subdomain,mx
acs01.zi.mail.go.th,none
acs02.zi.mail.go.th,none
acs03.zi.mail.go.th,none
admin.dol.go.th,none
amlo.go.th,25 mailgw2.amlo.go.th.; 5 mailgw.amlo.go.th.
amnatcharoenlocal.go.th,10 xpmg.mailsurely.com.
amnatmu.go.th,none
angkaeo.go.th,none
aomkred.go.th,none
appmobile.niems.go.th,none
apps.go.th,0 mx1.workd.go.th.; 10 mx2.workd.go.th.
apps.loeihospital.go.th,none
apps.moph.go.th,none
aseannarco.oncb.go.th,none
authen.dol.go.th,none
autodiscover.bb.go.th,none
autodiscover.dpe.go.th,none
autodiscover.mfa.go.th,none
autodiscover.obecmail.obec.go.th,none
autodiscover.oncb.go.th,none
baanmai.go.th,10 xpmg.mailsurely.com.
bakdong.go.th,10 xpmg.mailsurely.com.
banbo.go.th,none
banchang-pt.go.th,none
banchangs.go.th,none
banchiang.go.th,10 mail.banchiang.go.th.
banchung.go.th,10 xpmg.mailsurely.com.
bandon.go.th,none
banfangkn.go.th,10 xpmg.mailsurely.com.
bangbo.go.th,none
bangchang.go.th,none
bangduan.go.th,10 mail.bangduan.go.th.
bangkhwan.go.th,10 xpmg.mailsurely.com.
bangklua.go.th,10 xpmg.mailsurely.com.
banglane.go.th,none
banglaow.go.th,none
bangnampriao.go.th,none
bangnomko.go.th,10 mail.bangnomko.go.th.
bangpai.go.th,none
bangpaisao.go.th,10 xpmg.mailsurely.com.
bangphonua.go.th,none
bangpla.go.th,none
bangplee.go.th,none
bangprong.go.th,none
bangrakam-sao.go.th,none
bangsaichonburi.go.th,none
bangsamak.go.th,none
bangsrakao.go.th,10 mail.bangsrakao.go.th.
bangtakean.go.th,none
bangtoei.go.th,none
bangyor.go.th,none
banhwa.go.th,10 mail.banhwa.go.th.
bankaochonburi.go.th,10 xpmg.mailsurely.com.
bankok-nongnakum.go.th,none
bankrang-sp.go.th,none
bankrang.go.th,none
bankrupt.nbtc.go.th,none
banmai-sao.go.th,none
banmainongsai.go.th,none
bannkaokan.go.th,none
banprik.go.th,none
banprong.go.th,none
banraiauruea.go.th,none
banraidumnoen.go.th,10 xpmg.mailsurely.com.
banrakas.go.th,none
banruea.go.th,none
banya.go.th,none
bb-ca01.bb.go.th,none
bb-ca02.bb.go.th,none
bb.go.th,10 mailsec.bb.go.th.
bbt.go.th,none
berkprai.go.th,0 mail.berkprai.go.th.
beta-smart.obec.go.th,none
blog.oncb.go.th,none
bnk.go.th,none
boi.go.th,none
botalo.go.th,10 xpmg.mailsurely.com.
btfp.nbtc.go.th,none
buaban.go.th,none
buamat.go.th,none
buatoom.go.th,none
buengchamaor.go.th,none
buengkasam.go.th,none
bungba-sao.go.th,none
buriramlocal.go.th,none
cas01.zi.mail.go.th,none
cas02.zi.mail.go.th,none
cas03.zi.mail.go.th,none
cas04.zi.mail.go.th,none
cas05.zi.mail.go.th,none
cas06.zi.mail.go.th,none
cas07.zi.mail.go.th,none
cas08.zi.mail.go.th,none
cas09.zi.mail.go.th,none
cas10.zi.mail.go.th,none
cgd.go.th,none
chaiyaphum3.go.th,20 ALT2.ASPMX.L.GOOGLE.COM.; 30 ALT4.ASPMX.L.GOOGLE.COM.; 10 ASPMX.L.GOOGLE.COM.; 30 ALT3.ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.
chalae.go.th,none
chanthaklem.go.th,none
cheenamrai.go.th,none
chiangrakyai.go.th,none
chiengraknoy.go.th,none
chompra.go.th,none
chonburilocal.go.th,10 xpmg.mailsurely.com.
chonburimots.go.th,none
citkm.parliament.go.th,none
cloud.forest.go.th,none
cp.udoncity.go.th,none
csca.mfa.go.th,none
csd1.go.th,none
ctrhos.go.th,none
dansumrong.go.th,none
dantabtako.go.th,10 xpmg.mailsurely.com.
dca.aviation.go.th,none
dev.egov.go.th,none
dialin.drr.go.th,none
dkb-bp.go.th,none
dla.go.th,none
doc.dtn.go.th,none
doitao.go.th,10 mail.doitao.go.th.
dolwms.dol.go.th,none
donchimplee.go.th,10 xpmg.mailsurely.com.
dongkhaenyai.go.th,none
dongnoi.go.th,10 xpmg.mailsurely.com.
donhun.go.th,10 mail.donhun.go.th.
donmeiy.go.th,none
donmong.go.th,none
donnanghong.go.th,none
donthong.go.th,none
donyanang.go.th,10 xpmg.mailsurely.com.
download.tgis.treasury.go.th,dig error
dsdw.go.th,none
dsi.go.th,none
dsimail.go.th,none
dtn.go.th,none
e-expert.boi.go.th,none
e-meeting.dtn.go.th,none
edoc.parliament.go.th,none
edss.sys.rd.go.th,none
edweb.excise.go.th,none
eform.dede.go.th,none
egov.go.th,none
egp.cgd.go.th,none
elearning.mfa.go.th,none
election.nbtc.go.th,none
encondb.eppo.go.th,none
epay.sso.go.th,none
epit.rd.go.th,none
eservice.dbd.go.th,none
eservice.sso.go.th,none
etraining.nbtc.go.th,none
etur.go.th,none
extranet.aviation.go.th,none
extranet.oncb.go.th,none
fad.rid.go.th,none
fadslip.rid.go.th,none
firstcar.excise.go.th,none
forest.go.th,none
fungdang.go.th,none
gallery.nbtc.go.th,none
gchat.apps.go.th,none
go.th,none
govid.egov.go.th,none
gw.correct.go.th,none
gw.kkh.go.th,none
hindad.go.th,10 mail.hindad.go.th.
hnonghai.go.th,10 xpmg.mailsurely.com.
homsin.go.th,none
hris.parliament.go.th,none
huaisisiat.go.th,none
huaitamon.go.th,none
huaitikchu.go.th,none
huakwang.go.th,none
huanacity.go.th,none
huapho.go.th,none
huasamrong-sao.go.th,none
huaykae.go.th,none
huaykhamin.go.th,10 xpmg.mailsurely.com.
huaypo.go.th,none
huaysom.go.th,none
idcard.bora.dopa.go.th,none
imap.mail.go.th,none
info.go.th,none
intra.dtn.go.th,none
intranet.nbtc.go.th,none
ipthailand.go.th,none
ise.nbtc.go.th,none
isoc.go.th,none
jakkaratlocal.go.th,none
jompluak.go.th,none
kaboktia.go.th,10 mail.thnic.co.th.
kaengkae.go.th,none
kaengkhoi.go.th,none
kaikhum.go.th,none
kalasinlocal.go.th,none
kamsrangtheang.go.th,none
kan4.go.th,10 mail.kan4.go.th.
kangsriphum.go.th,none
kayoung.go.th,none
keumchad.go.th,10 xpmg.mailsurely.com.
kham-saengcity.go.th,none
khandong.go.th,none
khanoon.go.th,none
khaodinsao.go.th,none
khaokwang.go.th,none
khaowong.go.th,none
khlongkhuean.go.th,10 xpmg.mailsurely.com.
khokkhrua.go.th,none
khokngam.go.th,10 xpmg.mailsurely.com.
khoksawangubon.go.th,none
khoksung.go.th,10 xpmg.mailsurely.com.
khoktoom-phontong.go.th,10 xpmg.mailsurely.com.
khokyai.go.th,none
khonyok.go.th,none
khunhan.go.th,none
kk-wanghin.go.th,10 xpmg.mailsurely.com.
klong7.go.th,none
klongdanmunicipality.go.th,none
klongkhoi.go.th,none
klongkud.go.th,none
klongluangpang.go.th,10 xpmg.mailsurely.com.
klongmadua.go.th,none
klongpangcity.go.th,none
klongprayabunlue.go.th,none
klongsuan.go.th,10 xpmg.mailsurely.com.
klongtakrao.go.th,10 xpmg.mailsurely.com.
kluaykwang.go.th,none
km.nbtc.go.th,none
kobjao.go.th,10 xpmg.mailsurely.com.
kokemaung.go.th,none
koklam.go.th,10 xpmg.mailsurely.com.
koksumran.go.th,none
kokyae.go.th,none
konkaew.go.th,none
koosalod.go.th,10 xpmg.mailsurely.com.
koratdla.go.th,none
koratpao.go.th,0 mx1.uc-workd.com.; 10 mx2.uc-workd.com.
kpo.go.th,none
kradangnga.go.th,none
krawan.go.th,10 xpmg.mailsurely.com.
kudjik.go.th,none
kudlor.go.th,none
kudngong.go.th,none
kumpee.go.th,none
kungkao-ks.go.th,none
lalom.go.th,none
lamsomphung.go.th,none
laophonkhor.go.th,none
laoyai.go.th,none
latai.go.th,none
ldd.go.th,none
lhuangsiri.go.th,none
linthin.go.th,none
lmai.lbis.disaster.go.th,none
loeihospital.go.th,none
loeipao.go.th,none
login.mail.go.th,none
lub.go.th,none
lukchai.go.th,10 mail.thnic.co.th.
lyncaccess.drr.go.th,none
lyncdiscover.drr.go.th,none
lyncweb.drr.go.th,none
m-society.go.th,none
mabphai.go.th,none
mad.go.th,none
mail.bb.go.th,none
mail.dbd.go.th,none
mail.dla.go.th,none
mail.dol.go.th,none
mail.dpe.go.th,none
mail.dsi.go.th,none
mail.excise.go.th,none
mail.forest.go.th,none
mail.go.th,none
mail.isocthai.go.th,none
mail.kkh.go.th,none
mail.lrct.go.th,none
mail.mail.go.th,none
mail.mod.go.th,none
mail.police.go.th,none
mail1.niems.go.th,none
mailsrv-01.dpe.go.th,none
maitra.go.th,none
mapcommerce.dol.go.th,none
mapgis.dol.go.th,none
mb.mfa.go.th,none
mda.misc.go.th,none
meet.drr.go.th,none
mict.go.th,none
migration.mail.go.th,none
mittraphap.go.th,10 xpmg.mailsurely.com.
moac.go.th,none
moi.mfa.go.th,none
mopsd.mod.go.th,none
mtp.go.th,none
mu-bangtoey.go.th,none
munglad.go.th,10 xpmg.mailsurely.com.
munsri.go.th,none
na-ngua.go.th,none
nacc.go.th,none
nachuek.go.th,none
naluangsen.go.th,none
nam.dol.go.th,none
namchan.go.th,none
namdaeng.go.th,none
namnao.go.th,none
namorma.go.th,none
nangew.go.th,0 ns3.timesmedia.co.th.
nangrongmuni.go.th,10 _dc-mx.8e94bdc0e9de.nangrongmuni.go.th.
napasang.go.th,none
naphue.go.th,none
naphung.go.th,none
