subdomain,http_status
atinfo.info.gov.kh,"Could not resolve host: atinfo.info.gov.kh"
admin.fwcms.mlvt.gov.kh,"403"
atf.tax.gov.kh,"Could not resolve host: atf.tax.gov.kh"
bat.ncdd.gov.kh,"Could not resolve host: bat.ncdd.gov.kh"
api.angkorenterprise.gov.kh,"301"
autodiscover.nea.gov.kh,"Could not resolve host: autodiscover.nea.gov.kh"
atinfo.information.gov.kh,"Could not resolve host: atinfo.information.gov.kh"
calendars.mpwt.gov.kh,"Could not resolve host: calendars.mpwt.gov.kh"
bossnews.information.gov.kh,"Could not resolve host: bossnews.information.gov.kh"
cpanel.akp.gov.kh,"Could not resolve host: cpanel.akp.gov.kh"
a2i.information.gov.kh,"Could not resolve host: a2i.information.gov.kh"
autodiscover.cambodiantr.gov.kh,"Could not resolve host: autodiscover.cambodiantr.gov.kh"
activesync.crdb.gov.kh,"Could not resolve host: activesync.crdb.gov.kh"
angkorenterprise.gov.kh,"308"
beta.mod.gov.kh,"Could not resolve host: beta.mod.gov.kh"
autodiscover.nada-nis.gov.kh,"Could not resolve host: autodiscover.nada-nis.gov.kh"
biok12.moeys.gov.kh,"Could not resolve host: biok12.moeys.gov.kh"
appsearch.senate.gov.kh,"Could not resolve host: appsearch.senate.gov.kh"
beta.angkorenterprise.gov.kh,"404"
cbeng.ncct.gov.kh,"Could not resolve host: cbeng.ncct.gov.kh"
camemb.jkt.mfa.gov.kh,"Could not resolve host: camemb.jkt.mfa.gov.kh"
camemb.tha.mfa.gov.kh,"Could not resolve host: camemb.tha.mfa.gov.kh"
camcontrol.gov.kh,"Could not resolve host: camcontrol.gov.kh"
camemb.mys.mfa.gov.kh,"Could not resolve host: camemb.mys.mfa.gov.kh"
camemb.eng.mfa.gov.kh,"Could not resolve host: camemb.eng.mfa.gov.kh"
cpanel.cambodiantr.gov.kh,"Could not resolve host: cpanel.cambodiantr.gov.kh"
cpanel.cbeng.ncct.gov.kh,"Could not resolve host: cpanel.cbeng.ncct.gov.kh"
businessregistration.moc.gov.kh,"403"
courtofappealpp.gov.kh,"Could not resolve host: courtofappealpp.gov.kh"
cpanel.camcontrol.gov.kh,"Could not resolve host: cpanel.camcontrol.gov.kh"
caminfo.nis.gov.kh,"Could not resolve host: caminfo.nis.gov.kh"
calmette.gov.kh,"301"
api.senate.gov.kh,"Could not resolve host: api.senate.gov.kh"
cncc.gov.kh.cp-41.webhostbox.net,"SSL: no alternative certificate subject name matches target hostname 'cncc.gov.kh.cp-41.webhostbox.net'"
api.nea.gov.kh,"Could not resolve host: api.nea.gov.kh"
autodiscover.scm.gov.kh,"Could not resolve host: autodiscover.scm.gov.kh"
a2i.info.gov.kh,"Could not resolve host: a2i.info.gov.kh"
camemb.bel.mfa.gov.kh,"Could not resolve host: camemb.bel.mfa.gov.kh"
autodiscover.chrc.gov.kh,"Could not resolve host: autodiscover.chrc.gov.kh"
autodiscover.ccc.gov.kh,"Could not resolve host: autodiscover.ccc.gov.kh"
camemb.rus.mfa.gov.kh,"Could not resolve host: camemb.rus.mfa.gov.kh"
aseantelmin17.gov.kh,"200"
camemb.ind.mfa.gov.kh,"Could not resolve host: camemb.ind.mfa.gov.kh"
autodiscover.gdaf-senate.gov.kh,"Could not resolve host: autodiscover.gdaf-senate.gov.kh"
cpanel.kch.ncdd.gov.kh,"Could not resolve host: cpanel.kch.ncdd.gov.kh"
cpanel.calmette.gov.kh,"Could not resolve host: cpanel.calmette.gov.kh"
camemb.kwt.mfa.gov.kh,"Could not resolve host: camemb.kwt.mfa.gov.kh"
cmaa.gov.kh,"Could not resolve host: cmaa.gov.kh"
autodiscover.nis.gov.kh,"Could not resolve host: autodiscover.nis.gov.kh"
cpanel.courtofappealpp.gov.kh,"200"
akp.gov.kh,"200"
cpanel.cmaa.gov.kh,"Could not resolve host: cpanel.cmaa.gov.kh"
autodiscover.nchp.gov.kh,"Could not resolve host: autodiscover.nchp.gov.kh"
cpanel.dmc.gov.kh,"Could not resolve host: cpanel.dmc.gov.kh"
cpanel.budinst.gov.kh,"Could not resolve host: cpanel.budinst.gov.kh"
apps.nsw.gov.kh,"SSL certificate problem: unable to get local issuer certificate"
admin.gdlf.gov.kh,"SSL: no alternative certificate subject name matches target hostname 'admin.gdlf.gov.kh'"
app.mptc.gov.kh,"403"
camemb.lao.mfa.gov.kh,"Could not resolve host: camemb.lao.mfa.gov.kh"
apps.cmaa.gov.kh,"Could not resolve host: apps.cmaa.gov.kh"
camemb.sg.mfa.gov.kh,"Could not resolve host: camemb.sg.mfa.gov.kh"
cpanel.dosh.gov.kh,"Could not resolve host: cpanel.dosh.gov.kh"
cpanel.ncct.gov.kh,"Could not resolve host: cpanel.ncct.gov.kh"
cpanel.gdaf-senate.gov.kh,"Could not resolve host: cpanel.gdaf-senate.gov.kh"
akpgallery.gov.kh,"SSL: no alternative certificate subject name matches target hostname 'akpgallery.gov.kh'"
beta.cmaa.gov.kh,"Could not resolve host: beta.cmaa.gov.kh"
autodiscover.gdlf.gov.kh,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.gdlf.gov.kh'"
autodiscover.laws.gov.kh,"Could not resolve host: autodiscover.laws.gov.kh"
autodiscover.pas.gov.kh,"Failed to connect to autodiscover.pas.gov.kh port 443 after 669 ms: Could not connect to server"
cpanel.cnm.gov.kh,"Could not resolve host: cpanel.cnm.gov.kh"
cpanel.mocar.gov.kh,"Could not resolve host: cpanel.mocar.gov.kh"
cpanel.evisa.gov.kh,"Could not resolve host: cpanel.evisa.gov.kh"
cpanel.cambodiafilm.gov.kh,"Could not resolve host: cpanel.cambodiafilm.gov.kh"
cloud.maff.gov.kh,"Could not resolve host: cloud.maff.gov.kh"
cpanel.nea.gov.kh,"403"
cpanel.eccc.gov.kh,"Could not resolve host: cpanel.eccc.gov.kh"
cpanel.ngo.ncct.gov.kh,"Could not resolve host: cpanel.ngo.ncct.gov.kh"
cncc.gov.kh,"301"
cpanel.nis.gov.kh,"Could not resolve host: cpanel.nis.gov.kh"
cpanel.mis.ncct.gov.kh,"Could not resolve host: cpanel.mis.ncct.gov.kh"
ccc.gov.kh,"200"
cpanel.akpgallery.gov.kh,"SSL: no alternative certificate subject name matches target hostname 'cpanel.akpgallery.gov.kh'"
autodiscover.cambodiafilm.gov.kh,"Could not resolve host: autodiscover.cambodiafilm.gov.kh"
cam-crds.nis.gov.kh,"SSL certificate problem: self-signed certificate"
cpanel.resources.ncct.gov.kh,"Could not resolve host: cpanel.resources.ncct.gov.kh"
cpanel.mptc.gov.kh,"Could not resolve host: cpanel.mptc.gov.kh"
cpanel.laws.gov.kh,"Could not resolve host: cpanel.laws.gov.kh"
admin.mptc.gov.kh,"Could not resolve host: admin.mptc.gov.kh"
cpanel.referral.ncct.gov.kh,"Could not resolve host: cpanel.referral.ncct.gov.kh"
beta.grk.gov.kh,"Could not resolve host: beta.grk.gov.kh"
autodiscover.culpp.gov.kh,"Could not resolve host: autodiscover.culpp.gov.kh"
demo.cncc.gov.kh,"Could not resolve host: demo.cncc.gov.kh"
cpanel.gspd.gov.kh,"Could not resolve host: cpanel.gspd.gov.kh"
cambodiafilm.gov.kh,"Could not resolve host: cambodiafilm.gov.kh"
cpanel.interior.gov.kh,"Could not resolve host: cpanel.interior.gov.kh"
demo.information.gov.kh,"Could not resolve host: demo.information.gov.kh"
demo.senate.gov.kh,"Could not resolve host: demo.senate.gov.kh"
cpanel.ccc.gov.kh,"Could not resolve host: cpanel.ccc.gov.kh"
cpanel.ntb.gov.kh,"Could not resolve host: cpanel.ntb.gov.kh"
cpanel.chrc.gov.kh,"Could not resolve host: cpanel.chrc.gov.kh"
cpanel.mop.gov.kh,"Could not resolve host: cpanel.mop.gov.kh"
asset.treasury.gov.kh,"520"
cpanel.nchp.gov.kh,"Could not resolve host: cpanel.nchp.gov.kh"
autodiscover.foodsecurity.gov.kh,"Could not resolve host: autodiscover.foodsecurity.gov.kh"
cpanel.senate.gov.kh,"Could not resolve host: cpanel.senate.gov.kh"
cpanel.tvk.gov.kh,"Could not resolve host: cpanel.tvk.gov.kh"
cambodiaip.gov.kh,"301"
cpanel.mtosb.gov.kh,"200"
cpanel.gdlf.gov.kh,"SSL: no alternative certificate subject name matches target hostname 'cpanel.gdlf.gov.kh'"
cpanel.culpp.gov.kh,"Could not resolve host: cpanel.culpp.gov.kh"
cambodiantr.gov.kh,"200"
dosh.gov.kh,"Could not resolve host: dosh.gov.kh"
connect.tuolsleng.gov.kh,"SSL certificate problem: unable to get local issuer certificate"
budinst.gov.kh,"200"
cpanel.eac.gov.kh,"SSL: no alternative certificate subject name matches target hostname 'cpanel.eac.gov.kh'"
cnm.gov.kh,"500"
dev-chat-api.angkorenterprise.gov.kh,"404"
dev-buy.angkorenterprise.gov.kh,"404"
dic.nacd.gov.kh,"Could not resolve host: dic.nacd.gov.kh"
eccc.gov.kh,"Could not resolve host: eccc.gov.kh"
edoc5.treasury.gov.kh,"Could not resolve host: edoc5.treasury.gov.kh"
eac.gov.kh,"Could not resolve host: eac.gov.kh"
camcert.gov.kh,"301"
elearning.gdi.gov.kh,"Could not resolve host: elearning.gdi.gov.kh"
event.nea.gov.kh,"Could not resolve host: event.nea.gov.kh"
employer.nea.gov.kh,"Could not resolve host: employer.nea.gov.kh"
eackh.eac.gov.kh,"Could not resolve host: eackh.eac.gov.kh"
cnmc.gov.kh,"302"
cpanel.nctc.gov.kh,"200"
dmc-mail.dmc.gov.kh,"Could not resolve host: dmc-mail.dmc.gov.kh"
gdaf-senate.gov.kh,"Could not resolve host: gdaf-senate.gov.kh"
