hostname,score,sources,label,level
parlement.ma,8,wikidata;wikidata,Parliament of Morocco,central
bkam.ma,7,wikidata;wikidata,Bank Al-Maghrib | Q3015910,
chuibnrochd.ma,7,wikidata;wikidata,CHU Ibn Rochd,
diplomatie.ma,7,wikidata;wikidata,"Ministry of Foreign Affairs, African Cooperation and Moroccan Expatriates",central
ma.usembassy.gov,7,wikidata;wikidata,"Consulate General of the United States, Casablanca | embassy of the United States in Morocco",central
madrastna.ma,7,wikidata;wikidata,Ministry of National Education,central
ofppt.ma,7,wikidata;wikidata,Vocational Training and Labor Promotion Office,
tamwilcom.ma,7,wikidata;wikidata,Q122972557 | Tamwilcom,
ump.ma,7,wikidata;wikidata,Mohamed I University,
cour-constitutionnelle.ma,6,wikidata,Constitutional Court of Morocco,
egov.ma,6,un_desa,UN/DESA national portal,
marokko.ahk.de,6,wikidata;wikidata,German Chamber of Commerce and Industry in Morocco,
ofmsantiago.com,6,wikidata;wikidata,Franciscan province of Santiago,
abhdon.ma,4,wikidata,Q126953080,
abhgzr.ma,4,wikidata,Q126953082,
abhl.ma,4,wikidata,Q126953084,
abhsebou.ma,4,wikidata,Agence du Bassin Hydraulique de Sebou,
abhshod.ma,4,wikidata,Q126953073,
abht.ma,4,wikidata,Q126953078,
adm.co.ma,4,wikidata,Société Nationale des Autoroutes du Maroc,
ads.ma,4,wikidata,Q123476447,
ambalg.ma,4,wikidata,"Embassy of Algeria, Rabat",central
amee.ma,4,wikidata,Moroccan Agency for Energy Efficiency,
ammc.ma,4,wikidata,Moroccan Capital Market Authority,
amssnur.org.ma,4,wikidata,Q126953105,
anam.ma,4,wikidata,National Agency of Health Insurance,
andzoa.ma,4,wikidata,Q106453508,
aneaq.ma,4,wikidata,Q126953106,
anep.ma,4,wikidata,Q126953110,
angspe.ma,4,wikidata,Q126954012,
anlca.ma,4,wikidata,Q123476451,
anp.org.ma,4,wikidata,Port and Maritime Authority,
anpma.ma,4,wikidata,Q126953112,
anre.ma,4,wikidata,Q126953160,
anrt.ma,4,wikidata,National Telecommunications Regulatory Agency,
apdn.ma,4,wikidata,Q2826696,
archivesdumaroc.ma,4,wikidata,Archives du Maroc,
aua.ma,4,wikidata,Q126953116,
auah.ma,4,wikidata,Q126953117,
aub.ma,4,wikidata,Q126953125,
aubm.ma,4,wikidata,Q126953114,
audakhla.ma,4,wikidata,Q126953123,
aueks.org.ma,4,wikidata,Q126953118,
auessaouira.ma,4,wikidata,Q126953122,
augon.ma,4,wikidata,Q126953127,
aujadida.ma,4,wikidata,Q126953158,
aukh.ma,4,wikidata,Q126953131,
aukhemi7.ma,4,wikidata,Q126953129,
auks.ma,4,wikidata,Q126953128,
aulaayoune.ma,4,wikidata,Q126953132,
aularache.ma,4,wikidata,Q126953133,
aumarrakech.ma,4,wikidata,Q126953134,
aumk.ma,4,wikidata,Q126953135,
aunador.ma,4,wikidata,Q126953136,
auo.org.ma,4,wikidata,Q126953124,
auozt.ma,4,wikidata,Q126953138,
aurs.org.ma,4,wikidata,Q126953139,
ausafi.ma,4,wikidata,Q126953142,
aust.ma,4,wikidata,Q126953146,
autar.ma,4,wikidata,Q126953151,
autaza.ma,4,wikidata,Q126953153,
autetouan.ma,4,wikidata,Q126953155,
bnrm.ma,4,wikidata,National Library of the Kingdom of Morocco,
casainvest.ma,4,wikidata,Q126953232,
casatransport.ma,4,wikidata,Q2940759,
ccis-oriental.ma,4,wikidata,Q126953204,
ccis-rsk.ma,4,wikidata,Q126953209,
cciscs.ma,4,wikidata,Q126953213,
ccisfm.ma,4,wikidata,Q126953200,
ccisgon.ma,4,wikidata,Q126953206,
ccislaayoune.ma,4,wikidata,Q126953207,
ccisrms.ma,4,wikidata,Q126953208,
ccistta.ma,4,wikidata,Q126953210,
ccm.ma,4,wikidata,Centre Cinématographique Marocain,
cdg.ma,4,wikidata,Caisse de dépôt et de gestion,
cetemco.ma,4,wikidata,Centre des Techniques et Matériaux de Construction,
cfr.ma,4,wikidata,Q123476454,
