subdomain,parent_domain,http_status,mx
academie.maec.gov.ma,gov.ma,Could not resolve host: academie.maec.gov.ma,none
acces-maroc.maec.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
ada.gov.ma,gov.ma,403,10 mx1.mtds.com.; 30 mx3.mtds.com.; 0 ada-gov-ma.mail.protection.outlook.com.; 20 mx2.mtds.com.; 40 mx4.mtds.com.
add.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,20 mx2.add.gov.ma.; 10 mx1.add.gov.ma.
admin1.marrakech.gov.ma,gov.ma,Could not resolve host: admin1.marrakech.gov.ma,none
admin2.marrakech.gov.ma,gov.ma,Could not resolve host: admin2.marrakech.gov.ma,none
ads.gov.ma,gov.ma,Could not resolve host: ads.gov.ma,10 mx1.privateemail.com.; 10 mx2.privateemail.com.
ae.gov.ma,gov.ma,Connection timed out after 3001 milliseconds,0 mail.ae.gov.ma.
affaires-generales.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
agadir-indh.gov.ma,gov.ma,Could not resolve host: agadir-indh.gov.ma,none
agriculture.gov.ma,gov.ma,Could not resolve host: agriculture.gov.ma,10 mail1.agriculture.gov.ma.; 32767 agriculture-gov-ma.mail.protection.outlook.com.; 10 mail.agriculture.gov.ma.
almaalem.artisanat.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
almtaalem.artisanat.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
alv.mtpnet.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
ambamaroc-gabon.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
ambamaroc-india.gov.ma,gov.ma,Could not resolve host: ambamaroc-india.gov.ma,none
ambassade.maec.gov.ma,gov.ma,Could not resolve host: ambassade.maec.gov.ma,none
amdie.gov.ma,gov.ma,403,0 amdie-gov-ma.mail.protection.outlook.com.
ancfcc.gov.ma,gov.ma,403,20 mx2.ancfcc.gov.ma.; 30 Mx3.ancfcc.gov.ma.; 40 Mx4.ancfcc.gov.ma.; 10 mx.ancfcc.gov.ma.
anda.gov.ma,gov.ma,Operation timed out after 3002 milliseconds with 0 bytes received,0 anda-gov-ma.mail.protection.outlook.com.
anniversaireccistanger.gov.ma,gov.ma,Could not resolve host: anniversaireccistanger.gov.ma,none
annonceslegales.gov.ma,gov.ma,SSL certificate problem: unable to get local issuer certificate,20 mail1.annonceslegales.gov.ma.; 10 mail.annonceslegales.gov.ma.
anrur.gov.ma,gov.ma,403,0 anrur-gov-ma.mail.protection.outlook.com.
api.acces-maroc.maec.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
api.labo.environnement.gov.ma,gov.ma,Could not resolve host: api.labo.environnement.gov.ma,none
api.protocole.maec.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
api.tgr.gov.ma,gov.ma,Connection timed out after 3000 milliseconds,none
archive.smit.gov.ma,gov.ma,Could not resolve host: archive.smit.gov.ma,none
archivom.midelt-indh.gov.ma,gov.ma,Could not resolve host: archivom.midelt-indh.gov.ma,none
artisanat.gov.ma,gov.ma,301,10 mx2.artisanat.gov.ma.; 0 mx1.artisanat.gov.ma.
assistance.tgr.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
auf.gov.ma,gov.ma,500,0 smtp.google.com.
aut.gov.ma,gov.ma,200,5 mx2.mail.ovh.net.; 100 mx3.mail.ovh.net.; 1 mx1.mail.ovh.net.
autodiscover.aut.gov.ma,gov.ma,SSL: no alternative certificate subject name matches target hostname 'autodiscover.aut.gov.ma',none
autodiscover.carcs.gov.ma,gov.ma,Could not resolve host: autodiscover.carcs.gov.ma,none
autodiscover.cargon.gov.ma,gov.ma,Could not resolve host: autodiscover.cargon.gov.ma,none
autodiscover.communetantan.gov.ma,gov.ma,Resolving timed out after 3001 milliseconds,none
autodiscover.consulsenecasa.gov.ma,gov.ma,400,none
autodiscover.dracs.gov.ma,gov.ma,Could not resolve host: autodiscover.dracs.gov.ma,none
autodiscover.environnement.gov.ma,gov.ma,Failed to connect to autodiscover.environnement.gov.ma port 443 after 51 ms: Could not connect to server,none
autodiscover.equipement.gov.ma,gov.ma,Could not resolve host: autodiscover.equipement.gov.ma,none
autodiscover.equipementransport.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
autodiscover.hcar.gov.ma,gov.ma,Could not resolve host: autodiscover.hcar.gov.ma,none
autodiscover.indh-ainsebaa.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
autodiscover.indhelhajeb.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
autodiscover.indhsidikacem.gov.ma,gov.ma,Could not resolve host: autodiscover.indhsidikacem.gov.ma,none
autodiscover.ithmar.gov.ma,gov.ma,Failed to connect to autodiscover.ithmar.gov.ma port 443 after 101 ms: Could not connect to server,none
autodiscover.khenifra-indh.gov.ma,gov.ma,Could not resolve host: autodiscover.khenifra-indh.gov.ma,none
autodiscover.marrakech.gov.ma,gov.ma,Could not resolve host: autodiscover.marrakech.gov.ma,none
autodiscover.mem.gov.ma,gov.ma,Could not resolve host: autodiscover.mem.gov.ma,none
autodiscover.midelt-indh.gov.ma,gov.ma,Could not resolve host: autodiscover.midelt-indh.gov.ma,none
autodiscover.mmsp.gov.ma,gov.ma,Failed to connect to autodiscover.mmsp.gov.ma port 443 after 31 ms: Could not connect to server,none
autodiscover.mtpnet.gov.ma,gov.ma,302,none
autodiscover.onssa.gov.ma,gov.ma,Could not resolve host: autodiscover.onssa.gov.ma,none
autodiscover.sehati.gov.ma,gov.ma,400,none
autodiscover.tax.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
av.mem.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
b.ordre.alomrane.gov.ma,gov.ma,Could not resolve host: b.ordre.alomrane.gov.ma,none
barometre-api.cg.gov.ma,gov.ma,200,none
barometre.cg.gov.ma,gov.ma,200,none
batha.artisanat.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
bea.aviationcivile.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
berkanecp.gov.ma,gov.ma,Could not resolve host: berkanecp.gov.ma,none
bigbluebutton.mpm.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
boulemane.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
candidature.marocpme.gov.ma,gov.ma,Could not resolve host: candidature.marocpme.gov.ma,none
carcs.gov.ma,gov.ma,Resolving timed out after 3000 milliseconds,none
cargon.gov.ma,gov.ma,SSL certificate problem: certificate has expired,none
carte.artisanat.gov.ma,gov.ma,Could not resolve host: carte.artisanat.gov.ma,none
cartesgeoscientifiques.mem.gov.ma,gov.ma,200,none
casainvest.gov.ma,gov.ma,Could not resolve host: casainvest.gov.ma,none
cb2.environnement.gov.ma,gov.ma,Could not resolve host: cb2.environnement.gov.ma,none
cc.gov.ma,gov.ma,Connection timed out after 3004 milliseconds,none
ccistanger.gov.ma,gov.ma,Could not resolve host: ccistanger.gov.ma,none
cdc.gov.ma,gov.ma,200,none
cg.gov.ma,gov.ma,403,10 mail.cg.gov.ma.; 20 mx.cg.gov.ma.
chikayafm.men.gov.ma,gov.ma,Could not resolve host: chikayafm.men.gov.ma,none
ciesr.cnpac.gov.ma,gov.ma,Could not resolve host: ciesr.cnpac.gov.ma,none
cloud.didh.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
cmr.gov.ma,gov.ma,Could not resolve host: cmr.gov.ma,10 mail.cmr.gov.ma.
cnpac.gov.ma,gov.ma,Could not resolve host: cnpac.gov.ma,none
communetantan.gov.ma,gov.ma,Could not resolve host: communetantan.gov.ma,none
compact2.cg.gov.ma,gov.ma,Could not resolve host: compact2.cg.gov.ma,none
concours.agriculture.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
concours.dgsn.gov.ma,gov.ma,Connection timed out after 3002 milliseconds,none
