hostname,score,sources,label,level
casasettat.ma,4,wikidata,Casablanca-Settat Regional Council,central-1
conseilregionoriental.ma,4,wikidata,Oriental Regional Council,central-1
crtta.ma,4,wikidata,Tangier-Tetouan-Al Hoceima Regional Council,central-1
soussmassa.ma,4,wikidata,Souss-Massa Regional Council,central-1
region-fes-meknes.ma,4,wikidata,Fez-Meknes Regional Council,local
regionmarrakech-safi.ma,4,wikidata,Marrakesh–Safi Regional Council,local
