subdomain,parent_domain,http_status,mx
311.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
6546.lcl.fr.dicine.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
aaud.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,5 mail.aaud.gob.pa.; 10 correo.aaud.gob.pa.; 2 aaud-gob-pa.mail.protection.outlook.com.
academiaantai.gob.pa,gob.pa,Could not resolve host: academiaantai.gob.pa,none
academiavirtualdnc.mef.gob.pa,gob.pa,200,none
acodeco.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
acreditaciones.presidencia.gob.pa,gob.pa,Connection timed out after 3002 milliseconds,none
admincwms.dominio.mici.gob.pa,gob.pa,Could not resolve host: admincwms.dominio.mici.gob.pa,dig error
adsoenlinea.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
aeronautica.gob.pa,gob.pa,200,0 aeronautica-gob-pa.mail.protection.outlook.com.
aeronaval.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,20 correo1.rnms.gob.pa.; 0 correo2.rnms.gob.pa.
ambiente.mupa.gob.pa,gob.pa,200,none
amp.gob.pa,gob.pa,301,0 asma.amp.gob.pa.
ampyme.gob.pa,gob.pa,Recv failure: Connexion ré-initialisée par le correspondant,dig error
ana.gob.pa,gob.pa,Operation timed out after 3002 milliseconds with 0 bytes received,30 hybrid.ana.gob.pa.; 10 fortimail.ana.gob.pa.; 20 ana-gob-pa.mail.protection.outlook.com.
anam.gob.pa,gob.pa,SSL certificate problem: self-signed certificate,none
anati.gob.pa,gob.pa,200,30 correo2.rnms.gob.pa.; 20 correo1.rnms.gob.pa.
anonymous.transito.gob.pa,gob.pa,SSL: no alternative certificate subject name matches target hostname 'anonymous.transito.gob.pa',none
antai.gob.pa,gob.pa,Recv failure: Connexion ré-initialisée par le correspondant,20 alt1.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.
antispam.miambiente.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
aplicaciones.asep.gob.pa,gob.pa,Connection timed out after 3001 milliseconds,none
app.organojudicial.gob.pa,gob.pa,Connection timed out after 3001 milliseconds,none
app1.transito.gob.pa,gob.pa,Connection timed out after 3002 milliseconds,none
appwebs.minsa.gob.pa,gob.pa,Connection timed out after 3002 milliseconds,none
arap.gob.pa,gob.pa,Operation timed out after 3001 milliseconds with 0 bytes received,0 correo2.rnms.gob.pa.; 10 correo1.rnms.gob.pa.
arcgis.aeronautica.gob.pa,gob.pa,200,none
archinix.bda.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
areasrevertidas.mef.gob.pa,gob.pa,Operation timed out after 3000 milliseconds with 0 bytes received,none
asamblea.gob.pa,gob.pa,200,10 mail.asamblea.gob.pa.
asep.gob.pa,gob.pa,200,10 mail.asep.gob.pa.
aslsrvpex01.asamblea.gob.pa,gob.pa,Could not resolve host: aslsrvpex01.asamblea.gob.pa,none
aslsrvpex02.asamblea.gob.pa,gob.pa,Could not resolve host: aslsrvpex02.asamblea.gob.pa,none
at03.sbancos.gob.pa,gob.pa,Could not resolve host: at03.sbancos.gob.pa,none
at06.sbancos.gob.pa,gob.pa,403,none
atencion.mupa.gob.pa,gob.pa,200,none
atlapa.gob.pa,gob.pa,200,dig error
atp.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,0 correo2.rnms.gob.pa.; 10 correo1.rnms.gob.pa.
aupsa.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
autodiscover.acodeco.gob.pa,gob.pa,301,none
autodiscover.aeronautica.gob.pa,gob.pa,Failed to connect to autodiscover.aeronautica.gob.pa port 443 after 588 ms: Could not connect to server,none
autodiscover.ana.gob.pa,gob.pa,Failed to connect to autodiscover.ana.gob.pa port 443 after 348 ms: Could not connect to server,none
autodiscover.anam.gob.pa,gob.pa,Could not resolve host: autodiscover.anam.gob.pa,none
autodiscover.anip.gob.pa,gob.pa,Resolving timed out after 3001 milliseconds,dig error
autodiscover.asamblea.gob.pa,gob.pa,302,none
autodiscover.asep.gob.pa,gob.pa,302,none
autodiscover.atp.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
autodiscover.bda.gob.pa,gob.pa,Connection timed out after 3000 milliseconds,dig error
autodiscover.cetippat.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
autodiscover.contraloria.gob.pa,gob.pa,302,none
autodiscover.css.gob.pa,gob.pa,403,none
autodiscover.dgcp.gob.pa,gob.pa,Failed to connect to autodiscover.dgcp.gob.pa port 443 after 425 ms: Could not connect to server,none
autodiscover.ifarhu.gob.pa,gob.pa,Could not resolve host: autodiscover.ifarhu.gob.pa,none
autodiscover.ima.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
autodiscover.innovacion.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
autodiscover.ion.gob.pa,gob.pa,Failed to connect to autodiscover.ion.gob.pa port 443 after 550 ms: Could not connect to server,none
autodiscover.mef.gob.pa,gob.pa,302,none
autodiscover.mici.gob.pa,gob.pa,Failed to connect to autodiscover.mici.gob.pa port 443 after 236 ms: Could not connect to server,none
autodiscover.mida.gob.pa,gob.pa,302,none
autodiscover.minsa.gob.pa,gob.pa,Failed to connect to autodiscover.minsa.gob.pa port 443 after 93 ms: Could not connect to server,none
autodiscover.minseg.gob.pa,gob.pa,Could not resolve host: autodiscover.minseg.gob.pa,none
autodiscover.mire.gob.pa,gob.pa,Failed to connect to autodiscover.mire.gob.pa port 443 after 2010 ms: Could not connect to server,dig error
autodiscover.miviot.gob.pa,gob.pa,Failed to connect to autodiscover.miviot.gob.pa port 443 after 392 ms: Could not connect to server,dig error
autodiscover.municipiocolon.gob.pa,gob.pa,Resolving timed out after 3001 milliseconds,none
autodiscover.presidencia.gob.pa,gob.pa,Could not resolve host: autodiscover.presidencia.gob.pa,none
autodiscover.procuraduria.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
autodiscover.senacyt.gob.pa,gob.pa,Connection timed out after 3001 milliseconds,none
autodiscover.senadis.gob.pa,gob.pa,Could not resolve host: autodiscover.senadis.gob.pa,none
autodiscover.siacap.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,dig error
autodiscover.superbancos.gob.pa,gob.pa,Could not resolve host: autodiscover.superbancos.gob.pa,none
autodiscover.supervalores.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
autoria.panamatramita.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
av.mire.gob.pa,gob.pa,Resolving timed out after 3000 milliseconds,none
av01.mire.gob.pa,gob.pa,Could not resolve host: av01.mire.gob.pa,none
basuracero.mupa.gob.pa,gob.pa,Could not resolve host: basuracero.mupa.gob.pa,none
beta.panamaemprende.gob.pa,gob.pa,Could not resolve host: beta.panamaemprende.gob.pa,none
bhn.gob.pa,gob.pa,200,none
biblioteca.ipacoop.gob.pa,gob.pa,Could not resolve host: biblioteca.ipacoop.gob.pa,none
