subdomain,http_status
100vjet.bashkiakorce.gov.al,Could not resolve host: 100vjet.bashkiakorce.gov.al
absa.gov.al,Could not resolve host: absa.gov.al
admin.drshdurres.gov.al,Could not resolve host: admin.drshdurres.gov.al
admin.qnk.gov.al,Could not resolve host: admin.qnk.gov.al
administrata.gov.al,Could not resolve host: administrata.gov.al
akad.gov.al,200
akbn.gov.al,SSL certificate problem: unable to get local issuer certificate
akce.gov.al,Could not resolve host: akce.gov.al
akreditim.dpa.gov.al,500
akshi.gov.al,200
albadentgroup.srd.gov.al,Could not resolve host: albadentgroup.srd.gov.al
albarchive.gov.al,Could not resolve host: albarchive.gov.al
albis.justice.gov.al,Could not resolve host: albis.justice.gov.al
amf.gov.al,403
amvv.qeverisjavendore.gov.al,Could not resolve host: amvv.qeverisjavendore.gov.al
app.gov.al,200
aqtn.gov.al,200
arrsh.gov.al,301
ars.qkev.gov.al,403
arsimi.gov.al,200
asd.gov.al,200
ashr.gov.al,Could not resolve host: ashr.gov.al
asp.gov.al,200
ata.gov.al,403
atelie.shkodrarinore.gov.al,Could not resolve host: atelie.shkodrarinore.gov.al
atk-kredi.gov.al,SSL: no alternative certificate subject name matches target hostname 'atk-kredi.gov.al'
atrako.gov.al,200
autodiscover.absa.gov.al,Could not resolve host: autodiscover.absa.gov.al
autodiscover.app.gov.al,Failed to connect to autodiscover.app.gov.al port 443 after 93 ms: Could not connect to server
autodiscover.asd.gov.al,Failed to connect to autodiscover.asd.gov.al port 443 after 251 ms: Could not connect to server
autodiscover.bashkiacerrik.gov.al,Could not resolve host: autodiscover.bashkiacerrik.gov.al
autodiscover.bashkiadelvine.gov.al,Could not resolve host: autodiscover.bashkiadelvine.gov.al
autodiscover.bashkiadevoll.gov.al,Failed to connect to autodiscover.bashkiadevoll.gov.al port 443 after 231 ms: Could not connect to server
autodiscover.bashkiadivjake.gov.al,Failed to connect to autodiscover.bashkiadivjake.gov.al port 443 after 236 ms: Could not connect to server
autodiscover.bashkiadropull.gov.al,Could not resolve host: autodiscover.bashkiadropull.gov.al
autodiscover.bashkiafushearrez.gov.al,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bashkiafushearrez.gov.al'
autodiscover.bashkiahas.gov.al,Could not resolve host: autodiscover.bashkiahas.gov.al
autodiscover.bashkiakelcyre.gov.al,Could not resolve host: autodiscover.bashkiakelcyre.gov.al
autodiscover.bashkiaklos.gov.al,Could not resolve host: autodiscover.bashkiaklos.gov.al
autodiscover.bashkiakonispol.gov.al,Could not resolve host: autodiscover.bashkiakonispol.gov.al
autodiscover.bashkiakorce.gov.al,Failed to connect to autodiscover.bashkiakorce.gov.al port 443 after 164 ms: Could not connect to server
autodiscover.bashkialibohove.gov.al,Failed to connect to autodiscover.bashkialibohove.gov.al port 443 after 216 ms: Could not connect to server
autodiscover.bashkialibrazhd.gov.al,400
autodiscover.bashkiamalesiemadhe.gov.al,406
autodiscover.bashkiapatos.gov.al,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bashkiapatos.gov.al'
autodiscover.bashkiaprrenjas.gov.al,Could not resolve host: autodiscover.bashkiaprrenjas.gov.al
autodiscover.bashkiapuke.gov.al,400
autodiscover.bashkiapustec.gov.al,400
autodiscover.bashkiaroskovec.gov.al,Failed to connect to autodiscover.bashkiaroskovec.gov.al port 443 after 580 ms: Could not connect to server
autodiscover.bashkiaskrapar.gov.al,400
autodiscover.dhkn.gov.al,400
autodiscover.dpm.gov.al,Failed to connect to autodiscover.dpm.gov.al port 443 after 215 ms: Could not connect to server
autodiscover.dpttv.gov.al,Could not resolve host: autodiscover.dpttv.gov.al
autodiscover.drshdurres.gov.al,Resolving timed out after 3000 milliseconds
autodiscover.drshkukes.gov.al,Could not resolve host: autodiscover.drshkukes.gov.al
autodiscover.dshtd.gov.al,Could not resolve host: autodiscover.dshtd.gov.al
autodiscover.instat.gov.al,Failed to connect to autodiscover.instat.gov.al port 443 after 139 ms: Could not connect to server
autodiscover.iqt.gov.al,Resolving timed out after 3000 milliseconds
autodiscover.ishp.gov.al,Failed to connect to autodiscover.ishp.gov.al port 443 after 344 ms: Could not connect to server
autodiscover.iskk.gov.al,400
autodiscover.issh.gov.al,Failed to connect to autodiscover.issh.gov.al port 443 after 253 ms: Could not connect to server
autodiscover.kolonja.gov.al,Could not resolve host: autodiscover.kolonja.gov.al
autodiscover.kruja.gov.al,SSL: no alternative certificate subject name matches target hostname 'autodiscover.kruja.gov.al'
autodiscover.kshnj.gov.al,Could not resolve host: autodiscover.kshnj.gov.al
autodiscover.mail.gov.al,Failed to connect to autodiscover.mail.gov.al port 443 after 610 ms: Could not connect to server
autodiscover.memaliaj.gov.al,Could not resolve host: autodiscover.memaliaj.gov.al
autodiscover.newsletter.ata.gov.al,Could not resolve host: autodiscover.newsletter.ata.gov.al
autodiscover.peqini.gov.al,Could not resolve host: autodiscover.peqini.gov.al
autodiscover.polican.gov.al,Could not resolve host: autodiscover.polican.gov.al
autodiscover.prefektidurres.gov.al,SSL: no alternative certificate subject name matches target hostname 'autodiscover.prefektidurres.gov.al'
autodiscover.prefektielbasan.gov.al,403
autodiscover.prespanationalpark.gov.al,Could not resolve host: autodiscover.prespanationalpark.gov.al
autodiscover.qarkufier.gov.al,Failed to connect to autodiscover.qarkufier.gov.al port 443 after 224 ms: Could not connect to server
autodiscover.qarkushkoder.gov.al,Could not resolve host: autodiscover.qarkushkoder.gov.al
autodiscover.qarkutirane.gov.al,Could not resolve host: autodiscover.qarkutirane.gov.al
autodiscover.qeverisjavendore.gov.al,Could not resolve host: autodiscover.qeverisjavendore.gov.al
autodiscover.qnk.gov.al,Could not resolve host: autodiscover.qnk.gov.al
autodiscover.shijak.gov.al,Failed to connect to autodiscover.shijak.gov.al port 443 after 223 ms: Could not connect to server
autodiscover.srd.gov.al,400
autodiscover.sre.gov.al,Failed to connect to autodiscover.sre.gov.al port 443 after 270 ms: Could not connect to server
autodiscover.srsh.gov.al,Could not resolve host: autodiscover.srsh.gov.al
autodiscover.tirana.gov.al,Could not resolve host: autodiscover.tirana.gov.al
avokatipopullit.gov.al,302
avokaturashtetit.gov.al,301
awp.moi.gov.al,Connection timed out after 3001 milliseconds
azhr1.gov.al,Could not resolve host: azhr1.gov.al
azrt.gov.al,Could not resolve host: azrt.gov.al
bashkiacerrik.gov.al,301
bashkiadelvine.gov.al,301
bashkiadevoll.gov.al,403
bashkiadivjake.gov.al,301
bashkiadropull.gov.al,301
bashkiafushearrez.gov.al,200
bashkiagramsh.gov.al,200
bashkiahas.gov.al,403
bashkiakelcyre.gov.al,301
bashkiaklos.gov.al,403
bashkiakonispol.gov.al,301
bashkiakorce.gov.al,200
bashkiakurbin.gov.al,301
bashkialibohove.gov.al,301
bashkialibrazhd.gov.al,200
bashkiamalesiemadhe.gov.al,406
bashkiamaliq.gov.al,403
bashkiamallakaster.gov.al,200
bashkiamat.gov.al,403
bashkiamirdite.gov.al,Could not resolve host: bashkiamirdite.gov.al
bashkiapatos.gov.al,200
bashkiapermet.gov.al,Could not resolve host: bashkiapermet.gov.al
bashkiaprrenjas.gov.al,403
bashkiapuke.gov.al,200
bashkiapustec.gov.al,200
bashkiaroskovec.gov.al,200
bashkiaskrapar.gov.al,200
bfiniq.gov.al,200
biomedical.gov.al,200
blog.drshdurres.gov.al,Could not resolve host: blog.drshdurres.gov.al
blog.qnk.gov.al,Could not resolve host: blog.qnk.gov.al
blogs.drshdurres.gov.al,Could not resolve host: blogs.drshdurres.gov.al
blogs.qnk.gov.al,Could not resolve host: blogs.qnk.gov.al
botem.gov.al,Could not resolve host: botem.gov.al
bujqesia.gov.al,200
canada.gov.al,Could not resolve host: canada.gov.al
cats.tatime.gov.al,Could not resolve host: cats.tatime.gov.al
cesk.gov.al,SSL certificate problem: certificate has expired
cfcu.financa.gov.al,Could not resolve host: cfcu.financa.gov.al
cirt.gov.al,Could not resolve host: cirt.gov.al
claims.amf.gov.al,403
cpanel.absa.gov.al,Could not resolve host: cpanel.absa.gov.al
cpanel.aku.gov.al,Could not resolve host: cpanel.aku.gov.al
cpanel.asd.gov.al,Could not resolve host: cpanel.asd.gov.al
cpanel.azhr1.gov.al,Could not resolve host: cpanel.azhr1.gov.al
cpanel.bashkiacerrik.gov.al,Could not resolve host: cpanel.bashkiacerrik.gov.al
cpanel.bashkiadelvine.gov.al,Could not resolve host: cpanel.bashkiadelvine.gov.al
cpanel.bashkiadevoll.gov.al,Could not resolve host: cpanel.bashkiadevoll.gov.al
cpanel.bashkiadivjake.gov.al,Could not resolve host: cpanel.bashkiadivjake.gov.al
cpanel.bashkiadropull.gov.al,Could not resolve host: cpanel.bashkiadropull.gov.al
cpanel.bashkiafushearrez.gov.al,Could not resolve host: cpanel.bashkiafushearrez.gov.al
cpanel.bashkiahas.gov.al,Could not resolve host: cpanel.bashkiahas.gov.al
cpanel.bashkiakelcyre.gov.al,Could not resolve host: cpanel.bashkiakelcyre.gov.al
cpanel.bashkiaklos.gov.al,Could not resolve host: cpanel.bashkiaklos.gov.al
cpanel.bashkiakonispol.gov.al,Could not resolve host: cpanel.bashkiakonispol.gov.al
cpanel.bashkiakorce.gov.al,Connection timed out after 3002 milliseconds
cpanel.bashkialibohove.gov.al,Could not resolve host: cpanel.bashkialibohove.gov.al
cpanel.bashkialibrazhd.gov.al,200
cpanel.bashkiamalesiemadhe.gov.al,Could not resolve host: cpanel.bashkiamalesiemadhe.gov.al
cpanel.bashkiamallakaster.gov.al,200
cpanel.bashkiamat.gov.al,Could not resolve host: cpanel.bashkiamat.gov.al
cpanel.bashkiamirdite.gov.al,Could not resolve host: cpanel.bashkiamirdite.gov.al
cpanel.bashkiapatos.gov.al,SSL: no alternative certificate subject name matches target hostname 'cpanel.bashkiapatos.gov.al'
cpanel.bashkiaprrenjas.gov.al,Could not resolve host: cpanel.bashkiaprrenjas.gov.al
cpanel.bashkiapuke.gov.al,Could not resolve host: cpanel.bashkiapuke.gov.al
cpanel.bashkiapustec.gov.al,200
cpanel.bashkiaroskovec.gov.al,Could not resolve host: cpanel.bashkiaroskovec.gov.al
cpanel.bashkiaskrapar.gov.al,200
cpanel.bfiniq.gov.al,Could not resolve host: cpanel.bfiniq.gov.al
cpanel.canada.gov.al,Could not resolve host: cpanel.canada.gov.al
cpanel.crm.amf.gov.al,Could not resolve host: cpanel.crm.amf.gov.al
cpanel.dhkn.gov.al,200
cpanel.dpm.gov.al,Could not resolve host: cpanel.dpm.gov.al
cpanel.dpttv.gov.al,Could not resolve host: cpanel.dpttv.gov.al
cpanel.drshdurres.gov.al,Could not resolve host: cpanel.drshdurres.gov.al
cpanel.drshfier.gov.al,Could not resolve host: cpanel.drshfier.gov.al
cpanel.drshkukes.gov.al,Could not resolve host: cpanel.drshkukes.gov.al
cpanel.dshtd.gov.al,Could not resolve host: cpanel.dshtd.gov.al
cpanel.inspektoriatipunes.gov.al,Could not resolve host: cpanel.inspektoriatipunes.gov.al
cpanel.iqt.gov.al,Could not resolve host: cpanel.iqt.gov.al
