subdomain,http_status
37milhosp.gov.gh,Operation timed out after 3001 milliseconds with 0 bytes received
37milhosp.gov.gh.cp-28.webhostbox.net,SSL: no alternative certificate subject name matches target hostname '37milhosp.gov.gh.cp-28.webhostbox.net'
access.mofep.gov.gh,Resolving timed out after 3001 milliseconds
admin.mofep.gov.gh,Resolving timed out after 3001 milliseconds
aeda.gov.gh,Resolving timed out after 3001 milliseconds
agricextension.gov.gh,Could not resolve host: agricextension.gov.gh
alert.nadmo.gov.gh,Could not resolve host: alert.nadmo.gov.gh
alfred.presidentsecretariat.gov.gh,Could not resolve host: alfred.presidentsecretariat.gov.gh
ama.gov.gh,Connection timed out after 3001 milliseconds
amendment.sltf.gov.gh,Connection timed out after 3002 milliseconds
amistest.audit.gov.gh,Connection timed out after 3002 milliseconds
app.nabco.gov.gh,SSL: no alternative certificate subject name matches target hostname 'app.nabco.gov.gh'
app.paris.embassy.gov.gh,Resolving timed out after 3002 milliseconds
application.sltf.gov.gh,SSL certificate problem: unable to get local issuer certificate
apply.healthtraining.gov.gh,Resolving timed out after 3002 milliseconds
apply.yea.gov.gh,200
apps.gra.gov.gh,Resolving timed out after 3001 milliseconds
arcc.gov.gh,Resolving timed out after 3002 milliseconds
arms.police.gov.gh,302
askma.gov.gh,Connection timed out after 3002 milliseconds
assembly.nadmo.gov.gh,Could not resolve host: assembly.nadmo.gov.gh
assessment.nita.gov.gh,SSL certificate problem: certificate has expired
assmbly.nadmo.gov.gh,Could not resolve host: assmbly.nadmo.gov.gh
autodiscover.councilofstate.gov.gh,Could not resolve host: autodiscover.councilofstate.gov.gh
autodiscover.e-agriculture.gov.gh,Resolving timed out after 3002 milliseconds
autodiscover.energycom.gov.gh,Failed to connect to autodiscover.energycom.gov.gh port 443 after 1844 ms: Could not connect to server
autodiscover.garh.gov.gh,Resolving timed out after 3001 milliseconds
autodiscover.gegov.gov.gh,Connection timed out after 3001 milliseconds
autodiscover.grb.gov.gh,Resolving timed out after 3001 milliseconds
autodiscover.mbs.gov.gh,400
