subdomain,mx
37milhosp.gov.gh,0 37milhosp.gov.gh.
37milhosp.gov.gh.cp-28.webhostbox.net,none
access.mofep.gov.gh,none
admin.mofep.gov.gh,none
aeda.gov.gh,none
agricextension.gov.gh,none
alert.nadmo.gov.gh,none
alfred.presidentsecretariat.gov.gh,none
ama.gov.gh,none
amendment.sltf.gov.gh,none
amistest.audit.gov.gh,dig error
app.nabco.gov.gh,none
app.paris.embassy.gov.gh,none
application.sltf.gov.gh,none
apply.healthtraining.gov.gh,none
apply.yea.gov.gh,none
apps.gra.gov.gh,none
arcc.gov.gh,0 arcc-gov-gh.mail.protection.outlook.com.
arms.police.gov.gh,dig error
askma.gov.gh,none
assembly.nadmo.gov.gh,none
assessment.nita.gov.gh,none
assmbly.nadmo.gov.gh,none
autodiscover.councilofstate.gov.gh,none
autodiscover.e-agriculture.gov.gh,none
autodiscover.energycom.gov.gh,none
autodiscover.garh.gov.gh,none
autodiscover.gegov.gov.gh,none
autodiscover.grb.gov.gh,none
autodiscover.mbs.gov.gh,none
autodiscover.mdf.gov.gh,none
autodiscover.mint.gov.gh,none
autodiscover.mofep.gov.gh,none
autodiscover.mpsr.gov.gh,none
autodiscover.nanumbasouthdistrict.gov.gh,none
autodiscover.nscs.gov.gh,none
autodiscover.oop.gov.gh,none
autodiscover.pmmc.gov.gh,none
autodiscover.portal.ppa.gov.gh,none
autodiscover.sltf.gov.gh,none
autodiscover.smartworkplace.gov.gh,none
autodiscover.sridagricstat.gov.gh,none
av.mofep.gov.gh,none
backend.portal.ppa.gov.gh,none
beta.mofep.gov.gh,none
bni.gov.gh,none
bog.gov.gh,none
bookings.mofep.gov.gh,none
bsf.garh.gov.gh,none
bunda.gov.gh,none
cac.gov.gh,none
cas.mofep.gov.gh,none
case.gsop.gov.gh,none
cases.gnhr.gov.gh,none
cca.nhia.gov.gh,dig error
ccc.nhia.gov.gh,none
cclong.epa.gov.gh,none
centralregion.gov.gh,none
chat.nadmo.gov.gh,none
chraj.gov.gh,none
cloud.bog.gov.gh,none
coda.gov.gh,0 coda-gov-gh.mail.protection.outlook.com.
collateralregistry.bog.gov.gh,none
collateralregistry.gov.gh,none
college.ntc.gov.gh,none
conf.nadmo.gov.gh,none
conference.nacca.gov.gh,none
copyright.gov.gh,0 copyright-gov-gh.mail.protection.outlook.com.
councilofstate.gov.gh,none
cpanel.37milhosp.gov.gh,none
cpanel.ama.gov.gh,none
cpanel.bog.gov.gh,none
cpanel.coda.gov.gh,none
cpanel.collateralregistry.gov.gh,none
cpanel.councilofstate.gov.gh,none
cpanel.dvlaghana.gov.gh,none
cpanel.e-agriculture.gov.gh,none
cpanel.embassy.gov.gh,none
cpanel.epa.gov.gh,none
cpanel.gafmed.gov.gh,none
cpanel.geiti.gov.gh,none
cpanel.ghanalap.gov.gh,none
cpanel.ghanatrade.gov.gh,none
cpanel.gnhr.gov.gh,none
cpanel.grb.gov.gh,none
cpanel.gsop.gov.gh,none
cpanel.judicial.gov.gh,none
cpanel.kbth.gov.gh,none
cpanel.lgcsp.gov.gh,none
cpanel.mbs.gov.gh,none
cpanel.mdf.gov.gh,none
cpanel.meteo.gov.gh,none
cpanel.mint.gov.gh,none
cpanel.moys.gov.gh,none
cpanel.mpsr.gov.gh,none
cpanel.nadmo.gov.gh,none
cpanel.nanumbasouthdistrict.gov.gh,none
cpanel.nnri.gov.gh,none
cpanel.npra.gov.gh,dig error
cpanel.nya.gov.gh,none
cpanel.pmmc.gov.gh,none
cpanel.portal.ppa.gov.gh,none
cpanel.ppa.gov.gh,none
cpanel.presidency.gov.gh,none
cpanel.psc.gov.gh,none
cpanel.secghana.gov.gh,none
cpanel.sltf.gov.gh,none
cpanel.spacecentre.gov.gh,none
cpanel.sridagricstat.gov.gh,none
cpanel.staging.nss.gov.gh,none
cpanel.yea.gov.gh,none
cpd.ntc.gov.gh,none
cpublicinterest.judicial.gov.gh,none
cts.police.gov.gh,none
cybersecurity.gov.gh,none
data.gheiti.gov.gh,none
data.gov.gh,none
dc.nita.gov.gh,none
demo.epa.gov.gh,none
deployment.nss.gov.gh,none
dev.cybersecurity.gov.gh,none
dev.data.gov.gh,none
dev.eservices.gov.gh,none
dev.gra.gov.gh,none
dfr.gov.gh,none
dialin.mofep.gov.gh,none
dialing.mofep.gov.gh,none
diasporaaffairs.gov.gh,none
dispatch.presidentsecretariat.gov.gh,none
dms.secghana.gov.gh,none
documents.secghana.gov.gh,none
dsw.gov.gh,none
dvla.gov.gh,none
dvlaghana.gov.gh,none
e-agriculture.gov.gh,none
ebiblio.epa.gov.gh,none
ebpms.gov.gh,none
ec.gov.gh,none
ecom-exch1.energycom.gov.gh,none
ecowasgames.moys.gov.gh,none
edge.mofep.gov.gh,none
effutuma.gov.gh,none
egovernmentworkshop.nita.gov.gh,none
egovonline.gegov.gov.gh,none
ejudgment.judicial.gov.gh,none
ejustice.jsg.gov.gh,none
elip.nadmo.gov.gh,none
elogin.eservices.gov.gh,none
embassy.gov.gh,none
energycom.gov.gh,none
energymin.gov.gh,none
entities.portal.ppa.gov.gh,none
epa.gov.gh,none
epacdm.epa.gov.gh,none
epay.gov.gh,none
erp.nita.gov.gh,none
erpnita.gov.gh,none
eservices.gov.gh,none
esma.gov.gh,none
eworkspace.gov.gh,10 smtp.eworkspace.gov.gh.
exams.ntc.gov.gh,none
external.mofep.gov.gh,none
fairwages.gov.gh,none
fdaghana.gov.gh,none
fepool.mofep.gov.gh,none
fic.gov.gh,0 fic-gov-gh.mail.protection.outlook.com.
files.secghana.gov.gh,none
foresight.gnhr.gov.gh,none
forms.epa.gov.gh,none
fpdf.gov.gh,0 fpdf-gov-gh.mail.protection.outlook.com.
france.embassy.gov.gh,none
gafmed.gov.gh,none
gamesvillage.moys.gov.gh,none
gapte.gov.gh,dig error
garh.gov.gh,none
gbdc.gov.gh,none
gca2018.statsghana.gov.gh,none
gegov.gov.gh,none
geiti.gov.gh,none
geoserver.ghanalap.gov.gh,11 mx01.1and1.co.uk.; 10 mx00.1and1.co.uk.
gerid.gov.gh,none
ges.gov.gh,none
gespromotions.gov.gh,none
getfund.gov.gh,none
getserver.getfund.gov.gh,none
gfzb.gov.gh,none
ghaccwecas.bog.gov.gh,none
ghaccwehub.bog.gov.gh,none
ghanacadet.moys.gov.gh,none
ghanaculture.gov.gh,none
ghanalap.gov.gh,11 mx01.1and1.co.uk.; 10 mx00.1and1.co.uk.
ghanaports.gov.gh,none
ghanaports.gov.gh.wm5.my-hosting-panel.com,none
ghanastradinghub.gov.gh,none
ghanatrade.gov.gh,none
ghanatradehub.gov.gh,none
gheiti.gov.gh,none
ghfishreg.gov.gh,none
ghksicas.bog.gov.gh,none
gifmis-bm.mofep.gov.gh,none
gipc.gov.gh,0 gipc-gov-gh.mail.protection.outlook.com.
glc.gov.gh,none
gnhr.gov.gh,none
gov.gh,none
gra.gov.gh,none
grb.gov.gh,none
gsa.gov.gh,0 gsa-gov-gh.mail.protection.outlook.com.
gsma.gov.gh,none
gsop.gov.gh,none
gsstc.gov.gh,none
healthinformatics.kbth.gov.gh,none
healthtraining.gov.gh,none
hotcatt.gov.gh,none
hrm.epa.gov.gh,none
hrpms.sltf.gov.gh,dig error
hrportal.nita.gov.gh,none
hth.gov.gh,none
imccod.gov.gh,none
immigration.gov.gh,none
indexing.ntc.gov.gh,none
intranet.mofep.gov.gh,none
ipportal.nita.gov.gh,none
jobs.nss.gov.gh,none
judicial.gov.gh,dig error
kbth.gov.gh,none
kbth.gov.gh.cp-1.webhostbox.net,none
ketusouth.gov.gh,none
kroma.gov.gh,none
lc.gov.gh,none
lepool.eworkspace.gov.gh,none
lgcsp.gov.gh,none
loan.sltf.gov.gh,none
lyncdiscover.eworkspace.gov.gh,none
lyncdiscover.mofep.gov.gh,none
lyncdiscoverinternal.mofep.gov.gh,none
lyncedge.eworkspace.gov.gh,none
mail.37milhosp.gov.gh,none
mail.37milhosp.gov.gh.cp-28.webhostbox.net,none
mail.aeda.gov.gh,none
mail.ama.gov.gh,none
mail.bni.gov.gh,none
mail.bog.gov.gh,none
mail.bunda.gov.gh,none
mail.centralregion.gov.gh,none
mail.chraj.gov.gh,none
mail.coda.gov.gh,none
mail.collateralregistry.gov.gh,none
mail.councilofstate.gov.gh,none
mail.dsw.gov.gh,none
mail.dvlaghana.gov.gh,none
mail.e-agriculture.gov.gh,none
mail.ec.gov.gh,none
mail.embassy.gov.gh,none
mail.energycom.gov.gh,none
mail.epa.gov.gh,none
mail.fsh.gov.gh,none
mail.gafmed.gov.gh,none
mail.gapte.gov.gh,none
mail.garh.gov.gh,none
mail.gegov.gov.gh,none
mail.geiti.gov.gh,none
mail.ghanalap.gov.gh,none
mail.ghanaports.gov.gh,none
mail.ghanatrade.gov.gh,none
mail.gheiti.gov.gh,none
mail.gnhr.gov.gh,none
mail.grb.gov.gh,none
mail.gsstc.gov.gh,none
mail.judicial.gov.gh,none
mail.kbth.gov.gh,none
