hostname,score,sources,label,level,http_status,mx
khajurabajaar.com,6,wikidata;wikidata,Khajura Bajaar,,ConnectException,none
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Kathmandu",central,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
narc.org.np,4,wikidata,Nepal Agricultural Research Council,,HttpConnectTimeoutException: HTTP connect timed out,20 mx2.wlink.com.np.; 10 av.wlinktech.com.
nea.org.np,4,wikidata,Nepal Electricity Authority,,302,20 mail.nea.org.np.; 30 webmail.nea.org.np.
nncu.org.np,4,wikidata,Nepal National Commission for UNESCO,,200,0 nncu.org.np.
nrb.org.np,4,wikidata,Nepal Rastra Bank,central,301,5 mail.nrb.org.np.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Nepal,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
finlandabroad.fi,3,wikidata,embassy of Finland in Nepal,central,301,10 mail.valtori.fi.
kathmandu.diplo.de,3,wikidata,"Embassy of Germany, Kathmandu",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
nepal.mid.ru,3,wikidata,embassy of Russia in Nepal,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
norway.no,3,wikidata,"Embassy of Norway, Kathmandu",central,301,0 mx.domeneshop.no.
np.ambafrance.org,3,wikidata,"Embassy of France, Kathmandu",central,301,none
np.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Kathmandu",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching np.china-embassy.org found.,none
welcomenepal.com,3,wikidata,Nepal Tourism Board,,301,none
