subdomain,http_status,mx
5879551668.ibtikaar.gov.af,Connection timed out after 3000 milliseconds,none
aaehc.gov.af,Could not resolve host: aaehc.gov.af,none
aais.gov.af,Could not resolve host: aais.gov.af,none
acbrip.gov.af,Connection timed out after 3002 milliseconds,none
acc.gov.af,308,0 webmail.acc.gov.af.
accra.gov.af,Could not resolve host: accra.gov.af,none
acjc.gov.af,Could not resolve host: acjc.gov.af,none
acss.dab.gov.af,Connection timed out after 3002 milliseconds,none
ads.arazi.gov.af,Could not resolve host: ads.arazi.gov.af,none
afams.mod.gov.af,Connection timed out after 3000 milliseconds,none
afcert.gov.af,Resolving timed out after 3002 milliseconds,none
afghanpost.gov.af,200,0 mx-02.eml100bom.ctr.sophos.com.; 0 mx-01.eml100bom.ctr.sophos.com.
agcho.gov.af,Could not resolve host: agcho.gov.af,none
agfair.gov.af,Could not resolve host: agfair.gov.af,none
aglibrary.gov.af,Could not resolve host: aglibrary.gov.af,none
ago.gov.af,Could not resolve host: ago.gov.af,none
aic.gov.af,Could not resolve host: aic.gov.af,none
akbis.gov.af,Could not resolve host: akbis.gov.af,none
alpis.mudl.gov.af,Could not resolve host: alpis.mudl.gov.af,none
amc.gov.af,301,0 _dc-mx.b7556de2d368.amc.gov.af.
amd.budgetmof.gov.af,Could not resolve host: amd.budgetmof.gov.af,none
ams.moph.gov.af,Could not resolve host: ams.moph.gov.af,none
andc.gov.af,200,10 mail.andc.gov.af.
andma.gov.af,200,0 mail.andma.gov.af.
anic.gov.af,200,dig error
anis.dailies.gov.af,200,none
ansa.gov.af,Resolving timed out after 3000 milliseconds,none
ansc.gov.af,Could not resolve host: ansc.gov.af,none
anti-corruption.gov.af,Could not resolve host: anti-corruption.gov.af,none
antsgeis.mod.gov.af,Connection timed out after 3000 milliseconds,none
antsgeis2.mod.gov.af,Connection timed out after 3001 milliseconds,none
antsunitrac.mod.gov.af,Connection timed out after 3000 milliseconds,none
antsunitrac2.mod.gov.af,Connection timed out after 3001 milliseconds,none
aop.gov.af,302,10 sophos.aop.gov.af.
apis.afghanpost.gov.af,Could not resolve host: apis.afghanpost.gov.af,none
app.ogpa.gov.af,Could not resolve host: app.ogpa.gov.af,none
appf.gov.af,Could not resolve host: appf.gov.af,none
aps.gov.af,307,none
ara.gov.af,SSL: no alternative certificate subject name matches target hostname 'ara.gov.af',none
arazi.gov.af,Could not resolve host: arazi.gov.af,none
arazi.mudl.gov.af,Could not resolve host: arazi.mudl.gov.af,none
ard.gov.af,200,0 mail.ard.gov.af.
aredp-mrrd.gov.af,Could not resolve host: aredp-mrrd.gov.af,none
arg-advisor.gov.af,Could not resolve host: arg-advisor.gov.af,none
arg.gov.af,200,10 mail.arg.gov.af.
argarchive.gov.af,Could not resolve host: argarchive.gov.af,none
aria.gov.af,SSL certificate problem: certificate has expired,none
aris.morr.gov.af,Connection timed out after 3000 milliseconds,none
artists.moic.gov.af,Connection timed out after 3001 milliseconds,none
asa.gov.af,200,none
asan.gov.af,Could not resolve host: asan.gov.af,none
asanwazifa.gov.af,Could not resolve host: asanwazifa.gov.af,none
aserd-mrrd.gov.af,Could not resolve host: aserd-mrrd.gov.af,none
aserd.gov.af,Could not resolve host: aserd.gov.af,none
astras.gov.af,200,none
ato-afghantour.gov.af,Resolving timed out after 3000 milliseconds,none
auction.dab.gov.af,403,none
