subdomain,parent_domain,http_status,mx
acorep.gouv.cd,gouv.cd,200,1 smtp.google.com.; 10 mail.acorep.gouv.cd.
administration.lemba.gouv.cd,gouv.cd,Could not resolve host: administration.lemba.gouv.cd,none
affaires-coutumieres.gouv.cd,gouv.cd,403,0 affaires-coutumieres.gouv.cd.
affaires-foncieres.gouv.cd,gouv.cd,302,0 affaires-foncieres.gouv.cd.
aisipa.ptntic.kongocentral.gouv.cd,gouv.cd,Could not resolve host: aisipa.ptntic.kongocentral.gouv.cd,none
alvfea.ptntic.kongocentral.gouv.cd,gouv.cd,Could not resolve host: alvfea.ptntic.kongocentral.gouv.cd,none
ambardc-londres.gouv.cd,gouv.cd,301,0 ambardc-londres.gouv.cd.
aniciis.gouv.cd,gouv.cd,Connection timed out after 3002 milliseconds,10 mail.aniciis.gouv.cd.
aniciis.sante.gouv.cd,gouv.cd,Could not resolve host: aniciis.sante.gouv.cd,none
annuaire.medd.gouv.cd,gouv.cd,Could not resolve host: annuaire.medd.gouv.cd,none
anser.gouv.cd,gouv.cd,200,0 anser-gouv-cd.mail.protection.outlook.com.
apdnk.gouv.cd,gouv.cd,Could not resolve host: apdnk.gouv.cd,none
api.numerique.gouv.cd,gouv.cd,Could not resolve host: api.numerique.gouv.cd,none
app.minesu.gouv.cd,gouv.cd,Could not resolve host: app.minesu.gouv.cd,none
app.minfin.gouv.cd,gouv.cd,Could not resolve host: app.minfin.gouv.cd,none
archives.maniema.gouv.cd,gouv.cd,200,none
are.gouv.cd,gouv.cd,200,0 are-gouv-cd.mail.protection.outlook.com.
arptc.gouv.cd,gouv.cd,SSL certificate problem: unable to get local issuer certificate,10 mail.as43256.net.
audio.maniema.gouv.cd,gouv.cd,301,none
autodiscover.affaires-coutumieres.gouv.cd,gouv.cd,400,none
autodiscover.affaires-foncieres.gouv.cd,gouv.cd,400,none
autodiscover.cadastre.gouv.cd,gouv.cd,Could not resolve host: autodiscover.cadastre.gouv.cd,none
autodiscover.comco.gouv.cd,gouv.cd,400,none
autodiscover.douane.gouv.cd,gouv.cd,SSL: no alternative certificate subject name matches target hostname 'autodiscover.douane.gouv.cd',none
autodiscover.energie.gouv.cd,gouv.cd,500,dig error
autodiscover.finances.gouv.cd,gouv.cd,Failed to connect to autodiscover.finances.gouv.cd port 443 after 192 ms: Could not connect to server,none
autodiscover.hydrocarbures.gouv.cd,gouv.cd,400,none
autodiscover.interieur.gouv.cd,gouv.cd,400,none
autodiscover.itpr.gouv.cd,gouv.cd,400,none
autodiscover.jeunesse-inc.gouv.cd,gouv.cd,Could not resolve host: autodiscover.jeunesse-inc.gouv.cd,none
autodiscover.kinshasa.gouv.cd,gouv.cd,400,none
autodiscover.kongocentral.gouv.cd,gouv.cd,Could not resolve host: autodiscover.kongocentral.gouv.cd,none
autodiscover.logirad.gouv.cd,gouv.cd,400,none
