hostname,score,sources,label,level,http_status,mx
minisanterdc.cd,7,wikidata;wikidata,Ministry of Public Health (Democratic Republic of Congo),central,HttpConnectTimeoutException: HTTP connect timed out,none
cour-constitutionnelle.cd,6,wikidata,Constitutional Court of the Democratic Republic of the Congo,central,200,0 mail.cour-constitutionnelle.cd.
piaristesafriquecentrale.org,6,wikidata;wikidata,Piarist province of Central Africa,,ConnectException,none
presidentrdc.cd,6,un_desa,UN/DESA national portal,,200,none
aplc.cd,4,wikidata,Agency for the Prevention and Fight against Corruption,,500,5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
assemblee-nationale.cd,4,wikidata,National Assembly,central,HttpConnectTimeoutException: HTTP connect timed out,none
bcc.cd,4,wikidata,Central Bank of Congo,,301,0 bcc-cd.mail.protection.outlook.com.
ins.cd,4,wikidata,Institut National de la Statistique,,ConnectException,none
onem.cd,4,wikidata,Q132560441,,200,10 mx1.de.opalstack.com.; 10 mx2.de.opalstack.com.
senat.cd,4,wikidata,Senate of the Democratic Republic of the Congo,central,301,5 mta-gw.infomaniak.ch.
transco-rdc.cd,4,wikidata,Société de transports du Congo,,200,0 transco-rdc.cd.
cd.ambafrance.org,3,wikidata,"Embassy of France, Kinshasa",central,301,none
crem-rdc.com,3,wikidata,Centre de Recherche sur l'Enseignement de la Mathématique,,200,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
csnrdc.net,3,wikidata,Conseil Scientifique National,,200,10 mx1.titan.email.; 20 mx2.titan.email.
drc.mid.ru,3,wikidata,embassy of Russia in the Democratic Republic of Congo,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to the Democratic Republic of the Congo,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
ghanaembassy-drc.com,3,wikidata,Embassy of Ghana in Kinsasha,central,ConnectException,none
inrb.net,3,wikidata,National Institute of Biomedical Research,,200,10 mail.inrb.net.
kinshasa.diplo.de,3,wikidata,"Embassy of Germany, Kinshasa",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
mfa.gr,3,wikidata,embassy of Greece in the Democratic Republic of Congo,central,403,10 mailhost.mfa.gr.
norway.no,3,wikidata,Embassy of Norway in the Democratic Republic of Congo,central,301,0 mx.domeneshop.no.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Kinshasa",central,301,none
