subdomain,http_status,mx
4sim.gov.az,302,0 mmx.mail.gov.az.
aak.gov.az,200,10 mmx.mail.gov.az.
abad.gov.az,302,0 mmx.mail.gov.az.
accreditation.gov.az,302,0 mmx.mail.gov.az.
acra.gov.az,200,0 mmx.mail.gov.az.
adif.gov.az,200,0 mgw.adif.az.
admin.anama.gov.az,403,none
admin.dtf.gov.az,404,none
adoption.mlspp.gov.az,Connection timed out after 3002 milliseconds,none
adra.gov.az,200,0 mmx.mail.gov.az.
aef.gov.az,SSL certificate problem: unable to get local issuer certificate,0 mmx.mail.gov.az.
afsi.gov.az,302,0 mmx.mail.gov.az.
aghdam.azerenerji.gov.az,Could not resolve host: aghdam.azerenerji.gov.az,none
agro.gov.az,302,15 mmx.mail.gov.az.
agrotrade.gov.az,SSL certificate problem: self-signed certificate,0 mmx.mail.gov.az.
aih.gov.az,200,0 mmx.mail.gov.az.
aim.gov.az,SSL certificate problem: self-signed certificate,0 mmx.mail.gov.az.
aipis.mlspp.gov.az,Connection timed out after 3001 milliseconds,none
alert.e-kassa.gov.az,Could not resolve host: alert.e-kassa.gov.az,none
alfa.e-taxes.gov.az,Could not resolve host: alfa.e-taxes.gov.az,none
allowance.mlspp.gov.az,Could not resolve host: allowance.mlspp.gov.az,none
alpha.e-taxes.gov.az,Could not resolve host: alpha.e-taxes.gov.az,none
alpha.taxes.gov.az,Could not resolve host: alpha.taxes.gov.az,none
anama.gov.az,200,0 mmx.mail.gov.az.
ani.edu.gov.az,Could not resolve host: ani.edu.gov.az,none
antikorrupsiya.gov.az,302,0 mmx.mail.gov.az.
apc.taxes.gov.az,Connection timed out after 3002 milliseconds,none
api.anama.gov.az,404,none
api.blacklist.gov.az,Could not resolve host: api.blacklist.gov.az,none
api.e-health.gov.az,200,none
api.e-kassa.gov.az,Could not resolve host: api.e-kassa.gov.az,none
api.eservice.e-health.gov.az,Could not resolve host: api.eservice.e-health.gov.az,none
api.snqis.gov.az,SSL certificate problem: self-signed certificate,none
apitest.snqis.gov.az,SSL certificate problem: self-signed certificate,none
apostille.justice.gov.az,TLS connect error: error:0A000102:SSL routines::unsupported protocol,none
applications.mlspp.gov.az,Could not resolve host: applications.mlspp.gov.az,none
applications.mlspp.gov.az.mlspp.gov.az,Could not resolve host: applications.mlspp.gov.az.mlspp.gov.az,none
apply.asxm.gov.az,Could not resolve host: apply.asxm.gov.az,none
aqtis.afsa.gov.az,Connection timed out after 3002 milliseconds,none
ardda.gov.az,SSL certificate problem: certificate has expired,0 mmx.mail.gov.az.
area.gov.az,302,0 mmx.mail.gov.az.
arpii.gov.az,SSL certificate problem: self-signed certificate,0 mmx.mail.gov.az.
arxkom.gov.az,Could not resolve host: arxkom.gov.az,0 mmx.mail.gov.az.
asan.gov.az,200,0 mmx.mail.gov.az.
asanfinance.gov.az,SSL certificate problem: self-signed certificate,0 mmx.mail.gov.az.
asanlogin.my.gov.az,Could not resolve host: asanlogin.my.gov.az,none
asanmuraciet.gov.az,Could not resolve host: asanmuraciet.gov.az,0 mmx.mail.gov.az.
asf.gov.az,200,0 mmx.mail.gov.az.
ask.gov.az,200,0 mmx.mail.gov.az.
asxm.e-taxes.gov.az,Connection timed out after 3002 milliseconds,none
asxm.gov.az,Connection timed out after 3001 milliseconds,0 mail.asxm.gov.az.
atm.gov.az,200,0 mmx.mail.gov.az.
att.gov.az,302,0 mmx.mail.gov.az.
audit.gov.az,200,10 mmx.mail.gov.az.
autodiscover.barda.edu.gov.az,Failed to connect to autodiscover.barda.edu.gov.az port 443 after 497 ms: Could not connect to server,none
autodiscover.edu.gov.az,Failed to connect to autodiscover.edu.gov.az port 443 after 402 ms: Could not connect to server,none
autodiscover.ganja.edu.gov.az,Failed to connect to autodiscover.ganja.edu.gov.az port 443 after 487 ms: Could not connect to server,none
autodiscover.guba.edu.gov.az,Failed to connect to autodiscover.guba.edu.gov.az port 443 after 484 ms: Could not connect to server,none
autodiscover.kalbajar.edu.gov.az,Could not resolve host: autodiscover.kalbajar.edu.gov.az,none
autodiscover.lankaran.edu.gov.az,Failed to connect to autodiscover.lankaran.edu.gov.az port 443 after 484 ms: Could not connect to server,none
autodiscover.mincom.gov.az,Connection timed out after 3001 milliseconds,none
autodiscover.sabirabad.edu.gov.az,Failed to connect to autodiscover.sabirabad.edu.gov.az port 443 after 505 ms: Could not connect to server,none
autodiscover.salyan.edu.gov.az,Failed to connect to autodiscover.salyan.edu.gov.az port 443 after 505 ms: Could not connect to server,none
autodiscover.shaki.edu.gov.az,Failed to connect to autodiscover.shaki.edu.gov.az port 443 after 486 ms: Could not connect to server,none
autodiscover.shamakhi.edu.gov.az,Failed to connect to autodiscover.shamakhi.edu.gov.az port 443 after 487 ms: Could not connect to server,none
autodiscover.shamkir.edu.gov.az,Failed to connect to autodiscover.shamkir.edu.gov.az port 443 after 471 ms: Could not connect to server,none
autodiscover.sumgayit.edu.gov.az,Failed to connect to autodiscover.sumgayit.edu.gov.az port 443 after 739 ms: Could not connect to server,none
autodiscover.yevlakh.edu.gov.az,Failed to connect to autodiscover.yevlakh.edu.gov.az port 443 after 526 ms: Could not connect to server,none
avchat.taxes.gov.az,Could not resolve host: avchat.taxes.gov.az,none
