subdomain,parent_domain,http_status,mx
2159.go.jp,go.jp,Could not resolve host: 2159.go.jp,none
27jsf.smrj.go.jp,go.jp,Could not resolve host: 27jsf.smrj.go.jp,none
27jss.smrj.go.jp,go.jp,Could not resolve host: 27jss.smrj.go.jp,none
50th-jocv.jica.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
9910.mlit.go.jp,go.jp,Could not resolve host: 9910.mlit.go.jp,none
a-manage.kosen-k.go.jp,go.jp,Could not resolve host: a-manage.kosen-k.go.jp,none
a.aist.go.jp,go.jp,Could not resolve host: a.aist.go.jp,none
acc.ebid.mhlw.go.jp,go.jp,Could not resolve host: acc.ebid.mhlw.go.jp,none
acc.maff-ebic.go.jp,go.jp,200,none
acc.mod-eboc.go.jp,go.jp,Could not resolve host: acc.mod-eboc.go.jp,none
acp.cals.epco.mod.go.jp,go.jp,Could not resolve host: acp.cals.epco.mod.go.jp,none
acpt.cals.epco.mod.go.jp,go.jp,Could not resolve host: acpt.cals.epco.mod.go.jp,none
active.go.jp,go.jp,Could not resolve host: active.go.jp,none
aegiscom.tokai-sc.jaea.go.jp,go.jp,Could not resolve host: aegiscom.tokai-sc.jaea.go.jp,dig error
ag.ide.go.jp,go.jp,Could not resolve host: ag.ide.go.jp,none
agis-oap02.jaffic.go.jp,go.jp,Could not resolve host: agis-oap02.jaffic.go.jp,none
agris.nn-net.go.jp,go.jp,Could not resolve host: agris.nn-net.go.jp,none
aids.nih.go.jp,go.jp,Could not resolve host: aids.nih.go.jp,none
aipn.ipdl.inpit.go.jp,go.jp,Could not resolve host: aipn.ipdl.inpit.go.jp,none
airport.cab.mlit.go.jp,go.jp,401,none
aisjapan.mlit.go.jp,go.jp,Could not resolve host: aisjapan.mlit.go.jp,none
aist.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
alagin-wordlist.nict.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
alaginrc.nict.go.jp,go.jp,200,none
alic.go.jp,go.jp,200,10 alic-go-jp.mail.protection.outlook.com.
alic.lin.go.jp,go.jp,Could not resolve host: alic.lin.go.jp,none
amds2012.nims.go.jp,go.jp,Could not resolve host: amds2012.nims.go.jp,none
an-kokai.jaea.go.jp,go.jp,Could not resolve host: an-kokai.jaea.go.jp,none
animal.nibio.go.jp,go.jp,Could not resolve host: animal.nibio.go.jp,none
ankeeto.thr.mlit.go.jp,go.jp,403,none
anpi-ssl.soumu.go.jp,go.jp,Could not resolve host: anpi-ssl.soumu.go.jp,none
antispam1.jaea.go.jp,go.jp,Could not resolve host: antispam1.jaea.go.jp,none
antispam2.jaea.go.jp,go.jp,Could not resolve host: antispam2.jaea.go.jp,none
ap.ncc.go.jp,go.jp,Could not resolve host: ap.ncc.go.jp,none
apasd-niaes.dc.affrc.go.jp,go.jp,Could not resolve host: apasd-niaes.dc.affrc.go.jp,none
api.hellowork.go.jp,go.jp,Could not resolve host: api.hellowork.go.jp,none
api.jglobal.jst.go.jp,go.jp,404,none
apis.intra-bs.aist.go.jp,go.jp,Could not resolve host: apis.intra-bs.aist.go.jp,none
app.sys.affrc.go.jp,go.jp,403,none
app3.infoc.nedo.go.jp,go.jp,Could not resolve host: app3.infoc.nedo.go.jp,none
app5.infoc.nedo.go.jp,go.jp,Could not resolve host: app5.infoc.nedo.go.jp,none
approval.sys.affrc.go.jp,go.jp,Could not resolve host: approval.sys.affrc.go.jp,none
apwl.intra-bs.aist.go.jp,go.jp,Could not resolve host: apwl.intra-bs.aist.go.jp,none
arubalogin.nies.go.jp,go.jp,Could not resolve host: arubalogin.nies.go.jp,none
asa.tobunken.go.jp,go.jp,Could not resolve host: asa.tobunken.go.jp,none
at-nied.bosai.go.jp,go.jp,Recv failure: Connexion ré-initialisée par le correspondant,none
atomin.go.jp,go.jp,Could not resolve host: atomin.go.jp,none
attached.jpkanbou.go.jp,go.jp,Could not resolve host: attached.jpkanbou.go.jp,none
auth.atm.mlit.go.jp,go.jp,Could not resolve host: auth.atm.mlit.go.jp,none
auth.jglobal.jst.go.jp,go.jp,Could not resolve host: auth.jglobal.jst.go.jp,none
autodiscover.mlit.go.jp,go.jp,Failed to connect to autodiscover.mlit.go.jp port 443 after 217 ms: Could not connect to server,none
av.extinfo.jst.go.jp,go.jp,Could not resolve host: av.extinfo.jst.go.jp,none
azuma.nims.go.jp,go.jp,200,none
azumino.go.jp,go.jp,Could not resolve host: azumino.go.jp,none
barley.hokkaido-ies.go.jp,go.jp,Could not resolve host: barley.hokkaido-ies.go.jp,none
bbq.hitachikaihin.go.jp,go.jp,Could not resolve host: bbq.hitachikaihin.go.jp,none
bcp-exweb.jica.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
bigfile.affrc.go.jp,go.jp,Could not resolve host: bigfile.affrc.go.jp,none
bird.cab.mlit.go.jp,go.jp,200,none
bk.jd.jra.go.jp,go.jp,Operation timed out after 3001 milliseconds with 0 bytes received,none
bk.nvinq.jra.go.jp,go.jp,302,none
bk.sp.jra.go.jp,go.jp,Operation timed out after 3001 milliseconds with 0 bytes received,none
bks.mod-eboc.go.jp,go.jp,Could not resolve host: bks.mod-eboc.go.jp,none
blog.ur-net.go.jp,go.jp,301,none
bo3.nexi.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
boekimap.maff.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
bookmark.japan.go.jp,go.jp,Could not resolve host: bookmark.japan.go.jp,none
books.jetro.go.jp,go.jp,Could not resolve host: books.jetro.go.jp,none
bop.go.jp,go.jp,Could not resolve host: bop.go.jp,none
bosai.go.jp,go.jp,Could not resolve host: bosai.go.jp,none
bosai.jmainfo.go.jp,go.jp,200,none
brainprogram.mext.go.jp,go.jp,Could not resolve host: brainprogram.mext.go.jp,none
bsis.fsa.go.jp,go.jp,Could not resolve host: bsis.fsa.go.jp,none
bufferdb.jaea.go.jp,go.jp,Operation timed out after 3001 milliseconds with 0 bytes received,none
business.ur-net.go.jp,go.jp,Could not resolve host: business.ur-net.go.jp,none
businessnavi.ur-net.go.jp,go.jp,Could not resolve host: businessnavi.ur-net.go.jp,none
cabns1.cab.mlit.go.jp,go.jp,Connection timed out after 3001 milliseconds,none
cabns2.cab.mlit.go.jp,go.jp,Connection timed out after 3002 milliseconds,none
caldb.nims.go.jp,go.jp,Could not resolve host: caldb.nims.go.jp,none
cals.skr.mlit.go.jp,go.jp,Could not resolve host: cals.skr.mlit.go.jp,none
cals.stk.ktr.mlit.go.jp,go.jp,Could not resolve host: cals.stk.ktr.mlit.go.jp,none
cals.takayama-nh.go.jp,go.jp,Could not resolve host: cals.takayama-nh.go.jp,none
capricornus.inpit.go.jp,go.jp,Could not resolve host: capricornus.inpit.go.jp,none
carinf.mlit.go.jp,go.jp,Could not resolve host: carinf.mlit.go.jp,none
cas.digital-pmo.go.jp,go.jp,SSL: no alternative certificate subject name matches target hostname 'cas.digital-pmo.go.jp',none
cb.takayama-nh.go.jp,go.jp,Could not resolve host: cb.takayama-nh.go.jp,none
cbec.go.jp,go.jp,Could not resolve host: cbec.go.jp,none
cbt-kankeisya-x.jitec.ipa.go.jp,go.jp,Could not resolve host: cbt-kankeisya-x.jitec.ipa.go.jp,none
cbt-kankeisya.jitec.ipa.go.jp,go.jp,Connection timed out after 3001 milliseconds,none
cbt-sslvpn-x.jitec.ipa.go.jp,go.jp,Could not resolve host: cbt-sslvpn-x.jitec.ipa.go.jp,none
cbt-sslvpn.jitec.ipa.go.jp,go.jp,Could not resolve host: cbt-sslvpn.jitec.ipa.go.jp,none
cc.jglobal.jst.go.jp,go.jp,Could not resolve host: cc.jglobal.jst.go.jp,none
ccj.kokusen.go.jp,go.jp,Could not resolve host: ccj.kokusen.go.jp,none
ccore-proc.jamstec.go.jp,go.jp,Could not resolve host: ccore-proc.jamstec.go.jp,none
ccreg.ncvc.go.jp,go.jp,Could not resolve host: ccreg.ncvc.go.jp,none
ccrs.ncchd.go.jp,go.jp,Could not resolve host: ccrs.ncchd.go.jp,none
ccsslvpn.nilim.go.jp,go.jp,Could not resolve host: ccsslvpn.nilim.go.jp,none
cellbank.nibio.go.jp,go.jp,Could not resolve host: cellbank.nibio.go.jp,none
cerise.jaea.go.jp,go.jp,Could not resolve host: cerise.jaea.go.jp,none
cert.e-rad.go.jp,go.jp,Could not resolve host: cert.e-rad.go.jp,none
cgi.hrr.mlit.go.jp,go.jp,200,none
cgi.ur-net.go.jp,go.jp,Could not resolve host: cgi.ur-net.go.jp,none
cgr.mlit.go.jp,go.jp,Could not resolve host: cgr.mlit.go.jp,none
ch.biodic.go.jp,go.jp,Could not resolve host: ch.biodic.go.jp,none
challenge25.go.jp,go.jp,Could not resolve host: challenge25.go.jp,none
chidori.nims.go.jp,go.jp,Could not resolve host: chidori.nims.go.jp,none
chiiki.inpit.go.jp,go.jp,Could not resolve host: chiiki.inpit.go.jp,none
