hostname,http_status,mx
anip.bj,200,10 anip-bj.mail.protection.outlook.com.
anpe.bj,200,0 anpe-bj.mail.protection.outlook.com.
assemblee-nationale.bj,200,10 mta-gw.infomaniak.ch.; 5 mta-gw.infomaniak.ch.; 5 mail.assemblee-nationale.bj.
bceao.int,ConnectException,5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
benin.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
bj.ambafrance.org,301,none
cbdh.bj,200,20 mxbackup.routing.net.; 10 mx03.routing.net.; 10 mx01.routing.net.; 10 mx02.routing.net.
cci.bj,200,0 cci-bj.mail.protection.outlook.com.
cnss.bj,200,10 cnss-bj.mail.protection.outlook.com.
cotonou.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
cour-constitutionnelle-benin.org,200,none
dan.ilemi.net,ConnectException,none
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
eservices.anip.bj,200,none
fbbf-benin.com,ConnectException,none
finances.bj,500,0 mail.finances.bj.
ghanaembassy-benin.com,ConnectException,none
haacbenin.org,200,none
instad.bj,200,10 w011af0a.kasserver.com.
misiones.cubaminrex.cu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
presidence.bj,200,0 presidence-bj.mail.protection.outlook.com.
