subdomain,http_status
cpanel.naurujudiciary.gov.nr,"200"
cpcontacts.naurujudiciary.gov.nr,"503"
ronlaw.gov.nr,"200"
admin.naurujudiciary.gov.nr,"404"
ecrcp.gov.nr,"301"
webmail.naurujudiciary.gov.nr,"200"
cpcalendars.naurujudiciary.gov.nr,"503"
www.naurujudiciary.gov.nr,"301"
mail.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'mail.nauruhealth.gov.nr'"
naurujudiciary.gov.nr,"200"
cpcalendars.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.nauruhealth.gov.nr'"
cpanel.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'cpanel.nauruhealth.gov.nr'"
justice.gov.nr,"200"
nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'nauruhealth.gov.nr'"
mail.naurujudiciary.gov.nr,"301"
www.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'www.nauruhealth.gov.nr'"
notification.naurujudiciary.gov.nr,"502"
webdisk.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'webdisk.nauruhealth.gov.nr'"
cpcontacts.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.nauruhealth.gov.nr'"
autodiscover.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.nauruhealth.gov.nr'"
www.ecrcp.gov.nr,"200"
ronwanonline.gov.nr,"Could not resolve host: ronwanonline.gov.nr"
webmail.nauruhealth.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'webmail.nauruhealth.gov.nr'"
vrid.gov.nr,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A000126:SSL routines::unexpected eof while reading, errno 0"
nauruhr.gov.nr,"200"
webdisk.naurujudiciary.gov.nr,"401"
ict.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'ict.gov.nr'"
npf.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'npf.gov.nr'"
www.vrid.gov.nr,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A000126:SSL routines::unexpected eof while reading, errno 0"
link.brisbane.gov.nr,"404"
finance.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'finance.gov.nr'"
vpn.npf.gov.nr,"SSL certificate problem: self-signed certificate"
mail.npf.gov.nr,"SSL: no alternative certificate subject name matches target hostname 'mail.npf.gov.nr'"
nauru.gov.nr,"200"
mail.nauru.gov.nr,"200"
autodiscover.nauru.gov.nr,"200"
limiter.gov.nr,"Connection timed out after 3002 milliseconds"
mail.gov.nr,"Connection timed out after 3000 milliseconds"
nmc.gov.nr,"Operation timed out after 3002 milliseconds with 0 bytes received"
stats.gov.nr,"Operation timed out after 3001 milliseconds with 0 bytes received"
www.nmc.gov.nr,"Operation timed out after 3001 milliseconds with 0 bytes received"
