subdomain,mx
4bts.aeronautica.difesa.it,none
aeronautica.difesa.it,10 mx.difesa.it.
apidocumentsd2p.covid19.difesa.it,none
apidocumentsd2ptest.covid19.difesa.it,none
app-disfera.difesa.it,none
archivio.elearning.esercito.difesa.it,none
aulavirtuale2.elearning.esercito.difesa.it,none
aulavirtuale3.elearning.esercito.difesa.it,none
aulavirtuale4.elearning.esercito.difesa.it,none
aulavirtuale5.elearning.esercito.difesa.it,none
aulavirtuale6.elearning.esercito.difesa.it,none
aulavirtuale7.elearning.esercito.difesa.it,none
auth.marina.difesa.it,none
authmail.marina.difesa.it,none
autodiscover.marina.difesa.it,none
autoformazione.esercito.difesa.it,none
avatarei.difesa.it,none
babele.esercito.difesa.it,none
centenarioam.aeronautica.difesa.it,none
chatcdoc4.esercito.difesa.it,none
clouddrive.difesa.it,none
cmsedge.difesa.it,none
cns.difesa.it,none
collab-edge.aeronautica.difesa.it,none
collab-edge.difesa.it,none
collab-edge.marina.difesa.it,none
collab.servizi.difesa.it,none
collabora.marina.difesa.it,none
comc4ei.esercito.difesa.it,50 mx.esercito.difesa.it.; 10 mx2.esercito.difesa.it.; 10 mx1.esercito.difesa.it.
corsi.marina.difesa.it,none
csem-civili.difesa.it,none
csem-concorsi.difesa.it,none
csem-mcs.difesa.it,none
csem-militari.difesa.it,none
csem.difesa.it,none
daisy.difesa.it,none
deliverytopay.covid19.difesa.it,none
deliverytopaytest.covid19.difesa.it,none
difesa.it,10 mx.difesa.it.
e-learning.esercito.difesa.it,none
e-net.elearning.esercito.difesa.it,none
e-net2.elearning.esercito.difesa.it,none
e-supporto.elearning.esercito.difesa.it,none
editingavatarei.difesa.it,none
ei-cast.elearning.esercito.difesa.it,none
ei-cast2.elearning.esercito.difesa.it,none
ei-cloud.elearning.esercito.difesa.it,none
ei-portfolio.esercito.difesa.it,none
elearning.esercito.difesa.it,none
elearning.marina.difesa.it,none
enroll.marina.difesa.it,none
esercito.difesa.it,50 mx.esercito.difesa.it.; 10 mx2.esercito.difesa.it.; 10 mx1.esercito.difesa.it.
eventi.difesa.it,none
eventiam.aeronautica.difesa.it,none
expresswayc.aeronautica.difesa.it,none
expresswaye.aeronautica.difesa.it,none
giano.marina.difesa.it,none
got.difesa.it,none
govpay.difesa.it,none
govpaytest.difesa.it,none
idp.aeronautica.difesa.it,none
idp.comc4ei.esercito.difesa.it,none
irad.difesa.it,none
mail.esercito.difesa.it,none
mail.marina.difesa.it,none
mailrelayd2p.covid19.difesa.it,none
mam.marina.difesa.it,none
maricendrag.elearning.marina.difesa.it,none
maricentadd.elearning.marina.difesa.it,none
marina.difesa.it,none
marinaccad.elearning.marina.difesa.it,none
marinalles.elearning.marina.difesa.it,none
marinanord-scuolaguida.elearning.marina.difesa.it,none
marinarsen-sp.elearning.marina.difesa.it,none
mariscuola-lmd.elearning.marina.difesa.it,none
mariscuola-ta.elearning.marina.difesa.it,none
mariscuola-ta.elearningmarina.difesa.it,none
maristaeli-ct.elearning.marina.difesa.it,none
maristudi.elearning.marina.difesa.it,none
media.aeronautica.difesa.it,none
mediateca.esercito.difesa.it,none
meet-cor.difesa.it,none
meet.aeronautica.difesa.it,none
ministerodifesa.spcoop.difesa.it,none
misp.difesa.it,none
morosini.elearning.marina.difesa.it,none
msa.marina.difesa.it,none
multimedia.elearning.esercito.difesa.it,none
net.marina.difesa.it,none
oos.marina.difesa.it,none
pdftemplatord2p.covid19.difesa.it,none
pdftemplatord2ptest.covid19.difesa.it,none
persociv.difesa.it,none
personalevaccini.covid19.difesa.it,none
pmfa.esercito.difesa.it,none
portale.elearning.marina.difesa.it,none
posta.marina.difesa.it,none
pradeo.difesa.it,none
questionnaire.aeronautica.difesa.it,none
registrationcovid.covid19.difesa.it,none
resetpasswordmm.marina.difesa.it,none
reteospedaliera.covid19.difesa.it,none
selene.esercito.difesa.it,none
servizi.difesa.it,none
sharefile.marina.difesa.it,none
sisdantest.elearning.marina.difesa.it,none
smtp.marina.difesa.it,none
sso.comc4ei.esercito.difesa.it,none
sso.difesa.it,none
streaming1.elearning.esercito.difesa.it,none
ticket.elearning.esercito.difesa.it,none
trstscs1.difesa.it,none
trstscs2.difesa.it,none
tstreteospedaliera.covid19.difesa.it,none
ucms1c.difesa.it,none
ucms2c.difesa.it,none
vc.difesa.it,none
vc1.difesa.it,none
vc1.marina.difesa.it,none
vc2.difesa.it,none
vc2.marina.difesa.it,none
vc3.marina.difesa.it,none
vccluster.marina.difesa.it,none
vdi.marina.difesa.it,none
vdimdm.marina.difesa.it,none
video.elearning.esercito.difesa.it,none
voip.aeronautica.difesa.it,none
vpn.marina.difesa.it,none
vtc-cor.difesa.it,none
wavenoc.esercito.difesa.it,none
wavenoc2.esercito.difesa.it,none
waveptx.esercito.difesa.it,none
waveptx2.esercito.difesa.it,none
web.difesa.it,none
webrtc.aeronautica.difesa.it,none
webtv.difesa.it,none
worker1.elearning.esercito.difesa.it,none
worker2.elearning.esercito.difesa.it,none
www.aeronautica.difesa.it,none
www.cmsedge.difesa.it,none
www.eventiam.aeronautica.difesa.it,none
www.govpay.difesa.it,none
www.govpaytest.difesa.it,none
www.idp.aeronautica.difesa.it,none
www.mail.marina.difesa.it,none
www.marina.difesa.it,none
www.ministerodifesa.spcoop.difesa.it,none
www.questionnaire.aeronautica.difesa.it,none
www.vc.difesa.it,none
www.vdi.marina.difesa.it,none
www.vdimdm.marina.difesa.it,none
