subdomain,mx
aeoiportal.bts.gov.bz,none
aeoiportal.itx.gov.bz,none
aeoisc.bts.gov.bz,none
aeoisc.itx.gov.bz,none
agm.gov.bz,0 agm-gov-bz.mail.protection.outlook.com.
agriculture.gov.bz,0 agriculture-gov-bz.mail.protection.outlook.com.
aml.osipp.gov.bz,none
api.iisconnect.immigration.gov.bz,none
api.nms.gov.bz,none
appointments-belizeembassyusa.mfa.gov.bz,none
archives.gov.bz,0 archives-gov-bz.mail.protection.outlook.com.
audit.gov.bz,0 audit-gov-bz.mail.protection.outlook.com.
autodiscover.belizetourism.gov.bz,10 aspmx2.googlemail.com.; 0 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
autodiscover.bhsfu.gov.bz,none
autodiscover.gobmail.gov.bz,none
autodiscover.nationalassembly.gov.bz,none
autodiscover.nms.gov.bz,none
autodiscover.ruraldevelopment.gov.bz,none
bbs.gov.bz,0 bbs-gov-bz.mail.protection.outlook.com.
bcg.gov.bz,none
bco.gov.bz,0 bco-gov-bz.mail.protection.outlook.com.
belaps.ict.gov.bz,none
belize.gov.bz,none
belizecompaniesregistry.gov.bz,none
belizecovidtravelapp.health.gov.bz,none
belizeembassyusa.mfa.gov.bz,none
belizepostalservice.gov.bz,0 belizepostalservice-gov-bz.mail.protection.outlook.com.
belizetourism.gov.bz,none
belizetourism.gov.bz.cp-49.webhostbox.net,none
bhsfu.gov.bz,none
biitt.environment.gov.bz,none
bil.gov.bz,none
bmvrals.gov.bz,0 bmvrals-gov-bz.mail.protection.outlook.com.
bnsdi.gov.bz,none
bts.gov.bz,none
cacao.bts.gov.bz,none
cashier.mlgrd.gov.bz,none
cdn.gov.bz,none
chicagoconsulate.mfa.gov.bz,none
cito.gov.bz,none
cito.ict.gov.bz,none
civilaviation.gov.bz,none
ckd.health.gov.bz,none
complaints.labour.gov.bz,none
complaints.ombudsman.gov.bz,none
cpanel.belizetourism.gov.bz,10 aspmx2.googlemail.com.; 0 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
cpanel.bhsfu.gov.bz,none
cpanel.dgft.gov.bz,none
cpanel.nationalassembly.gov.bz,none
cpanel.nms.gov.bz,none
cpanel.ruraldevelopment.gov.bz,none
cpcalendars.belizetourism.gov.bz,none
cpcalendars.bhsfu.gov.bz,none
cpcalendars.dgft.gov.bz,none
cpcalendars.nationalassembly.gov.bz,none
cpcalendars.nms.gov.bz,none
cpcalendars.ruraldevelopment.gov.bz,none
cpcontacts.belizetourism.gov.bz,5 alt2.aspmx.l.google.com.; 0 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.
cpcontacts.bhsfu.gov.bz,none
cpcontacts.dgft.gov.bz,none
cpcontacts.nationalassembly.gov.bz,none
cpcontacts.nms.gov.bz,none
cpcontacts.ruraldevelopment.gov.bz,none
cso.gov.bz,none
customs.gov.bz,none
dash.moecst.gov.bz,none
data.nms.gov.bz,none
dataex.bts.gov.bz,none
dgft.gov.bz,none
digitalagenda.gov.bz,none
doe.gov.bz,0 doe-gov-bz.mail.protection.outlook.com.
dys.gov.bz,none
edc.gov.bz,0 edc-gov-bz.mail.protection.outlook.com.
elections.gov.bz,none
embassyofbelizebelgium.mfa.gov.bz,none
employmentservices.mlgrd.gov.bz,none
energy.gov.bz,none
fgrm.gov.bz,none
fisheries.gov.bz,none
fiu.gov.bz,0 mail.fiu.gov.bz.
forest.gov.bz,none
fw.immigration.gov.bz,none
gov.bz,none
gpd.gov.bz,none
health.gov.bz,none
health.gov.bz.cp-2.webhostbox.net,none
help.bts.gov.bz,none
helpdesk.egov.gov.bz,none
homeaffairs.gov.bz,0 homeaffairs-gov-bz.mail.protection.outlook.com.
hq.agm.gov.bz,none
humandevelopment.gov.bz,0 humandevelopment-gov-bz.mail.protection.outlook.com.
hvac.doe.gov.bz,none
hydromet.gov.bz,none
hydromet.gov.bz.cp-2.webhostbox.net,none
ict.gov.bz,0 ict-gov-bz.mail.protection.outlook.com.
ifsc.gov.bz,none
iimp.bco.gov.bz,none
iisconnect.immigration.gov.bz,none
immigration.gov.bz,0 immigration-gov-bz.mail.protection.outlook.com.
ins.gov.bz,none
invest.gov.bz,0 invest-gov-bz.mail.protection.outlook.com.
irisbelize.bts.gov.bz,none
irisbelizeapi.bts.gov.bz,none
itx.gov.bz,none
jobs.publicservice.gov.bz,none
labour.gov.bz,none
lex.agm.gov.bz,none
localgovernment.gov.bz,none
losangelesconsulate.mfa.gov.bz,none
m.nms.gov.bz,none
mail.belizetourism.gov.bz,none
mail.belizetourism.gov.bz.cp-49.webhostbox.net,none
mail.bhsfu.gov.bz,none
mail.dgft.gov.bz,none
mail.gobmail.gov.bz,none
mail.health.gov.bz.cp-2.webhostbox.net,none
mail.hydromet.gov.bz.cp-2.webhostbox.net,none
mail.immigration.gov.bz,none
mail.mpuele.gov.bz,none
mail.nationalassembly.gov.bz,none
mail.nms.gov.bz,none
mail.nms.gov.bz.md-80.webhostbox.net,none
mail.ruraldevelopment.gov.bz,none
mail.sisetc.gov.bz.cp-3.webhostbox.net,none
mail2.gov.bz,none
med.gov.bz,none
mfa.gov.bz,0 mfa-gov-bz.mail.protection.outlook.com.
midh.gov.bz,none
mlgrd.gov.bz,none
mndbs.gov.bz,none
mns.gov.bz,none
moe.gov.bz,none
moecst.gov.bz,none
mof.gov.bz,none
mpuele.gov.bz,none
mygob.gov.bz,none
nationalassembly.gov.bz,none
naturalresources.gov.bz,none
ncco.gov.bz,none
new.nationalassembly.gov.bz,none
newyorkconsulate.mfa.gov.bz,none
nms.gov.bz,none
nms.gov.bz.md-80.webhostbox.net,none
ombudsman.gov.bz,0 ombudsman-gov-bz.mail.protection.outlook.com.
onehealth.gov.bz,0 onehealth-gov-bz.mail.protection.outlook.com.
opal.doe.gov.bz,none
osipp.gov.bz,none
outlex.agm.gov.bz,none
owa.gobmail.gov.bz,none
ozone.gov.bz,none
pass.health.gov.bz,none
payment.covid19.gov.bz,none
pluvo.nms.gov.bz,none
portal.dgft.gov.bz,none
pressoffice.gov.bz,none
procurement.gov.bz,none
protectedareas.gov.bz,0 mail2.gov.bz.
psip.gov.bz,none
psip.ict.gov.bz,none
publicservice.gov.bz,none
reddplus.ncco.gov.bz,none
repository.mohw.gov.bz,none
rmsapitraining.bts.gov.bz,none
rmsapiuat.bts.gov.bz,none
rmssupport.bts.gov.bz,none
rmssupportapi.bts.gov.bz,none
rmstraining.bts.gov.bz,none
rmsuat.bts.gov.bz,none
ruraldevelopment.gov.bz,none
ruraltransformation.gov.bz,none
sayab.cito.gov.bz,none
scuadmin.gov.bz,0 mail2.gov.bz.
scuapplication.gov.bz,none
server.fiu.gov.bz,none
services.immigration.gov.bz,none
shr.health.gov.bz,none
siebelize.energy.gov.bz,none
sis.ncco.gov.bz,none
sisetc.gov.bz,none
sisetc.gov.bz.cp-3.webhostbox.net,none
status.immigration.gov.bz,none
support.cito.gov.bz,none
surface.nms.gov.bz,none
sustainabledevelopment.gov.bz,none
tep-training.mlgrd.gov.bz,none
tep.mlgrd.gov.bz,none
test.bts.gov.bz,none
test.hydromet.gov.bz,none
test.nms.gov.bz,none
tourism.gov.bz,none
training.bts.gov.bz,none
voting.elections.gov.bz,none
vpn.cito.gov.bz,none
vrsa.health.gov.bz,none
webdisk.belizetourism.gov.bz,10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.; 0 aspmx.l.google.com.
webdisk.bhsfu.gov.bz,none
webdisk.dgft.gov.bz,none
webdisk.nationalassembly.gov.bz,none
webdisk.nms.gov.bz,none
webdisk.ruraldevelopment.gov.bz,none
webmail.belizetourism.gov.bz,none
webmail.bhsfu.gov.bz,none
webmail.dgft.gov.bz,none
webmail.midh.gov.bz,none
webmail.mpuele.gov.bz,none
webmail.nationalassembly.gov.bz,none
webmail.nms.gov.bz,none
webmail.ruraldevelopment.gov.bz,none
whr.health.gov.bz,none
wimp.nms.gov.bz,none
wimpbackup.nms.gov.bz,none
wis.nms.gov.bz,none
www.aeoiportal.bts.gov.bz,none
www.aeoisc.bts.gov.bz,none
www.agm.gov.bz,0 agm-gov-bz.mail.protection.outlook.com.
www.agriculture.gov.bz,0 agriculture-gov-bz.mail.protection.outlook.com.
www.aml.osipp.gov.bz,none
www.api.nms.gov.bz,none
www.appointments-belizeembassyusa.mfa.gov.bz,none
www.archives.gov.bz,none
www.audit.gov.bz,0 audit-gov-bz.mail.protection.outlook.com.
www.bbs.gov.bz,none
www.bcg.gov.bz,none
www.bco.gov.bz,none
www.belize.gov.bz,none
www.belizecompaniesregistry.gov.bz,none
www.belizeembassyusa.mfa.gov.bz,none
www.belizepostalservice.gov.bz,none
www.belizetourism.gov.bz,none
www.belizetourism.gov.bz.cp-49.webhostbox.net,none
www.bhsfu.gov.bz,0 bhsfu-gov-bz.mail.protection.outlook.com.
www.biitt.environment.gov.bz,none
www.bil.gov.bz,none
www.bmvrals.gov.bz,none
www.bts.gov.bz,none
www.chicagoconsulate.mfa.gov.bz,none
www.cito.gov.bz,none
www.civilaviation.gov.bz,none
www.ckd.health.gov.bz,none
www.complaints.ombudsman.gov.bz,none
www.customs.gov.bz,none
www.dgft.gov.bz,none
www.digitalagenda.gov.bz,none
www.doe.gov.bz,0 doe-gov-bz.mail.protection.outlook.com.
www.dys.gov.bz,none
www.edc.gov.bz,none
www.elections.gov.bz,none
www.employmentservices.mlgrd.gov.bz,none
www.energy.gov.bz,none
www.fgrm.gov.bz,none
www.fisheries.gov.bz,none
www.forest.gov.bz,none
www.fw.immigration.gov.bz,none
www.health.gov.bz,none
www.health.gov.bz.cp-2.webhostbox.net,none
www.homeaffairs.gov.bz,0 homeaffairs-gov-bz.mail.protection.outlook.com.
www.humandevelopment.gov.bz,none
www.hydromet.gov.bz,none
www.hydromet.gov.bz.cp-2.webhostbox.net,none
www.ict.gov.bz,none
www.ifsc.gov.bz,none
www.immigration.gov.bz,none
www.ins.gov.bz,none
www.invest.gov.bz,none
www.irisbelize.bts.gov.bz,none
www.irisbelizeapi.bts.gov.bz,none
www.jobs.publicservice.gov.bz,none
www.labour.gov.bz,none
www.lex.agm.gov.bz,none
www.localgovernment.gov.bz,none
www.losangelesconsulate.mfa.gov.bz,none
www.m.nms.gov.bz,none
www.mail2.gov.bz,none
www.med.gov.bz,none
www.mfa.gov.bz,none
www.midh.gov.bz,none
www.mlgrd.gov.bz,none
www.mnra.gov.bz,none
www.mns.gov.bz,none
www.moe.gov.bz,none
www.moecst.gov.bz,none
www.mof.gov.bz,0 mof-gov-bz.mail.protection.outlook.com.
www.mpuele.gov.bz,0 mail.mpuele.gov.bz.
www.mygob.gov.bz,none
www.nationalassembly.gov.bz,none
www.naturalresources.gov.bz,none
www.ncco.gov.bz,none
www.newyorkconsulate.mfa.gov.bz,none
www.nms.gov.bz,none
www.nms.gov.bz.md-80.webhostbox.net,none
www.ombudsman.gov.bz,none
www.onehealth.gov.bz,0 onehealth-gov-bz.mail.protection.outlook.com.
www.opal.doe.gov.bz,0 opal-doe-gov-bz.mail.protection.outlook.com.
www.osipp.gov.bz,none
www.outlex.agm.gov.bz,none
www.ozone.gov.bz,none
www.payment.covid19.gov.bz,none
www.police.ict.gov.bz,none
www.portal.dgft.gov.bz,none
www.pressoffice.gov.bz,none
www.procurement.gov.bz,0 procurement-gov-bz.mail.protection.outlook.com.
www.protectedareas.gov.bz,none
www.psip.gov.bz,0 psip-gov-bz.mail.protection.outlook.com.
www.psip.ict.gov.bz,none
www.publicservice.gov.bz,none
www.reddplus.ncco.gov.bz,none
www.repository.mohw.gov.bz,none
www.rmsapitraining.bts.gov.bz,none
www.rmsapiuat.bts.gov.bz,none
www.rmssupport.bts.gov.bz,none
www.rmssupportapi.bts.gov.bz,none
www.rmstraining.bts.gov.bz,none
www.rmsuat.bts.gov.bz,none
www.ruraldevelopment.gov.bz,none
www.ruraltransformation.gov.bz,none
www.sayab.cito.gov.bz,none
www.scuadmin.gov.bz,0 mail2.gov.bz.
www.scuapplication.gov.bz,none
www.server.fiu.gov.bz,none
www.services.immigration.gov.bz,none
www.siebelize.energy.gov.bz,none
www.sis.ncco.gov.bz,none
www.sisetc.gov.bz,20 mx2.zoho.com.; 10 mx.zoho.com.; 30 mx3.zoho.com.
www.sisetc.gov.bz.cp-3.webhostbox.net,none
www.status.immigration.gov.bz,none
www.support.cito.gov.bz,none
www.test.bts.gov.bz,none
www.tourism.gov.bz,0 tourism-gov-bz.mail.protection.outlook.com.
www.training.bts.gov.bz,none
www.voting.elections.gov.bz,none
www.vpn.cito.gov.bz,none
www.yaxha.cito.gov.bz,none
www.yuumchaak.cito.gov.bz,none
yaxha.cito.gov.bz,none
yrb.edc.gov.bz,none
yuumchaak.cito.gov.bz,none
