field,text
country_name,"Arab Republic of Egypt"
government_type,"presidential republic"
capital,"Cairo"
chief_of_state,"President Abdel Fattah EL-SISI (since 8 June 2014)"
head_of_government,"Prime Minister Mostafa MADBOULY (since 7 June 2018)"
judicial_highest_courts,"Supreme Constitutional Court (SCC) (consists of the court president and 10 justices); the SCC serves as the final court of arbitration on the constitutionality of laws and conflicts between lower courts regarding jurisdiction and rulings; Court of Cassation (CC) (consists of the court president and 550 judges organized in circuits with cases heard by panels of 5 judges); the CC is the highest appeals body for civil and criminal cases, also known as ""ordinary justices""; Supreme Administrative Court (SAC) (consists of the court president and NA judges and organized in circuits with cases heard by panels of 5 judges); the SAC is the highest court of the State Council"
constitution_history,"several previous; latest approved by a constitutional committee in December 2013, approved by referendum held on 14-15 January 2014, ratified by interim president on 19 January 2014"
