subdomain,mx
aalishanpakistan.gov.pk,none
abbottabad.gov.pk,none
abbottabaddc.peshawarhighcourt.gov.pk,0 abbottabaddc.peshawarhighcourt.gov.pk.
acc.nadra.gov.pk,none
access.nadra.gov.pk,none
admin.fbr.gov.pk,none
admin.peshawarhighcourt.gov.pk,none
admin.punjab.gov.pk,none
advisory.kppolice.gov.pk,none
afhpk.rtorawalpindi.gov.pk,none
afic.gov.pk,15 filter.comsats.net.pk.; 5 mailf.comsats.net.pk.; 10 isbfil.comsats.net.pk.
afip.gov.pk,none
agb.gov.pk,none
agfp.gov.pk,none
agkhyberpakhtunkhwa.gov.pk,none
agpunjab.gov.pk,none
agsindh.gov.pk,10 mx2-hosting.jellyfish.systems.; 5 mx1-hosting.jellyfish.systems.; 20 mx3-hosting.jellyfish.systems.
ajk.gov.pk,none
ajkird.gov.pk,none
ajklgrd.gov.pk,none
ajkmdrp.gov.pk,none
anf.gov.pk,none
anfbalochistan.gov.pk,0 anfbalochistan.gov.pk.
anfkpk.gov.pk,none
antiquities.sindhculture.gov.pk,none
api.pakrail.gov.pk,none
app.epw.gov.pk,none
apply.kppsc.gov.pk,none
armystaffcollege.gov.pk,none
asc.kpimu.gov.pk,none
astp-lnedge.punjab.gov.pk,none
astp-lnfeweb.punjab.gov.pk,none
astplnaccess.punjab.gov.pk,none
astplnweb.punjab.gov.pk,none
astplnwebcon.punjab.gov.pk,none
atir.gov.pk,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
autodiscover.agkhyberpakhtunkhwa.gov.pk,none
autodiscover.ajkird.gov.pk,none
autodiscover.becs.gov.pk,none
autodiscover.chk.gov.pk,none
autodiscover.civildefence.gov.pk,none
autodiscover.cmbalochistan.gov.pk,none
autodiscover.dgaw.gov.pk,none
autodiscover.dhqpakpattan.gov.pk,none
autodiscover.doe.gov.pk,none
autodiscover.fbr.gov.pk,none
autodiscover.haqdaar.gov.pk,none
autodiscover.infokhyberpakhtunkhwa.gov.pk,none
autodiscover.kalatdivision.gov.pk,none
autodiscover.karachicity.gov.pk,none
autodiscover.kpbos.gov.pk,none
autodiscover.kpcpwc.gov.pk,none
autodiscover.kpimu.gov.pk,none
autodiscover.lcdc.gov.pk,none
autodiscover.lrh.gov.pk,none
autodiscover.lupajk.gov.pk,none
autodiscover.nadra.gov.pk,none
autodiscover.nha.gov.pk,none
autodiscover.peshawarhighcourt.gov.pk,none
autodiscover.punjab.gov.pk,none
autodiscover.rescue1299karachi.gov.pk,none
autodiscover.rtorawalpindi.gov.pk,none
autodiscover.secp.gov.pk,none
autodiscover.sindhculture.gov.pk,none
autodiscover.sindhforests.gov.pk,none
autodiscover.wexnet.gov.pk,none
av.nadra.gov.pk,none
av.punjab.gov.pk,none
bahawalpur.gov.pk,none
bannudc.peshawarhighcourt.gov.pk,none
becs.gov.pk,none
beoe.gov.pk,none
bestvedio.wexnet.gov.pk,none
beta.pid.gov.pk,none
bhc.gov.pk,none
bisep.gov.pk,none
blog.emergingpakistan.gov.pk,none
blog.pcsir-khi.gov.pk,none
blogs.nwfp.gov.pk,none
bos.nwfp.gov.pk,none
bvs.nadra.gov.pk,none
cadd.gov.pk,none
careers.pakistancode.gov.pk,none
cas1.fbr.gov.pk,none
cas2.fbr.gov.pk,none
casarray.nadra.gov.pk,none
