hostname,score,sources,label,level
itfaiye.izmir.bel.tr,4,wikidata,İzmir Fire Department,central-1
istanbul.china-consulate.org,3,wikidata,"Consulate-General of the People's Republic of China, Istanbul",central-1
alanya.edu.tr,7,wikidata;wikidata,Alanya Alaaddin Keykubat University,university
ankara.edu.tr,7,wikidata;wikidata,Ankara University,university
hho.edu.tr,7,wikidata;wikidata,Turkish Air Force Academy,university
medeniyet.edu.tr,7,wikidata;wikidata,Istanbul Medeniyet University,university
adiyaman.edu.tr,4,wikidata,Adıyaman University,university
adu.edu.tr,4,wikidata,Aydın Adnan Menderes University,university
afsu.edu.tr,4,wikidata,Afyonkarahisar Health Sciences University,university
agri.edu.tr,4,wikidata,Ağrı İbrahim Çeçen University,university
agu.edu.tr,4,wikidata,Abdullah Gül University,university
ahievran.edu.tr,4,wikidata,Ahi Evran University,university
akdeniz.edu.tr,4,wikidata,Akdeniz University,university
aksaray.edu.tr,4,wikidata,Aksaray University,university
aku.edu.tr,4,wikidata,Afyon Kocatepe University,university
alparslan.edu.tr,4,wikidata,Muş Alparslan University,university
amasya.edu.tr,4,wikidata,Amasya University,university
anadolu.edu.tr,4,wikidata,Anadolu University,university
ardahan.edu.tr,4,wikidata,Ardahan University,university
artuklu.edu.tr,4,wikidata,Mardin Artuklu University,university
artvin.edu.tr,4,wikidata,Artvin Çoruh University,university
asbu.edu.tr,4,wikidata,Social Sciences University of Ankara,university
atauni.edu.tr,4,wikidata,Atatürk University,university
atu.edu.tr,4,wikidata,Adana Alparslan Türkeş Science and Technology University,university
bakircay.edu.tr,4,wikidata,İzmir Bakırçay University,university
balikesir.edu.tr,4,wikidata,Balıkesir University,university
bandirma.edu.tr,4,wikidata,Bandırma Onyedi Eylül University,university
bartin.edu.tr,4,wikidata,Bartın University,university
batman.edu.tr,4,wikidata,Batman University,university
bayburt.edu.tr,4,wikidata,Bayburt University,university
beun.edu.tr,4,wikidata,Zonguldak Bülent Ecevit University,university
bilecik.edu.tr,4,wikidata,Bilecik Şeyh Edebali University,university
bingol.edu.tr,4,wikidata,Bingöl University,university
bitliseren.edu.tr,4,wikidata,Bitlis Eren University,university
bogazici.edu.tr,4,wikidata,Boğaziçi University,university
bozok.edu.tr,4,wikidata,Yozgat Bozok University,university
btu.edu.tr,4,wikidata,Bursa Technical University,university
cbu.edu.tr,4,wikidata,Manisa Celal Bayar University,university
comu.edu.tr,4,wikidata,Çanakkale Onsekiz Mart University,university
cu.edu.tr,4,wikidata,Çukurova University,university
cumhuriyet.edu.tr,4,wikidata,Sivas Cumhuriyet University,university
deu.edu.tr,4,wikidata,Dokuz Eylül University,university
dho.edu.tr,4,wikidata,Turkish Naval Academy,university
dicle.edu.tr,4,wikidata,Dicle University,university
dpu.edu.tr,4,wikidata,Kütahya Dumlupınar University,university
duzce.edu.tr,4,wikidata,Düzce University,university
ebyu.edu.tr,4,wikidata,Erzincan Binali Yıldırım University,university
ege.edu.tr,4,wikidata,Ege University,university
en.hu.edu.tr,4,wikidata,Hakkari University,university
erciyes.edu.tr,4,wikidata,Erciyes University,university
erdogan.edu.tr,4,wikidata,Recep Tayyip Erdoğan University,university
erzurum.edu.tr,4,wikidata,Erzurum Technical University,university
eskisehir.edu.tr,4,wikidata,Eskişehir Technical University,university
firat.edu.tr,4,wikidata,Fırat University,university
gantep.edu.tr,4,wikidata,Gaziantep University,university
gazi.edu.tr,4,wikidata,Gazi University,university
gaziantep.edu.tr,4,wikidata,Gaziantep University,university
giresun.edu.tr,4,wikidata,Giresun University,university
gsu.edu.tr,4,wikidata,Galatasaray University,university
gtu.edu.tr,4,wikidata,Gebze Technical University,university
gumushane.edu.tr,4,wikidata,Gümüşhane University,university
hacettepe.edu.tr,4,wikidata,Hacettepe University,university
hacibayram.edu.tr,4,wikidata,Ankara Hacı Bayram Veli University,university
harran.edu.tr,4,wikidata,Harran University,university
hitit.edu.tr,4,wikidata,Hitit University,university
hu.edu.tr,4,wikidata,Hakkari University,university
ibu.edu.tr,4,wikidata,Abant Izzet Baysal University,university
idu.edu.tr,4,wikidata,İzmir Democracy University,university
igdir.edu.tr,4,wikidata,Iğdır University,university
ikc.edu.tr,4,wikidata,İzmir Kâtip Çelebi University,university
inonu.edu.tr,4,wikidata,İnönü University,university
isparta.edu.tr,4,wikidata,Isparta University of Applied Sciences,university
istanbul.edu.tr,4,wikidata,Istanbul University,university
iste.edu.tr,4,wikidata,Iskenderun Technical University,university
istiklal.edu.tr,4,wikidata,Kahramanmaraş İstiklal University,university
itu.edu.tr,4,wikidata,Istanbul Technical University,university
iuc.edu.tr,4,wikidata,Istanbul University-Cerrahpaşa,university
iyte.edu.tr,4,wikidata,İzmir Institute of Technology,university
kafkas.edu.tr,4,wikidata,Kafkas University,university
karabuk.edu.tr,4,wikidata,Karabük University,university
karatekin.edu.tr,4,wikidata,Çankırı Karatekin University,university
kastamonu.edu.tr,4,wikidata,Kastamonu University,university
kayseri.edu.tr,4,wikidata,Kayseri University,university
kilis.edu.tr,4,wikidata,Kilis 7 Aralık University,university
kirklareli.edu.tr,4,wikidata,Kırklareli University,university
kku.edu.tr,4,wikidata,Kırıkkale University,university
kmu.edu.tr,4,wikidata,Karamanoğlu Mehmetbey University,university
kocaeli.edu.tr,4,wikidata,Kocaeli University,university
konservatuvar.istanbul.edu.tr,4,wikidata,Istanbul University State Conservatory,university
konya.edu.tr,4,wikidata,Necmettin Erbakan University,university
ksbu.edu.tr,4,wikidata,Kütahya Health Sciences University,university
ksu.edu.tr,4,wikidata,Kahramanmaraş Sütçü İmam University,university
ktu.edu.tr,4,wikidata,Karadeniz Technical University,university
ktun.edu.tr,4,wikidata,Konya Technical University,university
marmara.edu.tr,4,wikidata,Marmara University,university
mehmetakif.edu.tr,4,wikidata,Burdur Mehmet Akif Ersoy University,university
mersin.edu.tr,4,wikidata,Mersin University,university
metu.edu.tr,4,wikidata,Middle East Technical University,university
mgu.edu.tr,4,wikidata,Ankara University of Music and Fine Arts,university
mku.edu.tr,4,wikidata,Hatay Mustafa Kemal University,university
msgsu.edu.tr,4,wikidata,Mimar Sinan Fine Arts University,university
msu.edu.tr,4,wikidata,National Defense University,university
mu.edu.tr,4,wikidata,Muğla Sıtkı Koçman University,university
munzur.edu.tr,4,wikidata,Munzur University,university
nevsehir.edu.tr,4,wikidata,Nevşehir Hacı Bektaş Veli University,university
nigde.edu.tr,4,wikidata,Niğde Ömer Halisdemir University,university
nku.edu.tr,4,wikidata,Namık Kemal University,university
odu.edu.tr,4,wikidata,Ordu University,university
ogu.edu.tr,4,wikidata,Osmangazi University,university
omu.edu.tr,4,wikidata,Ondokuz Mayıs University,university
osmaniye.edu.tr,4,wikidata,Osmaniye Korkut Ata University,university
ozal.edu.tr,4,wikidata,Malatya Turgut Özal University,university
pau.edu.tr,4,wikidata,Pamukkale University,university
sakarya.edu.tr,4,wikidata,Sakarya University,university
samsun.edu.tr,4,wikidata,Samsun University,university
sbu.edu.tr,4,wikidata,University of Health Sciences,university
selcuk.edu.tr,4,wikidata,Selçuk University,university
siirt.edu.tr,4,wikidata,Siirt University,university
sinop.edu.tr,4,wikidata,Sinop University,university
sirnak.edu.tr,4,wikidata,Şırnak University,university
sivas.edu.tr,4,wikidata,Sivas University of Science and Technology,university
subu.edu.tr,4,wikidata,Sakarya University of Applied Sciences,university
tarsus.edu.tr,4,wikidata,Tarsus University,university
tau.edu.tr,4,wikidata,Turkish-German University,university
trabzon.edu.tr,4,wikidata,Trabzon University,university
trakya.edu.tr,4,wikidata,Trakya University,university
uludag.edu.tr,4,wikidata,Bursa Uludağ University,university
usak.edu.tr,4,wikidata,Uşak University,university
yalova.edu.tr,4,wikidata,Yalova University,university
ybu.edu.tr,4,wikidata,Yıldırım Beyazıt University,university
yildiz.edu.tr,4,wikidata,Yıldız Technical University,university
yuksekihtisasuniversitesi.edu.tr,4,wikidata,Yüksek İhtisas University,university
yyu.edu.tr,4,wikidata,Van Yüzüncü Yıl University,university
gibtu.net,3,wikidata,Gaziantep Islam Science and Technology University,university
