hostname,score,sources,label,level,http_status,mx
tmsf.org.tr,4,wikidata,Savings Deposit Insurance Fund of Turkey,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,30 mail3.tmsf.org.tr.; 10 mail.tmsf.org.tr.; 20 mail2.tmsf.org.tr.
tse.org.tr,4,wikidata,Turkish Standards Institution,,HttpConnectTimeoutException: HTTP connect timed out,10 posta3.tse.org.tr.; 10 posta2.tse.org.tr.
ttgv.org.tr,4,wikidata,Technology Development Foundation of Turkey,,301,0 ttgv-org-tr.mail.protection.outlook.com.
turkak.org.tr,4,wikidata,Turkish Accreditation Agency,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.turkak.org.tr.; 10 mail2.turkak.org.tr.
unesco.org.tr,4,wikidata,Turkish National Commission for UNESCO,,200,0 unesco-org-tr.mail.protection.outlook.com.
uzembassy.org.tr,4,wikidata,Embassy of Uzbekistan in Ankara,central,HttpConnectTimeoutException: HTTP connect timed out,10 mx.turkticaret.net.
zambiaembassy.org.tr,4,wikidata,Embassy of Zambia in Ankara,central,308,none
zimankara.org.tr,4,wikidata,Embassy of Zimbabwe in Ankara,central,200,none
ambacamturquie.com,3,wikidata,Embassy of Cameroon in Ankara,central,HttpConnectTimeoutException: HTTP connect timed out,0 ambacamturquie-com.mail.protection.outlook.com.
ambaniger-tr.org,3,wikidata,Embassy of Niger to Turkey,central,301,0 mail.ambaniger-tr.org.
ambasadat.net,3,wikidata,Embassy of Kosovo in Ankara,central,200,20 mx2.emailsrvr.com.; 10 mx1.emailsrvr.com.
ankara.embassy.qa,3,wikidata,Embassy of Qatar in Ankara,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
ankara.embassy.si,3,wikidata,Embassy of Slovenia in Ankara,central,SSLHandshakeException: Remote host terminated the handshake,none
ankara.mae.lu,3,wikidata,Embassy of Luxembourg in Ankara,central,302,none
ankara.mae.ro,3,wikidata,"Embassy of Romania, Ankara",central,503,none
ankara.mfa.ee,3,wikidata,Embassy of Estonia in Ankara,central,200,none
ankara.mofa.go.ug,3,wikidata,Embassy of Uganda in Ankara,central,HttpConnectTimeoutException: HTTP connect timed out,none
ankara.thaiembassy.org,3,wikidata,"Embassy of Thailand, Ankara",central,200,none
antalya.diplo.de,3,wikidata,German Consulate Antalya,,301,10 mx1.bund.de.; 10 mx2.bund.de.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Türkiye,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
embassyangolatr.org,3,wikidata,Embassy of Angola in Ankara,central,HttpConnectTimeoutException: HTTP connect timed out,10 mail.netbizde.com.tr.
embassynigeriaturkey.com,3,wikidata,Embassy of Nigeria in Ankara,central,HttpConnectTimeoutException: HTTP connect timed out,10 mx.stackmail.com.
finlandabroad.fi,3,wikidata,Embassy of Finland in Ankara,central,301,10 mail.valtori.fi.
ghanaembassy-turkey.com,3,wikidata,Embassy of Ghana in Ankara,central,ConnectException,none
istanbul.china-consulate.org,3,wikidata,"Consulate-General of the People's Republic of China, Istanbul",central-1,HttpConnectTimeoutException: HTTP connect timed out,none
istanbul.consulfrance.org,3,wikidata,"French Consulate General in Istanbul, Turkey",,301,none
istanbul.diplo.de,3,wikidata,"Consulate General of Germany, Istanbul",,301,10 mx1.bund.de.; 10 mx2.bund.de.
istanbul.mid.ru,3,wikidata,Consulate-General of Russia in Istanbul,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
izmir.diplo.de,3,wikidata,"Consulate General of Germany, İzmir",,301,10 mx2.bund.de.; 10 mx1.bund.de.
mfa.bg,3,wikidata,Embassy of Bulgaria in Ankara,central,302,0 mfa-bg.mail.protection.outlook.com.
misiones.cubaminrex.cu,3,wikidata,Embassy of Cuba in Ankara,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mzv.cz,3,wikidata,Embassy of the Czech Republic in Ankara,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,Embassy of Slovakia in Ankara,central,301,10 mail.gov.sk.
netherlandsandyou.nl,3,wikidata,Embassy of the Netherlands in Ankara,central,301,0 .
norway.no,3,wikidata,Embassy of Norway in Ankara,central,301,0 mx.domeneshop.no.
pakembassyankara.com,3,wikidata,Embassy of Pakistan in Ankara,central,HttpConnectTimeoutException: HTTP connect timed out,none
senegalbuyukelciligi.com,3,wikidata,Embassy of Senegal in Ankara,central,200,0 senegalbuyukelciligi.com.
sesric.org,3,wikidata,"Statistical, Economic and Social Research and Training Centre for Islamic Countries",,200,0 sesric-org.mail.protection.outlook.com.
southsudanankara.org,3,wikidata,Embassy of South Sudan in Ankara,central,200,none
tr.ambafrance.org,3,wikidata,"Embassy of France, Ankara",central,301,none
tr.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Ankara",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching tr.china-embassy.org found.,none
tr.mfa.lt,3,wikidata,Embassy of Lithuania in Ankara,central,403,none
tr.mvep.hr,3,wikidata,Embassy of Croatia in Ankara,central,ConnectException,none
tuerkei.diplo.de,3,wikidata,"Embassy of Germany, Ankara",central,200,none
turkey.mid.ru,3,wikidata,Embassy of Russia in Ankara,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
tyrkiet.um.dk,3,wikidata,embassy of Denmark in Ankara,central,301,none
mfa.gr,1,wikidata;wikidata;wikidata,Embassy of Greece in Ankara | Consulate-General of Greece in Istanbul | Consulate General of Greece in İzmir,central,403,10 mailhost.mfa.gr.
swedenabroad.se,1,wikidata;wikidata;wikidata;wikidata,"Consulate General of Sweden in Istanbul | Embassy of Sweden, Ankara",central,301,none
