subdomain,http_status,mx
access.wasa.gov.tt,Could not resolve host: access.wasa.gov.tt,none
accessedgeext01.gov.tt,Connection timed out after 3002 milliseconds,none
accessedgext01.gov.tt,Could not resolve host: accessedgext01.gov.tt,none
ag.gov.tt,Connection timed out after 3001 milliseconds,25 inbound-smtp.us-east-1.amazonaws.com.; 0 ag-gov-tt.mail.protection.outlook.com.
agla.gov.tt,200,none
agriculture.gov.tt,200,none
api.mowt.gov.tt,403,none
apps.finance.gov.tt,401,none
apps.mowt.gov.tt,200,none
archive.finance.gov.tt,301,none
archive.fiu.gov.tt,401,none
areli.mpsd.gov.tt,Connection timed out after 3002 milliseconds,20 mail.mpsd.gov.tt.; 5 mail2.mpsd.gov.tt.
arimaborough.gov.tt,Could not resolve host: arimaborough.gov.tt,none
artsandculture.gov.tt,Resolving timed out after 3000 milliseconds,none
att.urp.gov.tt,SSL certificate problem: unable to get local issuer certificate,none
auditorgeneral.gov.tt,200,none
autodicover.nalis.gov.tt,Could not resolve host: autodicover.nalis.gov.tt,none
autodiscover.ag.gov.tt,302,none
autodiscover.cityofportofspain.gov.tt,Could not resolve host: autodiscover.cityofportofspain.gov.tt,none
autodiscover.dpp.gov.tt,302,none
autodiscover.energy.gov.tt,Connection timed out after 3000 milliseconds,none
autodiscover.envw.gov.tt,Could not resolve host: autodiscover.envw.gov.tt,none
autodiscover.foreign.gov.tt,SSL certificate problem: self-signed certificate,none
autodiscover.gov.tt,503,none
autodiscover.hacktt.gov.tt,SSL: no alternative certificate subject name matches target hostname 'autodiscover.hacktt.gov.tt',none
autodiscover.hdc.gov.tt,302,none
autodiscover.ird.gov.tt,403,none
autodiscover.mns.gov.tt,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.mpa.gov.tt,Could not resolve host: autodiscover.mpa.gov.tt,none
autodiscover.mpsd.gov.tt,Connection timed out after 3000 milliseconds,none
autodiscover.nalis.gov.tt,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.nedco.gov.tt,Could not resolve host: autodiscover.nedco.gov.tt,none
autodiscover.noc.gov.tt,Could not resolve host: autodiscover.noc.gov.tt,none
autodiscover.pos.pai.gov.tt,Could not resolve host: autodiscover.pos.pai.gov.tt,none
autodiscover.poscorp.gov.tt,Failed to connect to autodiscover.poscorp.gov.tt port 443 after 320 ms: Could not connect to server,none
autodiscover.social.gov.tt,302,none
autodiscover.ssa.gov.tt,302,none
autodiscover.trha.gov.tt,Could not resolve host: autodiscover.trha.gov.tt,none
autodiscover.ttps.gov.tt,Could not resolve host: autodiscover.ttps.gov.tt,none
autodiscover.wasa.gov.tt,Connection timed out after 3000 milliseconds,none
av.wasa.gov.tt,Could not resolve host: av.wasa.gov.tt,none
biodiversity.gov.tt,Could not resolve host: biodiversity.gov.tt,none
caa.gov.tt,200,0 caa-gov-tt.mail.protection.outlook.com.
careers.ghrs.gov.tt,Could not resolve host: careers.ghrs.gov.tt,none
carib.customs.gov.tt,Could not resolve host: carib.customs.gov.tt,none
carmi.mpsd.gov.tt,Connection timed out after 3000 milliseconds,5 mail2.mpsd.gov.tt.; 20 mail.mpsd.gov.tt.
cas.ssa.gov.tt,Could not resolve host: cas.ssa.gov.tt,none
ccib.gov.tt,Could not resolve host: ccib.gov.tt,none
cdca.gov.tt,Could not resolve host: cdca.gov.tt,none
cdf.gov.tt,Could not resolve host: cdf.gov.tt,none
cdn.globalskills.gov.tt,Could not resolve host: cdn.globalskills.gov.tt,none
cepep.gov.tt,SSL: no alternative certificate subject name matches target hostname 'cepep.gov.tt',none
cisl.gov.tt,200,none
citrix.mof.gov.tt,SSL certificate problem: unable to get local issuer certificate,none
citrix.msd.gov.tt,Could not resolve host: citrix.msd.gov.tt,none
citrix.ttps.gov.tt,Connection timed out after 3001 milliseconds,none
cityofportofspain.gov.tt,Could not resolve host: cityofportofspain.gov.tt,none
cloudcontroller.moe.gov.tt,Connection timed out after 3000 milliseconds,none
clouddrive.finance.gov.tt,302,none
communities.mpa.gov.tt,Connection timed out after 3000 milliseconds,none
community.gov.tt,SSL: no alternative certificate subject name matches target hostname 'community.gov.tt',10 mail.community.gov.tt.
concessions.moe.gov.tt,200,none
conference.foreign.gov.tt,Failed to connect to conference.foreign.gov.tt port 443 after 578 ms: Could not connect to server,none
connect.auditorgeneral.gov.tt,Could not resolve host: connect.auditorgeneral.gov.tt,none
connect.caa.gov.tt,401,none
contest.mowt.gov.tt,404,none
control.mowt.gov.tt,403,none
couva.mns.gov.tt,Could not resolve host: couva.mns.gov.tt,none
covid19.gov.tt,301,none
cpanel.arimaborough.gov.tt,Could not resolve host: cpanel.arimaborough.gov.tt,none
cpanel.auditorgeneral.gov.tt,200,none
cpanel.biodiversity.gov.tt,Could not resolve host: cpanel.biodiversity.gov.tt,none
cpanel.cisl.gov.tt,200,none
cpanel.cityofportofspain.gov.tt,Could not resolve host: cpanel.cityofportofspain.gov.tt,none
cpanel.cso.gov.tt,200,none
cpanel.globalskills.gov.tt,Could not resolve host: cpanel.globalskills.gov.tt,none
cpanel.hacktt.gov.tt,SSL: no alternative certificate subject name matches target hostname 'cpanel.hacktt.gov.tt',none
cpanel.hdc.gov.tt,Could not resolve host: cpanel.hdc.gov.tt,none
cpanel.metaviation.gov.tt,Could not resolve host: cpanel.metaviation.gov.tt,none
cpanel.metoffice.gov.tt,Could not resolve host: cpanel.metoffice.gov.tt,none
cpanel.metproducts.gov.tt,Could not resolve host: cpanel.metproducts.gov.tt,none
cpanel.molsed.gov.tt,Could not resolve host: cpanel.molsed.gov.tt,none
cpanel.molsmed.gov.tt,Could not resolve host: cpanel.molsmed.gov.tt,none
cpanel.mpu.gov.tt,Could not resolve host: cpanel.mpu.gov.tt,none
cpanel.msya.gov.tt,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name,none
cpanel.prison.gov.tt,Could not resolve host: cpanel.prison.gov.tt,none
cpanel.scholarships.gov.tt,Could not resolve host: cpanel.scholarships.gov.tt,none
cpanel.sport.gov.tt,Could not resolve host: cpanel.sport.gov.tt,none
cpanel.tradeind.gov.tt,Could not resolve host: cpanel.tradeind.gov.tt,none
cpcalendars.cisl.gov.tt,Could not resolve host: cpcalendars.cisl.gov.tt,none
cpcalendars.cityofportofspain.gov.tt,Could not resolve host: cpcalendars.cityofportofspain.gov.tt,none
cpcalendars.cso.gov.tt,200,none
cpcalendars.hdc.gov.tt,Could not resolve host: cpcalendars.hdc.gov.tt,none
cpcalendars.msya.gov.tt,Could not resolve host: cpcalendars.msya.gov.tt,none
cpcalendars.prison.gov.tt,Could not resolve host: cpcalendars.prison.gov.tt,none
cpcalendars.sport.gov.tt,Could not resolve host: cpcalendars.sport.gov.tt,none
cpcalendars.tradeind.gov.tt,Could not resolve host: cpcalendars.tradeind.gov.tt,none
cpcontacts.cisl.gov.tt,503,none
cpcontacts.cityofportofspain.gov.tt,Could not resolve host: cpcontacts.cityofportofspain.gov.tt,none
cpcontacts.cso.gov.tt,200,none
cpcontacts.hdc.gov.tt,Could not resolve host: cpcontacts.hdc.gov.tt,none
cpcontacts.msya.gov.tt,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name,none
cpcontacts.prison.gov.tt,Could not resolve host: cpcontacts.prison.gov.tt,none
cpcontacts.sport.gov.tt,Could not resolve host: cpcontacts.sport.gov.tt,none
cpcontacts.tradeind.gov.tt,Could not resolve host: cpcontacts.tradeind.gov.tt,none
crdv.gov.tt,SSL certificate problem: self-signed certificate,none
crm.social.gov.tt,Could not resolve host: crm.social.gov.tt,none
cso.gov.tt,200,none
curriculum.moe.gov.tt,Connection timed out after 3001 milliseconds,none
d0001eca01.gov.tt,Could not resolve host: d0001eca01.gov.tt,none
d0001eca02.gov.tt,Could not resolve host: d0001eca02.gov.tt,none
d0002eca01.gov.tt,Could not resolve host: d0002eca01.gov.tt,none
d0002eca02.gov.tt,Could not resolve host: d0002eca02.gov.tt,none
da.nalis.gov.tt,Could not resolve host: da.nalis.gov.tt,none
data.gov.tt,200,none
delta.social.gov.tt,Could not resolve host: delta.social.gov.tt,none
dev.sport.gov.tt,Could not resolve host: dev.sport.gov.tt,none
dhsstha.gov.tt,Could not resolve host: dhsstha.gov.tt,none
dhwfd.gov.tt,Could not resolve host: dhwfd.gov.tt,10 smtp20.gov.tt.; 10 smtp10.gov.tt.
dialin.mpa.gov.tt,Could not resolve host: dialin.mpa.gov.tt,none
digitization.planning.gov.tt,Connection timed out after 3000 milliseconds,none
dppexchange.dpp.gov.tt,302,none
e-gate.gov.tt,TLS connect error: error:0A000102:SSL routines::unsupported protocol,none
eas.mpsd.gov.tt,Could not resolve host: eas.mpsd.gov.tt,none
eas.social.gov.tt,Could not resolve host: eas.social.gov.tt,none
ec.gov.tt,200,none
ecp.social.gov.tt,Could not resolve host: ecp.social.gov.tt,none
edh.energy.gov.tt,Connection timed out after 3000 milliseconds,none
eduid.gov.tt,SSL: no alternative certificate subject name matches target hostname 'eduid.gov.tt',none
email.gov.tt,302,none
email.mpsd.gov.tt,Connection timed out after 3002 milliseconds,none
email.social.gov.tt,302,none
emis.moe.gov.tt,Connection timed out after 3001 milliseconds,none
emm.mns.gov.tt,Could not resolve host: emm.mns.gov.tt,none
encryption-service.ird.gov.tt,Could not resolve host: encryption-service.ird.gov.tt,none
energy.gov.tt,SSL: no alternative certificate subject name matches target hostname 'energy.gov.tt',1 us-smtp-inbound-2.mimecast.com.; 1 us-smtp-inbound-1.mimecast.com.
epos.gov.tt,Connection timed out after 3002 milliseconds,none
epsilon.social.gov.tt,Could not resolve host: epsilon.social.gov.tt,none
equalopportunity.gov.tt,200,10 smtp10.gov.tt.; 0 im.emailsecurity.trendmicro.com\032.; 20 smtp20.gov.tt.
eris.ttps.gov.tt,Could not resolve host: eris.ttps.gov.tt,none
eros.ttps.gov.tt,Could not resolve host: eros.ttps.gov.tt,none
etax.ird.gov.tt,Could not resolve host: etax.ird.gov.tt,none
ews.mpsd.gov.tt,Connection timed out after 3000 milliseconds,none
ews.social.gov.tt,SSL: no alternative certificate subject name matches target hostname 'ews.social.gov.tt',none
exams.moe.gov.tt,Operation timed out after 3000 milliseconds with 0 bytes received,none
exch-cas.ag.gov.tt,Could not resolve host: exch-cas.ag.gov.tt,none
exch.ag.gov.tt,Could not resolve host: exch.ag.gov.tt,none
exchcas01.poscorp.gov.tt,Could not resolve host: exchcas01.poscorp.gov.tt,none
extranet.auditorgeneral.gov.tt,Could not resolve host: extranet.auditorgeneral.gov.tt,none
extranet.finance.gov.tt,SSL: no alternative certificate subject name matches target hostname 'extranet.finance.gov.tt',none
extranet2.finance.gov.tt,SSL: no alternative certificate subject name matches target hostname 'extranet2.finance.gov.tt',none
fablab.niherst.gov.tt,404,none
fairshare.gov.tt,SSL certificate problem: unable to get local issuer certificate,none
fatca.ird.gov.tt,Could not resolve host: fatca.ird.gov.tt,none
fern.social.gov.tt,SSL: no alternative certificate subject name matches target hostname 'fern.social.gov.tt',none
finance.gov.tt,301,10 mx.coderomail.com.; 20 mx2.coderomail.com.
fiu.gov.tt,200,none
fiuconnect.fiu.gov.tt,Could not resolve host: fiuconnect.fiu.gov.tt,none
foreign.gov.tt,200,10 mail1.foreign.gov.tt.; 0 mail.foreign.gov.tt.
forensic.gov.tt,Could not resolve host: forensic.gov.tt,none
fte.tha.gov.tt,Could not resolve host: fte.tha.gov.tt,none
ftps.energy.gov.tt,Could not resolve host: ftps.energy.gov.tt,none
gecf20mm.energy.gov.tt,SSL certificate problem: certificate has expired,none
