type,label,website,hostname,level
government_agency,Delegation of the European Union to Cambodia,https://eeas.europa.eu/delegations/cambodia_en,eeas.europa.eu,
government_agency,"Embassy of Russia, Phnom Penh",http://embrusscambodia.mid.ru/,embrusscambodia.mid.ru,central
government_agency,Royal Gendarmerie of Cambodia,http://www.grk.com.kh/index.php?lang=km,grk.com.kh,
ministry,Ministry of Health,http://www.hiscambodia.org/public/homepage_kh.php,hiscambodia.org,central
government_agency,Ministry of Health,http://www.hiscambodia.org/public/homepage_kh.php,hiscambodia.org,central
government_agency,"Embassy of France, Phnom Penh",https://kh.ambafrance.org/,kh.ambafrance.org,central
government_agency,"Embassy of the People's Republic of China, Phnom Penh",http://kh.china-embassy.org/,kh.china-embassy.org,central
government_agency,"Embassy of the United States, Phnom Penh",https://kh.usembassy.gov,kh.usembassy.gov,central
government_agency,National Assembly,https://nac.org.kh/,nac.org.kh,central
government_agency,National Bank of Cambodia,http://nbc.org.kh,nbc.org.kh,central
government_agency,"National Centre for HIV/AIDS Dermatology and STDs, Cambodia",http://www.nchads.org/index.php?lang=en,nchads.org,
government_agency,National Election Committee of Cambodia,http://www.necelect.org.kh/nec_english/index.php?option=com_content&view=article&id=44&Itemid=53/,necelect.org.kh,
government_agency,"Embassy of Germany, Phnom Penh",https://phnom-penh.diplo.de/,phnom-penh.diplo.de,central
government_agency,Embassy of Thailand in Phnom Penh,http://www.thaiembassy.org/phnompenh/,thaiembassy.org,central
