subdomain,mx
4ebellevue-tabarre.gouv.ht,none
academiediplomatiquejeanpricemars.gouv.ht,none
agero.lnbtp.gouv.ht,none
agriculture.gouv.ht,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.
agriculturequarantaine.gouv.ht,none
aith.officedespostesdhaiti.gouv.ht,none
alfabetizasyon.gouv.ht,none
alphabetisation.gouv.ht,none
ambassadehaitird.gouv.ht,none
anap.gouv.ht,none
anarse.gouv.ht,20 alt3.aspmx.l.google.com.; 20 alt4.aspmx.l.google.com.; 10 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 alt2.aspmx.l.google.com.
archivesnationales.gouv.ht,none
autodiscover.4ebellevue-tabarre.gouv.ht,none
autodiscover.academiediplomatiquejeanpricemars.gouv.ht,none
autodiscover.agriculturequarantaine.gouv.ht,none
autodiscover.ambassadehaitird.gouv.ht,none
autodiscover.archivesnationales.gouv.ht,none
autodiscover.bhda.gouv.ht,none
autodiscover.bmpad.gouv.ht,none
autodiscover.cgmiami.gouv.ht,none
autodiscover.ciat.gouv.ht,none
autodiscover.cscca.gouv.ht,none
autodiscover.douane.gouv.ht,none
autodiscover.dzf.gouv.ht,none
autodiscover.ema.gouv.ht,none
autodiscover.forumcivitax.gouv.ht,none
autodiscover.incah-haiti.gouv.ht,none
autodiscover.lnbtp.gouv.ht,none
autodiscover.mae.gouv.ht,none
autodiscover.mci.gouv.ht,none
autodiscover.md.gouv.ht,none
autodiscover.ministeredeladefense.gouv.ht,none
autodiscover.misprimature.gouv.ht,none
autodiscover.mspp.gouv.ht,none
autodiscover.mtptc.gouv.ht,none
autodiscover.ofatma.gouv.ht,none
autodiscover.ofnac.gouv.ht,none
autodiscover.orepacentre.gouv.ht,none
autodiscover.orepanord.gouv.ht,none
autodiscover.orepaouest.gouv.ht,none
autodiscover.orepasud.gouv.ht,none
autodiscover.secretariat-techniquehd.gouv.ht,none
autodiscover.securitepublique.gouv.ht,none
autodiscover.ucp.gouv.ht,none
autodiscover.ucref.gouv.ht,none
autodiscover.ute.gouv.ht,none
backup.dinepa.gouv.ht,none
been.officedespostesdhaiti.gouv.ht,none
bhda.gouv.ht,none
bin.officedespostesdhaiti.gouv.ht,none
blog.officedespostesdhaiti.gouv.ht,none
bmpad.gouv.ht,dig error
bmpad.misprimature.gouv.ht,none
budget.gouv.ht,none
caert.officedespostesdhaiti.gouv.ht,none
cantent.officedespostesdhaiti.gouv.ht,none
caracol.ute.gouv.ht,none
cartographie.mspp.gouv.ht,none
cdtpi.tourisme.gouv.ht,none
cgmiami.gouv.ht,none
ciat.gouv.ht,none
civitax.gouv.ht,10 civitax.gouv.ht.
cnmp.gouv.ht,5 mail.formation.cnmp.gouv.ht.; 5 mail.cnmp.gouv.ht.
communication.gouv.ht,5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
conald.gouv.ht,none
contribuable.mairiededelmas.gouv.ht,none
cpanel.4ebellevue-tabarre.gouv.ht,none
cpanel.academiediplomatiquejeanpricemars.gouv.ht,none
cpanel.agriculturequarantaine.gouv.ht,none
cpanel.ambassadehaitird.gouv.ht,none
cpanel.archivesnationales.gouv.ht,none
cpanel.bhda.gouv.ht,none
cpanel.bmpad.gouv.ht,none
cpanel.cgmiami.gouv.ht,none
cpanel.ciat.gouv.ht,none
cpanel.cscca.gouv.ht,none
cpanel.deliveryunit.gouv.ht,none
cpanel.dinepa.gouv.ht,none
cpanel.douane.gouv.ht,none
cpanel.dzf.gouv.ht,none
cpanel.ema.gouv.ht,none
cpanel.forumcivitax.gouv.ht,none
cpanel.haititourisme.gouv.ht,none
cpanel.incah-haiti.gouv.ht,none
cpanel.infp.gouv.ht,none
cpanel.laposte.gouv.ht,none
cpanel.lnbtp.gouv.ht,none
cpanel.mae.gouv.ht,0 mail.mae.gouv.ht.
cpanel.mairiecitesoleil.gouv.ht,none
cpanel.mairiededelmas.gouv.ht,none
cpanel.mci.gouv.ht,none
cpanel.md.gouv.ht,none
cpanel.ministeredeladefense.gouv.ht,none
cpanel.misprimature.gouv.ht,none
cpanel.mpce.gouv.ht,none
cpanel.mspp.gouv.ht,none
cpanel.mtptc.gouv.ht,none
cpanel.ofatma.gouv.ht,none
cpanel.ofnac.gouv.ht,none
cpanel.orepacentre.gouv.ht,none
cpanel.orepanord.gouv.ht,none
cpanel.orepaouest.gouv.ht,none
cpanel.orepasud.gouv.ht,none
cpanel.postehaiti.gouv.ht,none
cpanel.pwoteksyonsivil.gouv.ht,dig error
cpanel.secretariat-techniquehd.gouv.ht,none
cpanel.securitepublique.gouv.ht,none
cpanel.tourisme.gouv.ht,none
cpanel.ucref.gouv.ht,none
cpanel.ute.gouv.ht,none
cscca.gouv.ht,none
delegationnord.gouv.ht,none
deliveryunit.gouv.ht,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ASPMX2.GOOGLEMAIL.COM.
demo.mspp.gouv.ht,none
developer.ofatma.gouv.ht,none
dgi.gouv.ht,0 mx1.titan.email.; 0 mx2.titan.email.
different.officedespostesdhaiti.gouv.ht,none
dinepa.gouv.ht,none
dirk.officedespostesdhaiti.gouv.ht,none
dossiers.ucref.gouv.ht,none
douane.gouv.ht,none
dru.dinepa.gouv.ht,none
dvr.officedespostesdhaiti.gouv.ht,none
dzf.gouv.ht,none
e-oavct.gouv.ht,none
edeclaration.dgi.gouv.ht,none
ema.gouv.ht,none
email.mspp.gouv.ht,none
energie.mtptc.gouv.ht,none
f.agriculturequarantaine.gouv.ht,none
faes.misprimature.gouv.ht,none
fbr.mspp.gouv.ht,none
fer.gouv.ht,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
fiu.ucref.gouv.ht,none
flash.officedespostesdhaiti.gouv.ht,none
fne.gouv.ht,none
forumcivitax.gouv.ht,none
fourm.officedespostesdhaiti.gouv.ht,none
genius.ute.gouv.ht,none
genius2.ute.gouv.ht,none
go.officedespostesdhaiti.gouv.ht,none
goaml.ucref.gouv.ht,none
gouv.ht,none
haiti.officedespostesdhaiti.gouv.ht,none
haititourisme.gouv.ht,none
has.officedespostesdhaiti.gouv.ht,none
home.officedespostesdhaiti.gouv.ht,none
ht.officedespostesdhaiti.gouv.ht,none
hueh.ute.gouv.ht,none
igf.gouv.ht,none
immigration.dgi.gouv.ht,none
incah-haiti.gouv.ht,none
info.bmpad.gouv.ht,none
info.bmpad.gouv.ht.bmpad.gouv.ht,none
informatique.bmpad.gouv.ht.bmpad.gouv.ht,none
infp.gouv.ht,0 mail.infp.gouv.ht.
ipv6.infp.gouv.ht,none
isr.gouv.ht,none
joo.officedespostesdhaiti.gouv.ht,none
joo.postehaiti.gouv.ht,none
lapos.gouv.ht,none
laposte.gouv.ht,0 laposte.gouv.ht.
lnbtp.gouv.ht,none
m.agriculturequarantaine.gouv.ht,none
mae.gouv.ht,none
mail.4ebellevue-tabarre.gouv.ht,none
mail.academiediplomatiquejeanpricemars.gouv.ht,none
mail.agriculturequarantaine.gouv.ht,none
mail.ambassadehaitird.gouv.ht,none
mail.anarse.gouv.ht,none
mail.archivesnationales.gouv.ht,none
mail.bhda.gouv.ht,0 bhda.gouv.ht.
mail.bmpad.gouv.ht,dig error
mail.budget.gouv.ht,none
mail.cgmiami.gouv.ht,none
mail.ciat.gouv.ht,none
mail.cscca.gouv.ht,none
mail.delegationnord.gouv.ht,none
mail.deliveryunit.gouv.ht,none
mail.dgi.gouv.ht,none
mail.dinepa.gouv.ht,0 mail.dinepa.gouv.ht.
mail.douane.gouv.ht,none
mail.dzf.gouv.ht,none
mail.ema.gouv.ht,none
mail.fer.gouv.ht,none
mail.forumcivitax.gouv.ht,none
mail.haititourisme.gouv.ht,none
mail.incah-haiti.gouv.ht,none
mail.info.bmpad.gouv.ht,dig error
mail.infp.gouv.ht,none
mail.lapos.gouv.ht,none
mail.laposte.gouv.ht,none
mail.lnbtp.gouv.ht,none
mail.mae.gouv.ht,none
mail.mairiecitesoleil.gouv.ht,none
mail.mairiededelmas.gouv.ht,none
mail.mci.gouv.ht,none
mail.md.gouv.ht,none
mail.mde.gouv.ht,none
mail.ministeredeladefense.gouv.ht,none
mail.misprimature.gouv.ht,none
