subdomain,parent_domain,http_status,mx
autodiscover.regierung.li,regierung.li,503,none
bua.regierung.li,regierung.li,200,none
fototool.regierung.li,regierung.li,200,none
lyncdiscover.regierung.li,regierung.li,Could not resolve host: lyncdiscover.regierung.li,none
ma.regierung.li,regierung.li,200,none
medienportal.regierung.li,regierung.li,405,none
mg.regierung.li,regierung.li,200,none
mi.regierung.li,regierung.li,200,none
minf.regierung.li,regierung.li,200,none
mpf.regierung.li,regierung.li,200,none
regierung.li,regierung.li,405,10 mailgw20.llv.li.
sip.regierung.li,regierung.li,Could not resolve host: sip.regierung.li,none
www.bua.regierung.li,regierung.li,Could not resolve host: www.bua.regierung.li,none
www.regierung.li,regierung.li,405,none
