subdomain,parent_domain,http_status,mx
abs.gov.rs,gov.rs,302,0 abs-gov-rs.mail.protection.outlook.com.
access.vojvodina.gov.rs,gov.rs,SSL: no alternative certificate subject name matches target hostname 'access.vojvodina.gov.rs',none
activesync.mpn.gov.rs,gov.rs,401,none
adfs.fppd.minrzs.gov.rs,gov.rs,404,none
akreditacija.gov.rs,gov.rs,200,10 smtp.gov.rs.
alsu.gov.rs,gov.rs,200,5 mail.alsu.gov.rs.
anketa.mup.gov.rs,gov.rs,Connection timed out after 3001 milliseconds,none
aplikacija.birackispisak.gov.rs,gov.rs,Connection timed out after 3002 milliseconds,none
app.beograd.gov.rs,gov.rs,Connection timed out after 3002 milliseconds,none
app.mojdoktor.gov.rs,gov.rs,302,none
appc.fppd.minrzs.gov.rs,gov.rs,307,none
apps.ramrrs.gov.rs,gov.rs,200,none
apr.gov.rs,gov.rs,500,0 apr-gov-rs.mail.protection.outlook.com.
apv-visokoobrazovanje.vojvodina.gov.rs,gov.rs,Could not resolve host: apv-visokoobrazovanje.vojvodina.gov.rs,dig error
arhiva.mpravde.gov.rs,gov.rs,Connection timed out after 3002 milliseconds,none
arhiva.serbia.gov.rs,gov.rs,200,none
arhiva.srbija-info.gov.rs,gov.rs,403,none
arhiva.srbija.gov.rs,gov.rs,200,none
atlas.heritage.gov.rs,gov.rs,Could not resolve host: atlas.heritage.gov.rs,none
aul.gov.rs,gov.rs,SSL certificate problem: unable to get local issuer certificate,10 smtp.gov.rs.
auth.uzzpro.gov.rs,gov.rs,Could not resolve host: auth.uzzpro.gov.rs,none
autodiscover.beograd.gov.rs,gov.rs,Connection timed out after 3001 milliseconds,none
autodiscover.branicevski.okrug.gov.rs,gov.rs,400,none
autodiscover.ekoplan.gov.rs,gov.rs,Could not resolve host: autodiscover.ekoplan.gov.rs,none
autodiscover.fond.gov.rs,gov.rs,Resolving timed out after 3000 milliseconds,none
autodiscover.gov.rs,gov.rs,302,none
autodiscover.inkluzijaroma.stat.gov.rs,gov.rs,Resolving timed out after 3000 milliseconds,none
autodiscover.inspektor.gov.rs,gov.rs,Empty reply from server,none
autodiscover.kapitalnaulaganja.vojvodina.gov.rs,gov.rs,Could not resolve host: autodiscover.kapitalnaulaganja.vojvodina.gov.rs,none
autodiscover.kompenzacionifond.gov.rs,gov.rs,Could not resolve host: autodiscover.kompenzacionifond.gov.rs,none
autodiscover.kosovskomitrovacki.okrug.gov.rs,gov.rs,Could not resolve host: autodiscover.kosovskomitrovacki.okrug.gov.rs,none
autodiscover.kzbpd.gov.rs,gov.rs,Could not resolve host: autodiscover.kzbpd.gov.rs,none
autodiscover.mprrpp.gov.rs,gov.rs,Could not resolve host: autodiscover.mprrpp.gov.rs,none
autodiscover.obnova.gov.rs,gov.rs,Failed to connect to autodiscover.obnova.gov.rs port 443 after 123 ms: Could not connect to server,none
autodiscover.pim.gov.rs,gov.rs,Could not resolve host: autodiscover.pim.gov.rs,none
autodiscover.poreskauprava.gov.rs,gov.rs,Could not resolve host: autodiscover.poreskauprava.gov.rs,none
autodiscover.purs.gov.rs,gov.rs,TLS connect error: error:0A000152:SSL routines::unsafe legacy renegotiation disabled,none
autodiscover.rdrr.gov.rs,gov.rs,Could not resolve host: autodiscover.rdrr.gov.rs,none
autodiscover.rha.gov.rs,gov.rs,Could not resolve host: autodiscover.rha.gov.rs,none
autodiscover.sio.vojvodina.gov.rs,gov.rs,Resolving timed out after 3000 milliseconds,none
autodiscover.spomenici.heritage.gov.rs,gov.rs,Resolving timed out after 3000 milliseconds,none
autodiscover.srbatom.gov.rs,gov.rs,Could not resolve host: autodiscover.srbatom.gov.rs,none
autodiscover.toplicki.okrug.gov.rs,gov.rs,400,none
autodiscover.upravazasume.gov.rs,gov.rs,Could not resolve host: autodiscover.upravazasume.gov.rs,none
av.gov.rs,gov.rs,Could not resolve host: av.gov.rs,none
azus.gov.rs,gov.rs,301,none
beokomadmin.beograd.gov.rs,gov.rs,Could not resolve host: beokomadmin.beograd.gov.rs,none
beokomapp.beograd.gov.rs,gov.rs,Operation timed out after 3001 milliseconds with 0 bytes received,none
birackispisak.beograd.gov.rs,gov.rs,Connection timed out after 3001 milliseconds,none
bit.mtt.gov.rs,gov.rs,SSL certificate problem: self-signed certificate,none
bitwarden.trezor.gov.rs,gov.rs,Could not resolve host: bitwarden.trezor.gov.rs,none
branicevski.okrug.gov.rs,gov.rs,Operation timed out after 3000 milliseconds with 0 bytes received,none
budzet.vojvodina.gov.rs,gov.rs,Connection timed out after 3001 milliseconds,none
cad.gov.rs,gov.rs,200,10 mailgw.mts.rs.
