type,label,website,hostname
ministry,"Q107653107","https://agroambient.gva.es/va/",agroambient.gva.es
ministry,"Departament d'Igualtat i Feminisme de la Generalitat de Catalunya","https://igualtat.gencat.cat",igualtat.gencat.cat
ministry,"Q105393783","http://politicaterritorial.gva.es/va/",politicaterritorial.gva.es
ministry,"Conselleria de Innovación, Universidades, Ciencia y Sociedad Digital","http://innova.gva.es/va/",innova.gva.es
ministry,"Conselleria de Innovación, Universidades, Ciencia y Sociedad Digital","https://innova.gva.es",innova.gva.es
ministry,"Q107059396","https://territori.gencat.cat",territori.gencat.cat
ministry,"Ministry of Health, Social Services and Equality of Spain","http://www.msssi.gob.es/",msssi.gob.es
ministry,"Ministry for the Ecological Transition and the Demographic Challenge","https://www.miteco.gob.es./en.html",miteco.gob.es.
ministry,"Q17462673","http://www.juntaex.es",juntaex.es
ministry,"Q120542741","https://culturadigital.blog.gencat.cat/",culturadigital.blog.gencat.cat
ministry,"Consejería de Medio Ambiente y Ordenación del Territorio","http://www.juntadeandalucia.es/medioambiente",juntadeandalucia.es
ministry,"Consejería de Medio Ambiente y Ordenación del Territorio","http://www.juntadeandalucia.es/medioambiente/site/portalweb/",juntadeandalucia.es
ministry,"Conselleria de Sanitat","http://www.san.gva.es/",san.gva.es
ministry,"Ministry of the Presidency of the Government of Catalonia","https://presidencia.gencat.cat/ca/inici/",presidencia.gencat.cat
ministry,"Ministry of Labour of Spain","http://www.mitramiss.gob.es/",mitramiss.gob.es
ministry,"Ministry of Foreign Affairs, European Union and Cooperation of Spain","http://www.exteriores.gob.es/",exteriores.gob.es
ministry,"Ministry of Development","https://www.transportes.gob.es/",transportes.gob.es
ministry,"Ministry of Business and Knowledge of Catalonia","https://empresa.gencat.cat/",empresa.gencat.cat
ministry,"Ministry of Education of Spain","https://www.educacionfpydeportes.gob.es/",educacionfpydeportes.gob.es
ministry,"Ministry of Economy and Industry, Galicia","http://ceei.xunta.gal/portada",ceei.xunta.gal
ministry,"Consellería de Cultura, Educación e Ordenación Universitaria","https://www.edu.xunta.gal/portal/",edu.xunta.gal
ministry,"Ministry of Social Affairs","https://www.mdsocialesa2030.gob.es/",mdsocialesa2030.gob.es
ministry,"Consejería de Educación de la Junta de Andalucía","http://www.juntadeandalucia.es/educacion/portals/web/ced",juntadeandalucia.es
ministry,"Council of Employment of the Junta de Andalucía","https://www.juntadeandalucia.es/organismos/empleoformacionytrabajoautonomo.html",juntadeandalucia.es
ministry,"Ministry of the Presidency of the Junta de Andalucía","http://www.juntadeandalucia.es/presidencia/impe/presidencia/portada",juntadeandalucia.es
ministry,"Ministry of Culture and Historical Heritage of the Junta de Andalucía","https://www.juntadeandalucia.es/organismos/culturaypatrimoniohistorico/consejeria.html",juntadeandalucia.es
ministry,"Q121735330","https://cjusticia.gva.es/va/",cjusticia.gva.es
ministry,"Q121816559","https://mediambient.gva.es",mediambient.gva.es
ministry,"Ministry of Justice of Catalonia","https://justicia.gencat.cat/",justicia.gencat.cat
ministry,"Office of the Prime Minister","https://www.lamoncloa.gob.es/Paginas/index.aspx",lamoncloa.gob.es
ministry,"Ministry of Finance","https://www.hacienda.gob.es/",hacienda.gob.es
ministry,"Ministry of Youth and Children","https://www.juventudeinfancia.gob.es/",juventudeinfancia.gob.es
ministry,"Ministry of Digital Transformation","https://digital.gob.es/",digital.gob.es
ministry,"Ministry of the Presidency, Justice and Relations with the Courts","https://www.mjusticia.gob.es/",mjusticia.gob.es
ministry,"Consejería de Educación y Empleo","http://www.juntaex.es/con04/consejara-de-educacion-y-empleo",juntaex.es
ministry,"Ministry of Equality","http://www.igualdad.gob.es/",igualdad.gob.es
ministry,"Department of Economic Development and Competitiveness","http://www.industria.ejgv.euskadi.net",industria.ejgv.euskadi.net
ministry,"Tribunal of the Rota of the Apostolic Nunciature in Spain","https://www.nunciaturapostolica.es/index.php/tribunal-de-la-rota/",nunciaturapostolica.es
ministry,"Q10862925","http://www.juntadeandalucia.es/viviendayordenaciondelterritorio/",juntadeandalucia.es
ministry,"Q138651253","https://participacio.gva.es/va/",participacio.gva.es
ministry,"Ministry of Labour and Social Economy","http://www.mites.gob.es/",mites.gob.es
ministry,"Ministry of Justice of Spain","https://www.mjusticia.gob.es/",mjusticia.gob.es
