hostname,score,sources,label,level
shps.org.sa,7,wikidata;wikidata,Saudi Heritage Preservation Society,
bangladeshembassy.org.sa,4,wikidata,"Embassy of Bangladesh, Riyadh",central
cma.org.sa,4,wikidata,Capital Market Authority,central
darah.org.sa,4,wikidata,Darah,
kacst.edu.sa,4,wikidata,Saudi Patent Office,
kapl.org.sa,4,wikidata,Q137555839,
kenyaembassy.org.sa,4,wikidata,embassy of Kenya in Saudi Arabia,central
kfmrc.kau.edu.sa,4,wikidata,King Fahd Medical Research Center,
maldivesembassy.sa,4,wikidata,"Embassy of Maldives, Riyadh",central
mofaic.gov.ae,4,wikidata,"Consulate General of the United Arab Emirates, Jeddah",
moroccanembassy.sa,4,wikidata,embassy of Morocco in Saudi Arabia,central
nigeria.org.sa,4,wikidata,"Embassy of Nigeria, Riyadh",central
palestineembassy.org.sa,4,wikidata,Embassy of the State of Palestine in Saudi Arabia,central
qiyas.sa,4,wikidata,National Center for Assessment in Higher Education,
rijad.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Rijadh",central
safcsp.org.sa,4,wikidata,"Saudi Federation for Cybersecurity, Programming and Drones",central
scfhs.org.sa,4,wikidata,Saudi Commission for Health Specialties,
slemb.org.sa,4,wikidata,embassy of Sri Lanka in Saudi Arabia,central
sp.mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Al Riyadh",central
ssf.sa,4,wikidata,Saudi Shooting Federation,central
ambacamsaudi.org,3,wikidata,embassy of Cameroon in Saudi Arabia,central
ambasadat.net,3,wikidata,"Embassy of Kosovo, Riyadh",central
consalg-jeddah.com,3,wikidata,"Algerian Consulate General in Jeddah, Saudi Arabia",
djeddah.consulfrance.org,3,wikidata,Consulate General of France in Jeddah,
djidda.diplo.de,3,wikidata,"Consulate General of Germany, Jeddah",
eeas.europa.eu,3,wikidata,"Delegation of the European Union to Bahrain, Oman, and Saudi Arabia",central
finlandabroad.fi,3,wikidata,"Embassy of Finland, Riyadh",central
ghanaembassy-saudiarabia.com,3,wikidata,embassy of Ghana in Saudi Arabia,central
ksrelief.org,3,wikidata,Q132472730,
mauritius-riyadh.govmu.org,3,wikidata,"embassy of Mauritius, Riyadh",central
meriyadh.org,3,wikidata,"Embassy of Myanmar, Riyadh",central
mfa.bg,3,wikidata,embassy of Bulgaria in Saudi Arabia,central
mfa.gr,3,wikidata,embassy of Greece in Saudi Arabia,central
mfa.tj,3,wikidata,embassy of Tajikistan in Saudi Arabia,central
mzv.cz,3,wikidata,embassy of the Czech Republic in Saudi Arabia,central
norway.no,3,wikidata,embassy of Norway in Saudi Arabia,central
pakembassyksa.com,3,wikidata,embassy of Pakistan in Saudi Arabia,central
palconjed.org,3,wikidata,Consulate of Palestine in Jeddah,
riyadh.mae.ro,3,wikidata,Embassy of Romania in Riyadh,central
riyadh.mid.ru,3,wikidata,embassy of Russia in Saudi Arabia,central
riyadh.mofa.go.ug,3,wikidata,embassy of Uganda in Saudi Arabia,central
riyadh.thaiembassy.org,3,wikidata,embassy of Thailand in Saudi Arabia,central
sa.ambafrance.org,3,wikidata,"embassy of France, Riyadh",central
sa.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Riyadh",central
saudiarabien.diplo.de,3,wikidata,"Embassy of Germany, Riyadh",central
saudiarabien.um.dk,3,wikidata,embassy of Denmark in Saudi Arabia,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Riyadh",central
taiwanembassy.org,3,wikidata,Taipei Economic and Cultural Representative Office in the Kingdom of Saudi Arabia,
yemenembassy-sa.org,3,wikidata,embassy of Yemen in Saudi Arabia,central
sa.usembassy.gov,2,wikidata;wikidata;wikidata,"Embassy of the United States, Riyadh | Consulate General of the United States, Jeddah | Consulate General of the United States, Dhahran",central
