hostname,score,sources,label,level
comune.napoli.it,7,wikidata;wikidata;wikidata,Naples City Council,local
comune.palermo.it,7,wikidata;wikidata;wikidata,Palermo city council,local
comune.roma.it,7,wikidata;wikidata;wikidata;wikidata,Rome City Council | Roma Capitale,local
comune.torino.it,7,wikidata;wikidata;wikidata,Turin City Council,local
comune.verona.it,7,wikidata;wikidata;wikidata,Verona city council,local
consiglio.provincia.tn.it,7,wikidata;wikidata,Provincial Council of Trentino,local
consigliocomunale.comune.venezia.it,7,wikidata;wikidata;wikidata,Venice City Council,local
sanita.puglia.it,7,wikidata;wikidata;wikidata;wikidata,Agenzia Regionale Sanitaria della Puglia | Q131104801 | Q131104933 | Q131104041,local
agenziapo.it,4,wikidata,Agenzia Interregionale per il fiume Po,local
ambientesa.beniculturali.it,4,wikidata,"Soprintendenza Archeologia, belle arti e paesaggio per le province di Salerno e Avellino",local
arpat.toscana.it,4,wikidata,Agenzia Regionale per la Protezione Ambientale della Toscana,local
arti.puglia.it,4,wikidata,Agenzia Regionale per la Tecnologia e l'Innovazione,local
asfo.sanita.fvg.it,4,wikidata,Western Friuli Health Authority,local
assr.regione.emilia-romagna.it,4,wikidata,Agenzia Sanitaria e Sociale Regionale,local
ats-bg.it,4,wikidata,ATS Bergamo,local
ats-brescia.it,4,wikidata,ATS Brescia,local
ats-insubria.it,4,wikidata,ATS Insubria,local
ats-milano.it,4,wikidata,ATS Città Metropolitana di Milano,local
comune.crotone.it,4,wikidata,Municipality of Crotone,local
comune.rovigo.it,4,wikidata,Municipality of Rovigo,local
edisu.piemonte.it,4,wikidata,Ente Regionale per il Diritto allo Studio Universitario del Piemonte,local
embassyofnigeriatotheholysee.it,4,wikidata,embassy of Nigeria to the Holy See,local
ersaf.lombardia.it,4,wikidata,Ente Regionale per i Servizi all'Agricoltura e alle Foreste,local
exdogana.it,4,wikidata,Dogana austroungarica,local
ghanaembassyholysee.it,4,wikidata,embassy of Ghana to the Holy See,local
poliziamunicipale.it,4,wikidata,"Comand of Municipal Police,Modena",local
pti.regione.sicilia.it,4,wikidata,Regione Siciliana,local
sabap-siena.beniculturali.it,4,wikidata,"Soprintendenza Archeologia, belle arti e paesaggio per le province di Siena, Grosseto e Arezzo",local
va.usembassy.gov,4,wikidata,Embassy of the United States to the Holy See,local
eeas.europa.eu,3,wikidata,"Delegation of the European Union to the Holy See, Order of Malta, UN Organisations in Rome, and to San Marino",local
efsa.europa.eu,3,wikidata,European Food Safety Authority,local
etf.europa.eu,3,wikidata,European Training Foundation,local
heiliger-stuhl.diplo.de,3,wikidata,Embassy of Germany to the Holy See,local
landtag-bz.org,3,wikidata,Landtag of South Tyrol,local
mfa.bg,3,wikidata,Embassy of Bulgaria to the Holy See,local
saholysee.com,3,wikidata,embassy of South Africa to the Holy See,local
santase.embaixadaportugal.mne.pt,3,wikidata,embassy of Portugal to the Holy See,local
taiwanembassy.org,3,wikidata,"Embassy of the Republic of China (Taiwan), Holy See",local
va.mfa.lt,3,wikidata,embassy of Lithuania to the Holy See,local
va.mvep.hr,3,wikidata,Embassy of Croatia to the Holy See,local
vatican.mae.ro,3,wikidata,embassy of Romania to the Holy See,local
vatican.mfa.am,3,wikidata,embassy of Armenia to the Holy See,local
vatikan.veleposlanistvo.si,3,wikidata,Embassy of Slovenia to The Holy See,local
