subdomain,parent_domain,http_status,mx
201617.cpiagallarate.gov.it,gov.it,Could not resolve host: 201617.cpiagallarate.gov.it,none
22ddalbertomario.gov.it,gov.it,Could not resolve host: 22ddalbertomario.gov.it,none
31icborsellino.gov.it,gov.it,Could not resolve host: 31icborsellino.gov.it,none
33circolonapoli.gov.it,gov.it,Could not resolve host: 33circolonapoli.gov.it,none
4bts.aeronautica.difesa.it,difesa.it,Could not resolve host: 4bts.aeronautica.difesa.it,none
730precompilato.agenziaentrate.gov.it,gov.it,Could not resolve host: 730precompilato.agenziaentrate.gov.it,none
730precompilatocwd.agenziaentrate.gov.it,gov.it,Could not resolve host: 730precompilatocwd.agenziaentrate.gov.it,none
730precompilatofe.agenziaentrate.gov.it,gov.it,Could not resolve host: 730precompilatofe.agenziaentrate.gov.it,none
730precompilatosc.agenziaentrate.gov.it,gov.it,Could not resolve host: 730precompilatosc.agenziaentrate.gov.it,none
a-v.esteri.it,esteri.it,Could not resolve host: a-v.esteri.it,none
access-sip.inpdap.gov.it,gov.it,Could not resolve host: access-sip.inpdap.gov.it,none
access.esteri.it,esteri.it,Could not resolve host: access.esteri.it,none
access.lavoro.gov.it,gov.it,Could not resolve host: access.lavoro.gov.it,none
access.quirinale.it,quirinale.it,Connection timed out after 5002 milliseconds,none
access.vts.guardiacostiera.gov.it,gov.it,Failed to connect to access.vts.guardiacostiera.gov.it port 443 after 3203 ms: Could not connect to server,none
accesscoll.mef.gov.it,gov.it,200,none
accessibilita.agid.gov.it,gov.it,200,none
accessportal.esteri.it,esteri.it,Could not resolve host: accessportal.esteri.it,none
account.liceodesio.gov.it,gov.it,Could not resolve host: account.liceodesio.gov.it,none
accreditamento.agenziaentrate.gov.it,gov.it,403,none
accreditamento.istruzione.it,istruzione.it,200,none
accreditamentobor.esteri.it,esteri.it,200,none
accrediti.giustizia.it,giustizia.it,200,none
activesync.adisupg.gov.it,gov.it,Could not resolve host: activesync.adisupg.gov.it,none
