subdomain,http_status,mx
access.quirinale.it,Connection timed out after 5002 milliseconds,none
archivio.quirinale.it,403,none
concorsi.quirinale.it,403,none
conf.quirinale.it,Connection timed out after 5002 milliseconds,none
console-esourcing.quirinale.it,Connection timed out after 5002 milliseconds,none
contemporaneo.quirinale.it,403,none
dati.quirinale.it,403,none
dialin.quirinale.it,Connection timed out after 5002 milliseconds,none
eprocurement.quirinale.it,Connection timed out after 5002 milliseconds,none
exibit.quirinale.it,403,none
gm.quirinale.it,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A00045C:SSL routines::tlsv13 alert certificate required, errno 0",none
ivoltidellarepubblica.quirinale.it,403,none
lfe.quirinale.it,Connection timed out after 5002 milliseconds,none
lyncdiscover.quirinale.it,Connection timed out after 5002 milliseconds,none
mdm.quirinale.it,503,none
meet.quirinale.it,Connection timed out after 5002 milliseconds,none
officewa.quirinale.it,Connection timed out after 5002 milliseconds,none
one.quirinale.it,302,none
palazzo.quirinale.it,403,none
pdrmdm.quirinale.it,Failed to connect to pdrmdm.quirinale.it port 443 after 3130 ms: Could not connect to server,none
pdrsentry.quirinale.it,Failed to connect to pdrsentry.quirinale.it port 443 after 3132 ms: Could not connect to server,none
prep-console-esourcing.quirinale.it,Connection timed out after 5002 milliseconds,none
prep-eprocurement.quirinale.it,Connection timed out after 5002 milliseconds,none
prep-esourcing.quirinale.it,Could not resolve host: prep-esourcing.quirinale.it,none
presidenti.quirinale.it,403,none
quirinale.it,SSL: no alternative certificate subject name matches target hostname 'quirinale.it',none
servizi.quirinale.it,503,none
sip.quirinale.it,Connection timed out after 5002 milliseconds,none
sisinfo.quirinale.it,Connection timed out after 5002 milliseconds,none
sw.quirinale.it,503,none
tp.quirinale.it,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A00045C:SSL routines::tlsv13 alert certificate required, errno 0",none
visite.quirinale.it,403,none
www.ivoltidellarepubblica.quirinale.it,403,none
www.quirinale.it,403,none
