subdomain,http_status,mx
201617.cpiagallarate.gov.it,Could not resolve host: 201617.cpiagallarate.gov.it,none
22ddalbertomario.gov.it,Could not resolve host: 22ddalbertomario.gov.it,none
31icborsellino.gov.it,Could not resolve host: 31icborsellino.gov.it,none
33circolonapoli.gov.it,Could not resolve host: 33circolonapoli.gov.it,none
730precompilato.agenziaentrate.gov.it,Could not resolve host: 730precompilato.agenziaentrate.gov.it,none
730precompilatocwd.agenziaentrate.gov.it,Could not resolve host: 730precompilatocwd.agenziaentrate.gov.it,none
730precompilatofe.agenziaentrate.gov.it,Could not resolve host: 730precompilatofe.agenziaentrate.gov.it,none
730precompilatosc.agenziaentrate.gov.it,Could not resolve host: 730precompilatosc.agenziaentrate.gov.it,none
access-sip.inpdap.gov.it,Could not resolve host: access-sip.inpdap.gov.it,none
access.lavoro.gov.it,Could not resolve host: access.lavoro.gov.it,none
access.vts.guardiacostiera.gov.it,Failed to connect to access.vts.guardiacostiera.gov.it port 443 after 3203 ms: Could not connect to server,none
accesscoll.mef.gov.it,200,none
accessibilita.agid.gov.it,200,none
account.liceodesio.gov.it,Could not resolve host: account.liceodesio.gov.it,none
accreditamento.agenziaentrate.gov.it,403,none
activesync.adisupg.gov.it,Could not resolve host: activesync.adisupg.gov.it,none
adfs.mpaaf.gov.it,SSL certificate problem: certificate has expired,none
adisulorientale.gov.it,Could not resolve host: adisulorientale.gov.it,none
adrianotilgher.gov.it,Could not resolve host: adrianotilgher.gov.it,none
agendacie.interno.gov.it,SSL certificate problem: unable to get local issuer certificate,none
agenziafarmaco.gov.it,Could not resolve host: agenziafarmaco.gov.it,none
agenziapiemontelavoro.gov.it,Could not resolve host: agenziapiemontelavoro.gov.it,none
aggregatore.gbferrigno.gov.it,Could not resolve host: aggregatore.gbferrigno.gov.it,none
agrariofirenze.gov.it,Could not resolve host: agrariofirenze.gov.it,none
aifa.gov.it,SSL certificate problem: unable to get local issuer certificate,none
alberghieromalatestarimini.gov.it,Could not resolve host: alberghieromalatestarimini.gov.it,none
alberghieromarinadimassa.gov.it,Could not resolve host: alberghieromarinadimassa.gov.it,none
alberghierosaffi.gov.it,Could not resolve host: alberghierosaffi.gov.it,none
alberghierosbt.gov.it,Could not resolve host: alberghierosbt.gov.it,none
albertirimini.gov.it,Could not resolve host: albertirimini.gov.it,none
albo.ictinamerlin.gov.it,Could not resolve host: albo.ictinamerlin.gov.it,none
albo.liceodesio.gov.it,Could not resolve host: albo.liceodesio.gov.it,none
aldocapitini.gov.it,Could not resolve host: aldocapitini.gov.it,none
alunni.icannacelli.gov.it,Could not resolve host: alunni.icannacelli.gov.it,none
alunni.icviafrignani.gov.it,Could not resolve host: alunni.icviafrignani.gov.it,none
