subdomain,http_status,mx
accreditamento.istruzione.it,200,none
adfs.istruzione.it,Connection timed out after 5001 milliseconds,none
anagrafeits.istruzione.it,403,none
anes.istruzione.it,curl: (6) Could not resolve host: anes.istruzione.it,none
anist-val.istruzione.it,403,none
anist.istruzione.it,403,none
autodiscover.istruzione.it,Failed to connect to autodiscover.istruzione.it port 443 after 74 ms: Could not connect to server,none
cartadeldocente.istruzione.it,301,none
cercalatuascuola.istruzione.it,301,none
cmgistruzione.istruzione.it,500,none
cns.pubblica.istruzione.it,403,none
cnscoll.pubblica.istruzione.it,Could not resolve host: cnscoll.pubblica.istruzione.it,none
cnsval.pubblica.istruzione.it,403,none
communitymi.urp.istruzione.it,301,none
concorsi-test-mig.ext.istruzione.it,Could not resolve host: concorsi-test-mig.ext.istruzione.it,none
concorsi-test.ext.istruzione.it,Could not resolve host: concorsi-test.ext.istruzione.it,none
concorsi.istruzione.it,403,none
concorso-dsga.ext.istruzione.it,Could not resolve host: concorso-dsga.ext.istruzione.it,none
coronavirus.static.istruzione.it,Could not resolve host: coronavirus.static.istruzione.it,none
covid-ms-py-test.ext.istruzione.it,Could not resolve host: covid-ms-py-test.ext.istruzione.it,none
covidse-ms-py-test.ext.istruzione.it,Could not resolve host: covidse-ms-py-test.ext.istruzione.it,none
covidse-ms-test.ext.istruzione.it,Could not resolve host: covidse-ms-test.ext.istruzione.it,none
cpuucc.istruzione.it,Could not resolve host: cpuucc.istruzione.it,none
crescereinsieme.istruzione.it,Connection timed out after 5002 milliseconds,none
cvpersonalescolasticoval.istruzione.it,403,none
didattico.istruzione.it,Connection timed out after 5002 milliseconds,none
dirigentiscolastici.istruzione.it,200,none
ema.istruzione.it,SSL certificate problem: unable to get local issuer certificate,none
emagateway.istruzione.it,SSL certificate problem: unable to get local issuer certificate,none
esame2013.istruzione.it,Could not resolve host: esame2013.istruzione.it,none
esame2014.istruzione.it,Could not resolve host: esame2014.istruzione.it,none
esame2015.istruzione.it,Could not resolve host: esame2015.istruzione.it,none
esamidistato-test-migr.ext.istruzione.it,Could not resolve host: esamidistato-test-migr.ext.istruzione.it,none
esamidistato.istruzione.it,403,none
ext.istruzione.it,Could not resolve host: ext.istruzione.it,none
fascicolodigitale.istruzione.it,301,none
firmadigitale-coll.istruzione.it,302,none
firmadigitale.istruzione.it,302,none
gitlab.pubblica.istruzione.it,503,none
iam.didattico.istruzione.it,Connection timed out after 5002 milliseconds,none
iam.pubblica.istruzione.it,301,none
iamcoll.pubblica.istruzione.it,Could not resolve host: iamcoll.pubblica.istruzione.it,none
iamtest.didattico.istruzione.it,SSL certificate problem: self-signed certificate in certificate chain,none
iamval.didattico.istruzione.it,Connection timed out after 5002 milliseconds,none
iamval.pubblica.istruzione.it,403,none
istruzione.it,301,none
k1000b.istruzione.it,TLS connect error: error:0A000126:SSL routines::unexpected eof while reading,none
kaf-136prod.learn.istruzione.it,200,none
learn.istruzione.it,303,none
legacy.pubblica.istruzione.it,Connection timed out after 5002 milliseconds,none
matesami.pubblica.istruzione.it,302,none
minoristranieri.istruzione.it,Connection timed out after 5002 milliseconds,none
modipa-val.istruzione.it,404,none
modipa.istruzione.it,404,none
monitoraggiomimregis.istruzione.it,Could not resolve host: monitoraggiomimregis.istruzione.it,none
mx.pec.istruzione.it,Could not resolve host: mx.pec.istruzione.it,none
mx.postacert.istruzione.it,Could not resolve host: mx.postacert.istruzione.it,none
organicodifattoata.istruzione.it,200,none
pec.istruzione.it,Could not resolve host: pec.istruzione.it,none
postacert.istruzione.it,Could not resolve host: postacert.istruzione.it,none
pubblica.istruzione.it,Could not resolve host: pubblica.istruzione.it,none
qanalytics.istruzione.it,Connection timed out after 5002 milliseconds,none
reclutamento.istruzione.it,200,none
safi.istruzione.it,301,none
scic.istruzione.it,Could not resolve host: scic.istruzione.it,none
scuola-alta-formazione-istruzione.it,301,none
scuoletargetpnrr.pubblica.istruzione.it,200,none
