subdomain,http_status,mx
autodiscover.politicheagricole.it,Connection timed out after 5002 milliseconds,none
cmsapp.politicheagricole.it,Connection timed out after 5002 milliseconds,none
controllopesca.politicheagricole.it,Could not resolve host: controllopesca.politicheagricole.it,none
dopigp.politicheagricole.it,Connection timed out after 5002 milliseconds,none
legacy.politicheagricole.it,Could not resolve host: legacy.politicheagricole.it,none
mail.politicheagricole.it,Connection timed out after 5002 milliseconds,none
pofeamp.politicheagricole.it,SSL certificate problem: self-signed certificate,none
politicheagricole.it,Could not resolve host: politicheagricole.it,20 smtpout.politicheagricole.it.; 0 politicheagricole-it.mail.protection.outlook.com.
turismo.politicheagricole.it,Could not resolve host: turismo.politicheagricole.it,none
web.politicheagricole.it,Connection timed out after 5002 milliseconds,none
www.controllopesca.politicheagricole.it,301,none
www.pofeamp.politicheagricole.it,SSL certificate problem: self-signed certificate,none
www.politicheagricole.it,301,none
www.turismo.politicheagricole.it,Could not resolve host: www.turismo.politicheagricole.it,none
