subdomain,http_status,mx
agendattiva.governo.it,Connection timed out after 3002 milliseconds,none
anniversarinazionali.governo.it,302,none
api.daf.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
app-coll.governo.it,302,none
app-uat.governo.it,302,none
app.governo.it,302,none
avvisibandi.sport.governo.it,200,none
bancadatilegalita.governo.it,200,none
bandopianidisviluppo.governo.it,SSL certificate problem: certificate has expired,none
bandopiccolicomuni.governo.it,SSL certificate problem: unable to get local issuer certificate,none
benessereincomune.sapp.famiglia.governo.it,301,none
bi.daf.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
bioetica.governo.it,302,none
casa.governo.it,SSL certificate problem: certificate has expired,none
casaitalia.governo.it,Could not resolve host: casaitalia.governo.it,none
centriestivi.sapp.famiglia.governo.it,Could not resolve host: centriestivi.sapp.famiglia.governo.it,none
cfgsrv.uc.governo.it,Could not resolve host: cfgsrv.uc.governo.it,none
cissantostefano.governo.it,SSL certificate problem: certificate has expired,none
clausolaflessibilita.governo.it,Connection timed out after 3002 milliseconds,5 mx3.palazzochigi.it.; 5 mx4.palazzochigi.it.
cns.governo.it,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
coesione.governo.it,SSL certificate problem: certificate has expired,none
commissariobonificadiscariche.governo.it,Could not resolve host: commissariobonificadiscariche.governo.it,none
commissariocissantostefano.governo.it,302,none
crs-cppm-sub-01.governo.it,Could not resolve host: crs-cppm-sub-01.governo.it,none
daf-superset.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
daf.teamdigitale.governo.it,Could not resolve host: daf.teamdigitale.governo.it,none
dashboard.teamdigitale.governo.it,Could not resolve host: dashboard.teamdigitale.governo.it,none
dashboard2.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
dataportal-private.daf.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
dataportal.daf.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
datascience.daf.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
dipartimentocoesione.governo.it,SSL certificate problem: certificate has expired,none
disabilita.governo.it,302,none
dora.governo.it,Could not resolve host: dora.governo.it,none
famiglia.governo.it,302,none
governo.it,301,0 governo-it.mail.protection.outlook.com.
graph.daf.teamdigitale.governo.it,Connection timed out after 3002 milliseconds,none
guestcrs.sna.governo.it,Could not resolve host: guestcrs.sna.governo.it,none
guestreggia.sna.governo.it,Could not resolve host: guestreggia.sna.governo.it,none
guestroma.sna.governo.it,Could not resolve host: guestroma.sna.governo.it,none
hr.governo.it,Connection timed out after 3002 milliseconds,none
iam7pe.login.governo.it,Could not resolve host: iam7pe.login.governo.it,none
inpcm-val.governo.it,Could not resolve host: inpcm-val.governo.it,none
inpcm.governo.it,302,none
login.governo.it,SSL certificate problem: unable to get local issuer certificate,none
loginval.governo.it,Could not resolve host: loginval.governo.it,none
mccrs-02.sna.governo.it,Could not resolve host: mccrs-02.sna.governo.it,none
mcreggia-02.sna.governo.it,Could not resolve host: mcreggia-02.sna.governo.it,none
mcroma-02.sna.governo.it,Could not resolve host: mcroma-02.sna.governo.it,none
noantisemitismo.governo.it,301,none
oos-val.governo.it,Could not resolve host: oos-val.governo.it,none
opencortina.governo.it,Connection timed out after 3003 milliseconds,none
ottopermille.governo.it,301,none
politichecoesione.governo.it,302,none
portalenac.governo.it,Could not resolve host: portalenac.governo.it,none
presidenza.governo.it,200,none
protocollo.governo.it,Could not resolve host: protocollo.governo.it,none
qliksvilpcm-dfp.governo.it,Connection timed out after 3002 milliseconds,none
rassegnaecowh.governo.it,Connection timed out after 3002 milliseconds,none
reg-cppm-sub-01.governo.it,Could not resolve host: reg-cppm-sub-01.governo.it,none
rm-cppm-pub-01.governo.it,Could not resolve host: rm-cppm-pub-01.governo.it,none
rm-cppm-pub-02.governo.it,Could not resolve host: rm-cppm-pub-02.governo.it,none
rm-cppm-pub-vip.governo.it,Could not resolve host: rm-cppm-pub-vip.governo.it,none
serviziesterni-intrapcm.governo.it,Could not resolve host: serviziesterni-intrapcm.governo.it,none
serviziesterniprod-inpcm.governo.it,404,none
servizigp.governo.it,Connection timed out after 3002 milliseconds,none
settantesimo.governo.it,Could not resolve host: settantesimo.governo.it,none
sisma2009.governo.it,302,none
sp.governo.it,500,none
spid.governo.it,200,none
spidval.governo.it,Could not resolve host: spidval.governo.it,none
spidval.int.governo.it,Could not resolve host: spidval.int.governo.it,none
sport.governo.it,Could not resolve host: sport.governo.it,10 mx4.palazzochigi.it.; 10 mx3.palazzochigi.it.
sportegiovani.governo.it,307,none
teamdigitale.governo.it,200,none
