subdomain,http_status
abeyaindrafil.gov.lb,"Could not resolve host: abeyaindrafil.gov.lb"
autodiscover.beirutairport.gov.lb,"Could not resolve host: autodiscover.beirutairport.gov.lb"
access.cdr.gov.lb,"403"
admin2.tmo.gov.lb,"Could not resolve host: admin2.tmo.gov.lb"
app.lebarmy.gov.lb,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
chekka.gov.lb,"Could not resolve host: chekka.gov.lb"
beta.rayfoun.gov.lb,"Could not resolve host: beta.rayfoun.gov.lb"
autodiscover.jadra.gov.lb,"Could not resolve host: autodiscover.jadra.gov.lb"
admin.tmo.gov.lb,"Could not resolve host: admin.tmo.gov.lb"
bh-hubcas1.ogero.gov.lb,"Could not resolve host: bh-hubcas1.ogero.gov.lb"
ainebel.gov.lb,"Could not resolve host: ainebel.gov.lb"
api.tmo.gov.lb,"Could not resolve host: api.tmo.gov.lb"
cpanel.beirutairport.gov.lb,"Could not resolve host: cpanel.beirutairport.gov.lb"
autodiscover.bourjhammoud.gov.lb,"Could not resolve host: autodiscover.bourjhammoud.gov.lb"
chatine.gov.lb,"Could not resolve host: chatine.gov.lb"
autodiscover.aineldelb.gov.lb,"Failed to connect to autodiscover.aineldelb.gov.lb port 443 after 207 ms: Could not connect to server"
aisd2019.army.gov.lb,"Could not resolve host: aisd2019.army.gov.lb"
apiovh.tmo.gov.lb,"Could not resolve host: apiovh.tmo.gov.lb"
autodiscover.cc.gov.lb,"Could not resolve host: autodiscover.cc.gov.lb"
achache.gov.lb,"Could not resolve host: achache.gov.lb"
autodiscover.jieh.gov.lb,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.jieh.gov.lb'"
autodiscover.finance.gov.lb,"SSL certificate problem: unable to get local issuer certificate"
batroun.gov.lb,"Could not resolve host: batroun.gov.lb"
cnss.gov.lb,"302"
cpanel.aineldelb.gov.lb,"Could not resolve host: cpanel.aineldelb.gov.lb"
beirutairport.gov.lb,"200"
bsaba.gov.lb,"Could not resolve host: bsaba.gov.lb"
autodiscover.jdeidetmarjeyoun.gov.lb,"Could not resolve host: autodiscover.jdeidetmarjeyoun.gov.lb"
