hostname,score,sources,label,level
mosy.sy,7,wikidata;wikidata,Ministry of Youth and Sports,
nscl.sy,7,wikidata;wikidata,National Standards and Calibration Laboratory,
custodia.org,6,wikidata;wikidata,Custodian of the Holy Land,
egov.sy,6,un_desa,UN/DESA national portal,
sanasyria.org,6,wikidata;wikidata,Syrian Arab News Agency,
syriaig.org,6,wikidata;wikidata,Syrian Interim Government,
syrien.um.dk,6,wikidata;wikidata,embassy of Denmark in Syria,central
aec.org.sy,4,wikidata,Atomic Energy Commission of Syria,
gors.sy,4,wikidata,General Organization of Remote Sensing,
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Damascus",central
scfms.sy,4,wikidata,Syrian Commission on Financial Markets and Securities,central
sisc.sy,4,wikidata,Q123925129,central
damasc.mae.ro,3,wikidata,"Embassy of Romania, Damascus",central
damaskus.diplo.de,3,wikidata,"Embassy of Germany, Damascus",central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Syria,
finlandabroad.fi,3,wikidata,"Embassy of Finland, Damascus",central
mfa.gr,3,wikidata,embassy of Greece in Syria,central
mzv.cz,3,wikidata,embassy of the Czech republic in Damascus,central
palemb-sy.com,3,wikidata,Embassy of the State of Palestine in Syria,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Damascus",central
syria.mid.ru,3,wikidata,Embassy of Russia in Damascus,central
syriameteo.com,3,wikidata,SyriaMeteo,central
web.ortas.online,3,wikidata,General Authority for Radio and Television,
