subdomain,http_status
mail.adoms.gov.ag,"Could not resolve host: mail.adoms.gov.ag"
absez.gov.ag,"Could not resolve host: absez.gov.ag"
cpcalendars.adoms.gov.ag,"Could not resolve host: cpcalendars.adoms.gov.ag"
cpcontacts.adoms.gov.ag,"Could not resolve host: cpcontacts.adoms.gov.ag"
autodiscover.mbs.gov.ag,"Failed to connect to autodiscover.mbs.gov.ag port 443 after 334 ms: Could not connect to server"
ndctracker.environment.gov.ag,"Could not resolve host: ndctracker.environment.gov.ag"
mbs-mailedge.mbs.gov.ag,"Could not resolve host: mbs-mailedge.mbs.gov.ag"
enps.abs.gov.ag,"Could not resolve host: enps.abs.gov.ag"
docusign.cip.gov.ag,"Could not resolve host: docusign.cip.gov.ag"
mcii.gov.ag,"Could not resolve host: mcii.gov.ag"
nri.environment.gov.ag,"Could not resolve host: nri.environment.gov.ag"
ird.gov.ag,"Could not resolve host: ird.gov.ag"
cpcalendars.socialsecurity.gov.ag,"Could not resolve host: cpcalendars.socialsecurity.gov.ag"
mail.socialsecurity.gov.ag,"Could not resolve host: mail.socialsecurity.gov.ag"
mbs-xchangemail.mbs.gov.ag,"Could not resolve host: mbs-xchangemail.mbs.gov.ag"
lands.gov.ag,"Could not resolve host: lands.gov.ag"
adoms.gov.ag,"301"
adoms.gov.ag.192-199-240-235.cpanel.site,"301"
mbs-mailsrv.mbs.gov.ag,"Could not resolve host: mbs-mailsrv.mbs.gov.ag"
webdisk.socialsecurity.gov.ag,"Could not resolve host: webdisk.socialsecurity.gov.ag"
webmail.adoms.gov.ag,"Could not resolve host: webmail.adoms.gov.ag"
gov.ag,"Could not resolve host: gov.ag"
ab.gov.ag,"200"
webdisk.adoms.gov.ag,"Could not resolve host: webdisk.adoms.gov.ag"
ondcp.gov.ag,"200"
autodsicover.mbs.gov.ag,"Could not resolve host: autodsicover.mbs.gov.ag"
api.plantprotection.gov.ag,"404"
antiguaandbarbudaspecialeconomiczone.gov.ag,"Could not resolve host: antiguaandbarbudaspecialeconomiczone.gov.ag"
osec.gov.ag,"Could not resolve host: osec.gov.ag"
ibps5.cip.gov.ag,"SSL certificate problem: unable to get local issuer certificate"
antispam.fsrc.gov.ag,"SSL certificate problem: unable to get local issuer certificate"
environment.gov.ag,"SSL certificate problem: unable to get local issuer certificate"
