type,label,website,hostname
ministry,"Ministry for Foreign Affairs, Education and Culture","http://www.regierung.li/",regierung.li
parliament,"Landtag of Liechtenstein","https://www.landtag.li/",landtag.li
supreme_court,"Landtag of Liechtenstein","https://www.landtag.li/",landtag.li
