subdomain,parent_domain,http_status,mx
admin.petrole.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
agriculture.gouv.ne,gouv.ne,200,10 email.gouv.ne.
amenagementduterritoire.gouv.ne,gouv.ne,403,10 email.gouv.ne.
audience.fonctionpublique.gouv.ne,gouv.ne,Could not resolve host: audience.fonctionpublique.gouv.ne,none
commerce-industrie.gouv.ne,gouv.ne,200,none
connexion.dela.education.gouv.ne,gouv.ne,Failed to connect to connexion.dela.education.gouv.ne port 443 after 617 ms: Could not connect to server,none
data.rsu.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
dela.education.gouv.ne,gouv.ne,Failed to connect to dela.education.gouv.ne port 443 after 619 ms: Could not connect to server,10 srv01-education.education.gouv.ne.
dgsv.gouv.ne,gouv.ne,302,none
e-sisic.impots.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ebulletin.impots.gouv.ne,gouv.ne,SSL: no alternative certificate subject name matches target hostname 'ebulletin.impots.gouv.ne',none
ee.collecte.rsu.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ee.dgsv.gouv.ne,gouv.ne,200,none
ee.ds.gouv.ne,gouv.ne,200,none
email.gouv.ne,gouv.ne,200,10 email.gouv.ne.
energie.gouv.ne,gouv.ne,301,none
environnement.gouv.ne,gouv.ne,301,10 email.gouv.ne.
facture.impots.gouv.ne,gouv.ne,SSL certificate problem: certificate has expired,none
finances.gouv.ne,gouv.ne,200,none
fonctionpublique.gouv.ne,gouv.ne,Could not resolve host: fonctionpublique.gouv.ne,none
garde-nationale.interieur.gouv.ne,gouv.ne,200,none
ged.agriculture.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.cnap-niger.gouv.ne,gouv.ne,Could not resolve host: ged.cnap-niger.gouv.ne,none
ged.commerce-industrie.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
ged.defense.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
ged.diplomatie.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.douanes.gouv.ne,gouv.ne,Could not resolve host: ged.douanes.gouv.ne,none
ged.education.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.energie.gouv.ne,gouv.ne,Could not resolve host: ged.energie.gouv.ne,none
ged.enseignementsup.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.environnement.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.equipement.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.finances.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.hcme.gouv.ne,gouv.ne,Could not resolve host: ged.hcme.gouv.ne,none
ged.hydraulique.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.impots.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.interieur.gouv.ne,gouv.ne,Connection timed out after 3002 milliseconds,none
ged.jeunesse.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
ged.justice.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.magel.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.mahgc.gouv.ne,gouv.ne,SSL: no alternative certificate subject name matches target hostname 'ged.mahgc.gouv.ne',none
ged.mcnti.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
ged.mfpte.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
ged.mines.gouv.ne,gouv.ne,SSL: no alternative certificate subject name matches target hostname 'ged.mines.gouv.ne',none
ged.petrole.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.telecoms.gouv.ne,gouv.ne,Connection timed out after 3001 milliseconds,none
ged.tourisme.gouv.ne,gouv.ne,Connection timed out after 3000 milliseconds,none
ged.transports.gouv.ne,gouv.ne,Could not resolve host: ged.transports.gouv.ne,none
