subdomain,parent_domain,http_status,mx
2021.uefiscdi.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname '2021.uefiscdi.gov.ro',none
aaas.gov.ro,gov.ro,403,10 mail.aaas.gov.ro.
accelerate.gov.ro,gov.ro,302,10 mail5.uefiscdi.ro.
achizitiicentralizate.onac.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
achizitiipublice.gov.ro,gov.ro,200,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
admin-sni.gov.ro,gov.ro,403,none
adr.gov.ro,gov.ro,301,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
agregator.romania-durabila.gov.ro,gov.ro,301,none
ai.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,10 frontmail.ai.gov.ro.
aias.gov.ro,gov.ro,403,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
aici.gov.ro,gov.ro,403,none
amcmsr.gov.ro,gov.ro,302,10 mail.amcmsr.gov.ro.
amepip.gov.ro,gov.ro,200,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
ana.gov.ro,gov.ro,403,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
anaf.mfinante.gov.ro,gov.ro,Could not resolve host: anaf.mfinante.gov.ro,none
analytics.vaccinare-covid.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
anes.gov.ro,gov.ro,200,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
anf.gov.ro,gov.ro,301,0 anf-gov-ro.mail.protection.outlook.com.
anfp.gov.ro,gov.ro,Could not resolve host: anfp.gov.ro,10 mail.anfp.gov.ro.
anmcs.gov.ro,gov.ro,403,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
anp.gov.ro,gov.ro,403,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
anpc.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'anpc.gov.ro',none
anuleuropean.patrimoniu.gov.ro,gov.ro,404,none
api.studyinromania.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'api.studyinromania.gov.ro',none
app2.anaf.mfinante.gov.ro,gov.ro,Resolving timed out after 3001 milliseconds,none
arf.gov.ro,gov.ro,403,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
aspaas.gov.ro,gov.ro,301,20 fallbackmx.spamexperts.eu.; 10 mx.spamexperts.com.; 30 lastmx.spamexperts.net.
aurachain-mgmnt.e-gov.ro,gov.ro,Resolving timed out after 3001 milliseconds,none
autodiscover.dst-braila.gov.ro,gov.ro,400,none
autodiscover.email.gov.ro,gov.ro,Could not resolve host: autodiscover.email.gov.ro,none
av.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
aviz.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
azm.gov.ro,gov.ro,403,none
backend.achizitiicentralizate.onac.gov.ro,gov.ro,Could not resolve host: backend.achizitiicentralizate.onac.gov.ro,none
bbb.cncpic.mai.gov.ro,gov.ro,SSL certificate problem: certificate has expired,none
beta-forfetar-ua.gov.ro,gov.ro,302,none
bi.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
brainmap.gov.ro,gov.ro,301,10 mail5.uefiscdi.ro.
brokermap.gov.ro,gov.ro,SSL certificate problem: certificate has expired,10 mail5.uefiscdi.ro.
bucharestpp22.gov.ro,gov.ro,Could not resolve host: bucharestpp22.gov.ro,none
capesaro.gov.ro,gov.ro,302,none
cardeuropean.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'cardeuropean.gov.ro',none
certificat-covid.gov.ro,gov.ro,Could not resolve host: certificat-covid.gov.ro,none
cetatean.gov.ro,gov.ro,403,none
chat.vaccinare-covid.gov.ro,gov.ro,Could not resolve host: chat.vaccinare-covid.gov.ro,none
cias.gov.ro,gov.ro,403,none
cloud.mfe.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
cloud.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
cluster-edge.mai.gov.ro,gov.ro,Failed to connect to cluster-edge.mai.gov.ro port 443 after 1603 ms: Could not connect to server,none
cmi.email.gov.ro,gov.ro,Could not resolve host: cmi.email.gov.ro,none
cms-web.mai.gov.ro,gov.ro,Could not resolve host: cms-web.mai.gov.ro,none
cnas-pnc.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'cnas-pnc.gov.ro',none
cnas.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'cnas.gov.ro',10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
cncpic.mai.gov.ro,gov.ro,Could not resolve host: cncpic.mai.gov.ro,none
cne.research.gov.ro,gov.ro,Could not resolve host: cne.research.gov.ro,none
cnecsdti.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
cnmrmc.insp.gov.ro,gov.ro,301,none
cnsisp-forum.insp.gov.ro,gov.ro,SSL certificate problem: self-signed certificate in certificate chain,none
codsustenabilitate.gov.ro,gov.ro,200,none
col-expe.siieasc.mai.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
collab-edge.mai.gov.ro,gov.ro,Could not resolve host: collab-edge.mai.gov.ro,none
collabora.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
colp-expe01.siieasc.mai.gov.ro,gov.ro,Could not resolve host: colp-expe01.siieasc.mai.gov.ro,none
cols-expe01.siieasc.mai.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
competitie-pfe-cdi.research.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
competitie-pfecdi.research.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
comunicatii.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
contribute.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
contulmeu.gov.ro,gov.ro,403,none
cp.mcid.gov.ro,gov.ro,Resolving timed out after 3001 milliseconds,none
cpanel.dst-braila.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
cpcalendars.dst-braila.gov.ro,gov.ro,Resolving timed out after 3004 milliseconds,none
cpcontacts.dst-braila.gov.ro,gov.ro,Resolving timed out after 3001 milliseconds,none
csu.prevenire.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
dashboardbi.gov.ro,gov.ro,Resolving timed out after 3001 milliseconds,none
data.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
davere2.mai.gov.ro,gov.ro,Resolving timed out after 3002 milliseconds,none
dev-future.research.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
dev01.research.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
devel.studyinromania.gov.ro,gov.ro,Resolving timed out after 3000 milliseconds,none
devfuture.research.gov.ro,gov.ro,Could not resolve host: devfuture.research.gov.ro,none
dezvoltaredurabila.gov.ro,gov.ro,403,none
dgc.gov.ro,gov.ro,Could not resolve host: dgc.gov.ro,none
dialogsocial.gov.ro,gov.ro,403,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
diana.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
diaspora.gov.ro,gov.ro,200,none
dingrijapentrucopii.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
druidapc.chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapc.chatbot.pnrr.gov.ro',none
druidapc.test-chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapc.test-chatbot.pnrr.gov.ro',none
druidapi.chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapi.chatbot.pnrr.gov.ro',none
druidapi.test-chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidapi.test-chatbot.pnrr.gov.ro',none
druidbotapi.chatbot.pnrr.gov.ro,gov.ro,Could not resolve host: druidbotapi.chatbot.pnrr.gov.ro,none
druidbotapi.test-chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotapi.test-chatbot.pnrr.gov.ro',none
druidbotapp.chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotapp.chatbot.pnrr.gov.ro',none
druidbotapp.test-chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotapp.test-chatbot.pnrr.gov.ro',none
druidbotservice.chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotservice.chatbot.pnrr.gov.ro',none
druidbotservice.test-chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidbotservice.test-chatbot.pnrr.gov.ro',none
druidendpoints.chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidendpoints.chatbot.pnrr.gov.ro',none
druidendpoints.test-chatbot.pnrr.gov.ro,gov.ro,SSL: no alternative certificate subject name matches target hostname 'druidendpoints.test-chatbot.pnrr.gov.ro',none
dsp3.dspbihor.gov.ro,gov.ro,Could not resolve host: dsp3.dspbihor.gov.ro,none
dspbihor.gov.ro,gov.ro,Could not resolve host: dspbihor.gov.ro,none
dst-braila.gov.ro,gov.ro,200,none
e-learning.economie.gov.ro,gov.ro,Could not resolve host: e-learning.economie.gov.ro,none
e-precursori.mai.gov.ro,gov.ro,200,none
economie.gov.ro,gov.ro,403,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
edge-dacti1.mai.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
edge-dgcti.mai.gov.ro,gov.ro,Could not resolve host: edge-dgcti.mai.gov.ro,none
edge-dgcti1.mai.gov.ro,gov.ro,Could not resolve host: edge-dgcti1.mai.gov.ro,none
edge.mai.gov.ro,gov.ro,Could not resolve host: edge.mai.gov.ro,none
edge1-dacti.mai.gov.ro,gov.ro,Could not resolve host: edge1-dacti.mai.gov.ro,none
edge1-dgcti.mai.gov.ro,gov.ro,Failed to connect to edge1-dgcti.mai.gov.ro port 443 after 121 ms: Could not connect to server,none
edge2.mai.gov.ro,gov.ro,Could not resolve host: edge2.mai.gov.ro,none
edge3.mai.gov.ro,gov.ro,Could not resolve host: edge3.mai.gov.ro,none
edu.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
eidas.gov.ro,gov.ro,Could not resolve host: eidas.gov.ro,none
elearning-screening-cardio.insp.gov.ro,gov.ro,200,none
elearning.aspaas.gov.ro,gov.ro,500,none
emsc-test.cnc.gov.ro,gov.ro,SSL certificate problem: certificate has expired,none
emsc.cnc.gov.ro,gov.ro,200,none
energie.gov.ro,gov.ro,403,none
erris.gov.ro,gov.ro,301,none
etool.euraxess.gov.ro,gov.ro,200,none
euraxess.gov.ro,gov.ro,301,10 mail5.uefiscdi.ro.
events.research.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
exploredata.gov.ro,gov.ro,301,none
expr-e-cominf.mai.gov.ro,gov.ro,Could not resolve host: expr-e-cominf.mai.gov.ro,none
fisepocu.mfe.gov.ro,gov.ro,403,none
forfetar-ua.gov.ro,gov.ro,200,none
forms.poc.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
frontmail.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
fs.email.gov.ro,gov.ro,Could not resolve host: fs.email.gov.ro,none
future.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
galacercetarii.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
geo.salt.gov.ro,gov.ro,502,none
geoportal.gov.ro,gov.ro,200,10 mail.geoportal.gov.ro.
gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
granturi.imm.gov.ro,gov.ro,200,none
gw.email.gov.ro,gov.ro,Could not resolve host: gw.email.gov.ro,none
gwp.aaas.gov.ro,gov.ro,200,none
hartaautoritatilor.anap.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
helpdesk.peapc.gov.ro,gov.ro,Could not resolve host: helpdesk.peapc.gov.ro,none
hub.mai.gov.ro,gov.ro,200,none
iaso.insp.gov.ro,gov.ro,200,none
imm.gov.ro,gov.ro,403,none
ina.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
inf.mfinante.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
insp.gov.ro,gov.ro,403,none
inspire.insp.gov.ro,gov.ro,Could not resolve host: inspire.insp.gov.ro,none
intranet.research.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
investitori.isc.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
ion.gov.ro,gov.ro,Connection timed out after 3000 milliseconds,none
iosin.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
isc.gov.ro,gov.ro,Could not resolve host: isc.gov.ro,0 isc-gov-ro.mail.protection.outlook.com.
ispmn.gov.ro,gov.ro,Could not resolve host: ispmn.gov.ro,none
jabber.mai.gov.ro,gov.ro,Could not resolve host: jabber.mai.gov.ro,none
jobs.research.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
join.mai.gov.ro,gov.ro,Could not resolve host: join.mai.gov.ro,none
join2.mai.gov.ro,gov.ro,Could not resolve host: join2.mai.gov.ro,none
keycloak-test-bo.pnrr.gov.ro,gov.ro,Could not resolve host: keycloak-test-bo.pnrr.gov.ro,none
lexforce.mfe.gov.ro,gov.ro,Could not resolve host: lexforce.mfe.gov.ro,none
login.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
logincloud.research.gov.ro,gov.ro,Connection timed out after 3002 milliseconds,none
lyncdiscover.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
m100.uefiscdi.gov.ro,gov.ro,Could not resolve host: m100.uefiscdi.gov.ro,none
mai.gov.ro,gov.ro,Could not resolve host: mai.gov.ro,none
mail.dst-braila.gov.ro,gov.ro,301,none
mail.hub.mai.gov.ro,gov.ro,Could not resolve host: mail.hub.mai.gov.ro,none
mail.insp.gov.ro,gov.ro,Could not resolve host: mail.insp.gov.ro,none
mail.ispmn.gov.ro,gov.ro,Could not resolve host: mail.ispmn.gov.ro,none
mail.patrimoniu.gov.ro,gov.ro,200,none
mail.research.gov.ro,gov.ro,Could not resolve host: mail.research.gov.ro,none
mail.salt.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
map.research.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
mapp.studyinromania.gov.ro,gov.ro,200,none
mat.gov.ro,gov.ro,Could not resolve host: mat.gov.ro,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
mcid.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
media.gov.ro,gov.ro,Could not resolve host: media.gov.ro,none
mfamilie.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
mfe.gov.ro,gov.ro,403,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
mfinante.gov.ro,gov.ro,302,none
mlpda.salt.gov.ro,gov.ro,SSL certificate problem: unable to get local issuer certificate,none
mmuncii.gov.ro,gov.ro,403,none
moldova.research.gov.ro,gov.ro,Connection timed out after 3001 milliseconds,none
mysmis2021.gov.ro,gov.ro,200,10 mail.mysmis2021.gov.ro.
ncp.uefiscdi.gov.ro,gov.ro,SSL certificate problem: certificate has expired,none
