hostname,score,sources,label,level
ratph.ro,4,wikidata,Transport Călători Express Ploiești,
returosgr.ro,4,wikidata,RetuRO,
ro-alert.ro,4,wikidata,RO-ALERT,
ro.usembassy.gov,4,wikidata,"Embassy of the United States, Bucharest",central
romaniafilm.ro,4,wikidata,RADEF,
romatsa.ro,4,wikidata,Q12738917,
rowater.ro,4,wikidata,Romanian Waters National Administration,
scdpbaneasa.ro,4,wikidata,Stațiunea de Cercetare - Dezvoltare pentru Pomicultură Băneasa - București,
senat.ro,4,wikidata,Senate,central
sie.ro,4,wikidata,Serviciul de Informații Externe,
spp.ro,4,wikidata,Protection and Guard Service,
sri.ro,4,wikidata,Serviciul Român de Informații.,
sts.ro,4,wikidata,Serviciul de Telecomunicații Speciale,
sudanembassy.ro,4,wikidata,embassy of Sudan in Romania,central
syrianembassy.ro,4,wikidata,embassy of Syria in Romania,central
tpbi.ro,4,wikidata,Bucharest-Ilfov Public Transport Intercommunity Development Association,
uefiscsu.ro,4,wikidata,Unitatea Executiva Pentru Finantarea Invatamantului Superior Si A Cercetarii Stiintifice Universitare,
anarz.eu,3,wikidata,"National Agency for Zootechnics ""Prof. Dr. G. K. Constantinescu""",
aracip.eu,3,wikidata,Romanian Agency for Quality Assurance in Pre-university Education,
bgembassy-romania.org,3,wikidata,embassy of Bulgaria in Romania,central
bucharest.embassy.qa,3,wikidata,embassy of Qatar in Romania,central
bucharest.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Romania,central
bucharest.mfa.ee,3,wikidata,embassy of Estonia in Bucharest,central
bucharest.thaiembassy.org,3,wikidata,embassy of Thailand in Romania,central
bukaresta.veleposlanistvo.si,3,wikidata,"Embassy of Slovenia, Bucharest",central
cab1864.eu,3,wikidata,Bucharest Court of Appeal,
curteadeapelcraiova.eu,3,wikidata,Craiova Court of Appeal,
eurogendfor.org,3,wikidata,European Gendarmerie Force,
finlandabroad.fi,3,wikidata,embassy of Finland in Romania,central
hermannstadt.diplo.de,3,wikidata,German Consulate Sibiu,
instytutpolski.pl,3,wikidata,"Polish Institute, Bucharest",central
integritate.eu,3,wikidata,National Integrity Agency,
jandarmeriaromana.eu,3,wikidata,Gendarmerie,
kazembro.kz,3,wikidata,embassy of Kazakhstan in Romania,central
mfa.gr,3,wikidata,embassy of Greece in Romania,central
mzv.cz,3,wikidata,embassy of the Czech Republic in Romania,central
mzv.sk,3,wikidata,Embassy of Slovakia to Romania,central
norway.no,3,wikidata,"Embassy of Norway, Bucharest",central
ro.ambafrance.org,3,wikidata,"Embassy of France, Bucharest",central
ro.mfa.lt,3,wikidata,embassy of Lithuania in Romania,central
romania.mid.ru,3,wikidata,"Embassy of Russia, Bucharest",central
romania.representation.ec.europa.eu,3,wikidata,European Commission Representation in Romania,
rumaenien.diplo.de,3,wikidata,"Embassy of Germany, Bucharest",central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Bucharest",central
temeswar.diplo.de,3,wikidata,German Consulate Timisoara,
uptalen.com,3,wikidata,Uptalen,
