hostname,score,sources,label,level
b.politiaromana.ro,4,wikidata,Direcția Generală de Poliție a Municipiului București,central-1
ase.ro,4,wikidata,Bucharest University of Economic Studies,university
ulbsibiu.ro,4,wikidata,Lucian Blaga University of Sibiu,university
unatc.ro,4,wikidata,I. L. Caragiale National University of Theatre and Film,university
unibuc.ro,4,wikidata,University of Bucharest,university
unitbv.ro,4,wikidata,Transilvania University of Brașov,university
usamvcluj.ro,4,wikidata,University of Agricultural Sciences and Veterinary Medicine of Cluj-Napoca,university
uvt.ro,4,wikidata,West University of Timișoara,university
valahia.ro,4,wikidata,Valahia University of Târgoviște,university
anaf.ro,4,wikidata,National Agency of Fiscal Administration,local
