hostname,http_status,mx
1177.se,301,10 1177-se.mail.protection.outlook.com.
aklagare.se,301,10 mail1.aklagare.se.; 10 mail2.aklagare.se.
ambafrance-se.org,ConnectException,5 mta-gw.infomaniak.ch.
ambardcstockholm.com,200,20 mail2.loopia.se.; 10 mailcluster.loopia.se.
ambasadat.net,200,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
arbetsdomstolen.se,200,10 adspambx0001.arbetsdomstolen.se.
arbetsformedlingen.se,200,10 smtp.arbetsformedlingen.se.
arbetsgivarverket.se,301,10 arbetsgivarverket-se.mail.protection.outlook.com.
arn.se,200,10 mx1.epm.se.; 10 mx2.epm.se.
arvsfonden.se,301,10 se.mx1.mailanyone.net.; 20 se.mx2.mx25.net.; 30 se.mx3.mailanyone.net.; 40 se.mx4.mx25.net.
av.se,301,10 mail.av.se.; 20 mail2.av.se.
bangladoot.se,202,78 route2.mx.cloudflare.net.; 38 route1.mx.cloudflare.net.; 25 route3.mx.cloudflare.net.
barnombudsmannen.se,301,10 bospambx0001.barnombudsmannen.se.
bfn.se,301,100 post2.fi.se.; 5 post.fi.se.
bihambasada.se,301,10 mx2.pub.mailpod11-cph3.one.com.; 10 mx3.pub.mailpod11-cph3.one.com.; 10 mx1.pub.mailpod11-cph3.one.com.; 10 mx4.pub.mailpod11-cph3.one.com.
bolagsverket.se,IOException: HTTP/1.1 header parser received no bytes,10 ext-mail.bolagsverket.se.
botswana.se,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching botswana.se found.,none
boverket.se,301,10 mx02.advania.cloud.; 10 mx01.advania.cloud.
bra.se,200,30 se.mx3.mailanyone.net.; 10 se.mx1.mailanyone.net.; 20 se.mx2.mx25.net.; 40 se.mx4.mx25.net.
brottsoffermyndigheten.se,301,10 brspambx0001.brottsoffermyndigheten.se.
bth.se,301,10 bth-se.mail.protection.outlook.com.
business-sweden.com,301,none
cdfn.se,200,none
chinaembassy.se,200,10 mx10.websupport.se.; 100 mx20.websupport.se.
consulateofswedenseattle.com,ConnectException,none
coronakommissionen.com,200,10 mx2.forwardemail.net.; 10 mx1.forwardemail.net.
csn.se,301,10 mx01.csn.se.; 10 mx02.csn.se.
digg.se,301,5 diapmx01.digg.se.
dintur.se,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching dintur.se found.,20 dintur-se.mail.protection.outlook.com.
do.se,ProtocolException: malformed response: Prohibited header name 'connection',10 mx1.epm.se.; 10 mx2.epm.se.
domstol.se,301,none
du.se,301,10 mailfilter-ng-1.sunet.se.; 20 mailfilter-ng-2.sunet.se.; 10 mailfilter-ng-3.sunet.se.; 10 mailfilter-ng-4.sunet.se.
ehalsomyndigheten.se,301,0 ehspambx0001.ehalsomyndigheten.se.
ei.se,200,10 ei-se.mail.protection.outlook.com.
ekn.se,301,10 mx02.advania.cloud.; 10 mx01.advania.cloud.
ekobrottsmyndigheten.se,301,10 mail2.aklagare.se.; 10 mail1.aklagare.se.
elsakerhetsverket.se,303,20 mailgw.elsakerhetsverket.se.
embassymozambique.se,302,0 embassymozambique-se.mail.protection.outlook.com.
embolivia.se,301,0 embolivia-se.mail.protection.outlook.com.; 10 mail.embolivia.se.
energimyndigheten.se,301,10 energimyndigheten-se.mail.protection.outlook.com.
eritrean-embassy.se,200,10 mx10.websupport.se.; 100 mx20.websupport.se.
esf.se,301,10 mx01.advania.cloud.; 20 mx02.advania.cloud.
ethemb.se,403,none
etikprovning.se,301,30 se.mx3.mailanyone.net.; 10 se.mx1.mailanyone.net.; 40 se.mx4.mx25.net.; 20 se.mx2.mx25.net.
fba.se,200,0 fba-se.mail.protection.outlook.com.
fhs.se,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 fhs-se.mail.protection.outlook.com.
fi.se,400,100 post2.fi.se.; 5 post.fi.se.
finlandabroad.fi,301,10 mail.valtori.fi.
fmi.se,200,10 fmi-se.mail.protection.outlook.com.
fmv.se,301,5 post6.fmv.se.; 5 post5.fmv.se.
foi.se,200,0 ip1-m.foi.se.
folkhalsomyndigheten.se,301,30 se.mx3.mailanyone.net.; 20 se.mx2.mx25.net.; 40 se.mx4.mx25.net.; 10 se.mx1.mailanyone.net.
formas.se,200,10 mailgw5.vinnova.se.; 20 mailgw6.vinnova.se.
forsakringskassan.se,301,5 maily2.forsakringskassan.se.; 5 maily1.forsakringskassan.se.
forskarskattenamnden.se,IOException: HTTP/1.1 header parser received no bytes,10 marathon.skatteverket.se.; 10 telegraf.skatteverket.se.; 10 ansible.skatteverket.se.
forsvarsmakten.se,301,10 mx-70.mil.se.; 10 mx-50.mil.se.; 10 mx-60.mil.se.; 10 mx-80.mil.se.
forte.se,200,20 mailgw6.vinnova.se.; 10 mailgw5.vinnova.se.
fortifikationsverket.se,302,10 mail02.fortifikationsverket.se.; 10 mail01.fortifikationsverket.se.
fpr.se,301,10 mx-01-eu-central-1.prod.hydra.sophos.com.; 20 mx-02-eu-central-1.prod.hydra.sophos.com.
fra.se,405,40 mx-03.fra.se.; 30 mx-04.fra.se.
ftn.se,301,20 smtp3.pensionsmyndigheten.se.; 30 smtp4.pensionsmyndigheten.se.
genteknik.se,200,0 genteknik-se.mail.protection.outlook.com.
giella.org,301,none
gih.se,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 gih-se.mail.protection.outlook.com.
gotahovratt.se,301,none
goteborg.se,200,10 mx2.hc2437-76.eu.iphmx.com.; 10 mx1.hc2437-76.eu.iphmx.com.
gotland.se,200,20 mail2.gotland.se.; 10 mail.gotland.se.
gu.se,301,10 gu-se.mail.protection.outlook.com.
han.se,301,20 mx02.advania.cloud.; 10 mx01.advania.cloud.
handelskammer.se,301,10 handelskammer-se.mail.protection.outlook.com.
harpsund.se,301,10 mailcluster.loopia.se.; 20 mail2.loopia.se.
havochvatten.se,302,20 se.mx2.mx25.net.; 40 se.mx4.mx25.net.; 30 se.mx3.mailanyone.net.; 10 se.mx1.mailanyone.net.
hb.se,308,0 hb-se.mail.protection.outlook.com.
hh.se,301,0 hh-se.mail.protection.outlook.com.
hig.se,301,0 hig-se.mail.protection.outlook.com.
his.se,301,0 fml0.his.se.
hkr.se,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching hkr.se found.,10 hkr-se.mail.protection.outlook.com.
hogstaforvaltningsdomstolen.se,301,none
hovrattenfornedrenorrland.se,301,none
hovrattenovrenorrland.domstol.se,301,none
hovrattenskaneblekinge.domstol.se,301,none
hsan.se,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching hsan.se found.,10 mail05.sos.se.; 10 mail04.sos.se.
hv.se,301,20 lmail02.server.hv.se.; 0 lmail01.server.hv.se.
