subdomain,http_status
1.usa.gov,301
52weeks4women.sites.usa.gov,Could not resolve host: 52weeks4women.sites.usa.gov
admin-survey.usa.gov,Could not resolve host: admin-survey.usa.gov
advocacysba.sites.usa.gov,Could not resolve host: advocacysba.sites.usa.gov
alpha.my.usa.gov,Could not resolve host: alpha.my.usa.gov
analytics.usa.gov,200
answers.usa.gov,301
api-business.usa.gov,Could not resolve host: api-business.usa.gov
api.usa.gov,404
apps.gobiernousa.gov,301
apps.usa.gov,301
armyengineerhistory.sites.usa.gov,Could not resolve host: armyengineerhistory.sites.usa.gov
asis.demo1.search.usa.gov,Could not resolve host: asis.demo1.search.usa.gov
asis.search.usa.gov,Could not resolve host: asis.search.usa.gov
atlfeb.sites.usa.gov,Could not resolve host: atlfeb.sites.usa.gov
aws.search.usa.gov,Could not resolve host: aws.search.usa.gov
beta.business.usa.gov,Could not resolve host: beta.business.usa.gov
beta.gobierno.usa.gov,Could not resolve host: beta.gobierno.usa.gov
beta.usa.gov,301
blm.sites.usa.gov,Could not resolve host: blm.sites.usa.gov
blmca.sites.usa.gov,Could not resolve host: blmca.sites.usa.gov
blog.gobiernousa.gov,301
blog.usa.gov,302
buscador.usa.gov,Resolving timed out after 3001 milliseconds
business.usa.gov,301
businessusa.gov,Could not resolve host: businessusa.gov
civilrights.sites.usa.gov,Could not resolve host: civilrights.sites.usa.gov
commissiononcare.sites.usa.gov,Could not resolve host: commissiononcare.sites.usa.gov
communitysolutions.sites.usa.gov,Could not resolve host: communitysolutions.sites.usa.gov
components.standards.usa.gov,Could not resolve host: components.standards.usa.gov
conectate.gobiernousa.gov,Resolving timed out after 3000 milliseconds
connect.usa.gov,Resolving timed out after 3001 milliseconds
crazyhat.sites.usa.gov,Could not resolve host: crazyhat.sites.usa.gov
crowdsourcing-toolkit.sites.usa.gov,Could not resolve host: crowdsourcing-toolkit.sites.usa.gov
demo.search.usa.gov,Could not resolve host: demo.search.usa.gov
demo1.search.usa.gov,Could not resolve host: demo1.search.usa.gov
demo1.staging.infr.search.usa.gov,Could not resolve host: demo1.staging.infr.search.usa.gov
demo2.search.usa.gov,Could not resolve host: demo2.search.usa.gov
demo2.staging.infr.search.usa.gov,Could not resolve host: demo2.staging.infr.search.usa.gov
demo3.search.usa.gov,Could not resolve host: demo3.search.usa.gov
demo3.staging.infr.search.usa.gov,Could not resolve host: demo3.staging.infr.search.usa.gov
demo4.search.usa.gov,Could not resolve host: demo4.search.usa.gov
demo4.staging.infr.search.usa.gov,Could not resolve host: demo4.staging.infr.search.usa.gov
demo5.search.usa.gov,Could not resolve host: demo5.search.usa.gov
demo5.staging.infr.search.usa.gov,Could not resolve host: demo5.staging.infr.search.usa.gov
dev-business.usa.gov,Could not resolve host: dev-business.usa.gov
dgdev.sites.usa.gov,Could not resolve host: dgdev.sites.usa.gov
dotgov.sites.usa.gov,Could not resolve host: dotgov.sites.usa.gov
epa-notice.usa.gov,Could not resolve host: epa-notice.usa.gov
fcsm.sites.usa.gov,Could not resolve host: fcsm.sites.usa.gov
fedstats.sites.usa.gov,Could not resolve host: fedstats.sites.usa.gov
feedback-staging.usa.gov,Could not resolve host: feedback-staging.usa.gov
feedback.usa.gov,Could not resolve host: feedback.usa.gov
financialprotection.usa.gov,Could not resolve host: financialprotection.usa.gov
fmi.sites.usa.gov,Could not resolve host: fmi.sites.usa.gov
fsgb.sites.usa.gov,Could not resolve host: fsgb.sites.usa.gov
gobierno.usa.gov,301
gobiernousa.gov,302
govt-urls.usa.gov,Could not resolve host: govt-urls.usa.gov
gsa-ecas.usa.gov,Could not resolve host: gsa-ecas.usa.gov
i14y.demo1.search.usa.gov,Could not resolve host: i14y.demo1.search.usa.gov
i14y.search.usa.gov,403
i14y.usa.gov,403
iciwarm.sites.usa.gov,Could not resolve host: iciwarm.sites.usa.gov
innovationfellows.usa.gov,Could not resolve host: innovationfellows.usa.gov
isdc.sites.usa.gov,Could not resolve host: isdc.sites.usa.gov
kibana.demo1.search.usa.gov,Could not resolve host: kibana.demo1.search.usa.gov
kibana.demo2.search.usa.gov,Could not resolve host: kibana.demo2.search.usa.gov
kibana.demo3.search.usa.gov,Could not resolve host: kibana.demo3.search.usa.gov
kibana.demo4.search.usa.gov,Could not resolve host: kibana.demo4.search.usa.gov
kibana.demo5.search.usa.gov,Could not resolve host: kibana.demo5.search.usa.gov
kibana.search.usa.gov,Could not resolve host: kibana.search.usa.gov
kibana5.demo1.search.usa.gov,Could not resolve host: kibana5.demo1.search.usa.gov
kibana5.demo2.search.usa.gov,Could not resolve host: kibana5.demo2.search.usa.gov
kibana5.demo3.search.usa.gov,Could not resolve host: kibana5.demo3.search.usa.gov
kibana5.demo4.search.usa.gov,Could not resolve host: kibana5.demo4.search.usa.gov
kibana5.search.usa.gov,Could not resolve host: kibana5.search.usa.gov
kibana6.search.usa.gov,Could not resolve host: kibana6.search.usa.gov
kids.usa.gov,Could not resolve host: kids.usa.gov
labs.usa.gov,Could not resolve host: labs.usa.gov
lets-encrypt.infr.search.usa.gov,Could not resolve host: lets-encrypt.infr.search.usa.gov
m.gobiernousa.gov,301
m.usa.gov,301
mip.sites.usa.gov,Could not resolve host: mip.sites.usa.gov
msct.sites.usa.gov,Could not resolve host: msct.sites.usa.gov
my.usa.gov,301
newtech4fedlib.sites.usa.gov,Resolving timed out after 3001 milliseconds
nihseniorhealth.sites.usa.gov,Could not resolve host: nihseniorhealth.sites.usa.gov
notice.usa.gov,Resolving timed out after 3000 milliseconds
notifications.usa.gov,Resolving timed out after 3000 milliseconds
nsta.sites.usa.gov,Resolving timed out after 3000 milliseconds
opahit.sites.usa.gov,Resolving timed out after 3001 milliseconds
open-staging.usa.gov,Could not resolve host: open-staging.usa.gov
open.usa.gov,301
participation.usa.gov,SSL: no alternative certificate subject name matches target hostname 'participation.usa.gov'
pca.sites.usa.gov,Could not resolve host: pca.sites.usa.gov
