subdomain,mx
1akses.malaysia.gov.my,none
1aksesindex.malaysia.gov.my,none
1gfmas-bw.anm.gov.my,none
1gfmas-financials.anm.gov.my,none
1gfmas.anm.gov.my,none
1gfmassupport.anm.gov.my,none
1govea.gov.my,none
1govserv.1govnet.gov.my,none
1govuc.gov.my,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
1mtc.gov.my,none
1nsmail.ns.gov.my,none
abs.kettha.gov.my,none
abs.lth.gov.my,none
access.agc.gov.my,none
access.kehakiman.gov.my,none
access.pidm.gov.my,none
access.pmo.gov.my,none
accessedge.1govuc.gov.my,none
accreditation.gov.my,none
actix.skmm.gov.my,none
admin.1govuc.gov.my,none
admin.pmo.gov.my,none
admin.tender.gov.my,none
aduan.mmea.gov.my,none
aduan.skmm.gov.my,none
aduansp.skmm.gov.my,none
adukom.imi.gov.my,none
ag.mecd.gov.my,none
agak.digital.gov.my,none
agcvmevap01.agc.gov.my,none
agdashboard.audit.gov.my,none
ai.audit.gov.my,none
aim.gov.my,30 mail.aim.gov.my.; 10 alt01smtp.aim.gov.my.; 20 alt02smtp.aim.gov.my.
aimnet.aim.gov.my,none
air.eniaga.gov.my,none
aksisukan.rtm.gov.my,none
anjungnet.mardi.gov.my,none
anjungnet2.mardi.gov.my,none
anm.gov.my,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
aplikasi.kpdnkk.gov.my,none
aplikasi.maiwp.gov.my,none
aplikasi.treasury.gov.my,none
app.1mtc.gov.my,none
app.bomba.gov.my,none
app.crc.gov.my,none
appcenter.mampu.gov.my,none
apponline.skm.gov.my,none
apps-dev.ppa1m.gov.my,none
apps.halal.gov.my,none
apps.lpjpcs.gov.my,none
apps.ppa1m.gov.my,none
