subdomain,mx
adminsepe.gov.ao,10 mail.gov.ao.
agt.gov.ao,10 mail.agt.gov.ao.
aipex.gov.ao,0 aipex-gov-ao.mail.protection.outlook.com.
ana.gov.ao,10 mail.gov.ao.
angola-info.gov.ao,none
angola-portal.gov.ao,none
angola.gov.ao,none
angolainveste.gov.ao,none
angolaonline.gov.ao,20 smtp1.angolaonline.gov.ao.; 30 smtp2.angolaonline.gov.ao.; 10 mail.angolaonline.gov.ao.
angotic.gov.ao,10 mail.gov.ao.
autodiscover.imprensanacional.gov.ao,none
autodiscover.ine.gov.ao,none
autodiscover.minjusdh.gov.ao,none
autodiscover.mintrans.gov.ao,none
belas.luanda.gov.ao,10 mail.gov.ao.
bengo.gov.ao,10 mail.gov.ao.
benguela.gov.ao,10 mail.gov.ao.
bie.gov.ao,10 mail.gov.ao.
bienaldeluanda.gov.ao,0 ws4.angoweb.net.
biga.gov.ao,none
bn.gov.ao,10 mail.gov.ao.
bne.gov.ao,30 smtp2.bne.gov.ao.; 10 smtp.bne.gov.ao.; 20 smtp1.bne.gov.ao.
boletiminformativo.gov.ao,10 smtp.boletiminformativo.gov.ao.
bombeirosdeangola.gov.ao,10 mail.gov.ao.
cabinda.gov.ao,10 mail.gov.ao.
cacl.gov.ao,10 mail.gov.ao.
cacuaco.luanda.gov.ao,10 mail.gov.ao.
candidaturas.mep.gov.ao,none
casacivil.gov.ao,10 smtp.casacivil.gov.ao.; 30 smtp2.casacivil.gov.ao.; 20 smtp1.casacivil.gov.ao.
casacivilpr.gov.ao,20 smtp1.casacivilpr.gov.ao.; 10 smtp.casacivilpr.gov.ao.; 30 smtp2.casacivilpr.gov.ao.
casamilitar.gov.ao,10 smtp.casamilitar.gov.ao.; 20 smtp1.casamilitar.gov.ao.; 30 smtp2.casamilitar.gov.ao.
cazenga.gov.ao,10 smtp3.cazenga.gov.ao.
cazenga.luanda.gov.ao,10 mail.gov.ao.
cccc.gov.ao,10 mail.gov.ao.
cdn.sepe.gov.ao,none
centroortopedicodeviana.gov.ao,none
centros-comunitarios.gov.ao,10 smtp.centros-comunitarios.gov.ao.
cert.minpet.gov.ao,none
cfitel.gov.ao,0 cfitel.gov.ao.
cgpn.gov.ao,10 mail.cgpn.gov.ao.
ciam.gov.ao,20 relay1.infosi.gov.ao.; 10 mail4.gov.ao.; 30 aptic.gov.ao.
ciang.gov.ao,none
cidadao.gov.ao,20 smtp1.cidadao.gov.ao.; 30 smtp2.cidadao.gov.ao.; 10 smtp.cidadao.gov.ao.
cidadedeluanda.gov.ao,10 mail.cidadedeluanda.gov.ao.
cidadedokilamba.gov.ao,10 smtp.cidadedokilamba.gov.ao.; 30 smtp2.cidadedokilamba.gov.ao.; 20 smtp1.cidadedokilamba.gov.ao.
ciddema.gov.ao,30 smtp2.ciddema.gov.ao.; 10 smtp.ciddema.gov.ao.; 20 smtp1.ciddema.gov.ao.
clese.gov.ao,10 mail.clese.gov.ao.
cnc-angola.gov.ao,0 cnc-angola.gov.ao.
cnic.gov.ao,10 mail.gov.ao.
cnlcp.gov.ao,none
cnpf.gov.ao,none
cnti.gov.ao,10 mail.gov.ao.
cnu.gov.ao,10 mail.gov.ao.
cnu.med.gov.ao,10 mail.gov.ao.
corrpv.gov.ao,none
cpanel.bienaldeluanda.gov.ao,none
cpanel.ciam.gov.ao,none
cpanel.cnu.gov.ao,none
cpanel.gov.ao,none
cpanel.ianorq.gov.ao,none
cpanel.ifal.gov.ao,none
cpanel.inema.gov.ao,none
cpanel.inis.gov.ao,none
cpanel.luis.gov.ao,none
cpanel.medesign.gov.ao,none
cpanel.oavpr.gov.ao,none
cpanel.scm.gov.ao,none
cps.gov.ao,10 mail.gov.ao.
csst.gov.ao,none
ctn.gov.ao,10 mail.gov.ao.
cuandocubango.gov.ao,none
cuanzanorte.gov.ao,none
cuanzasul.gov.ao,none
culturaemb.gov.ao,none
cunene.gov.ao,10 mail.gov.ao.
desenvolvimento.gov.ao,none
dialin.oapr.gov.ao,none
dinam.gov.ao,10 mail.gov.ao.
dinfa.gov.ao,none
distritodetalatona.gov.ao,none
dna.minea.gov.ao,none
dnc.gov.ao,none
dncipt.gov.ao,none
dndac.gov.ao,10 mail.gov.ao.
dnm.gov.ao,10 mail.gov.ao.
dnop.gov.ao,none
dntr.gov.ao,none
dnvt.gov.ao,none
dret.agt.minfin.gov.ao,none
e-gov.gov.ao,none
ebumba.gov.ao,none
ebumbaapi.gov.ao,none
economia.gov.ao,10 mail.economia.gov.ao.
ecp.ine.gov.ao,none
eftss.gov.ao,none
egti.gov.ao,0 egti-gov-ao.mail.protection.outlook.com.
emails.gov.ao,none
empresas.gov.ao,none
enad.gov.ao,none
enapp.gov.ao,10 mail.gov.ao.
enefop.gov.ao,none
expo-industria.mind.gov.ao,none
fada.gov.ao,none
fadcom.gov.ao,none
fas.gov.ao,none
fatca.agt.minfin.gov.ao,none
fenacult.gov.ao,none
fgc.gov.ao,none
fimaangola.gov.ao,none
formacao-distancia.gov.ao,none
formacao.gov.ao,none
forumsaig.gov.ao,none
forumurbanoangola.gov.ao,none
fsdea.gov.ao,none
fundosoberano.gov.ao,none
fwpal01.oapr.gov.ao,none
gabcenso.gov.ao,none
gabinetedequadros.gov.ao,none
gabpcl.gov.ao,none
gedbpc.gov.ao,none
ggpdtbo.gov.ao,none
ggpen.gov.ao,10 mail.ggpen.gov.ao.
gmece.gov.ao,none
go.gov.ao,none
gov.ao,none
governo.gov.ao,none
gp.gov.ao,none
gpiaa.gov.ao,none
gpl.gov.ao,none
gpsl.gov.ao,none
grecima.gov.ao,none
gtr.gov.ao,none
gue.gov.ao,none
gueadmin.gov.ao,none
gueonline.gov.ao,none
hmc.gov.ao,none
hospitaldoprenda.gov.ao,none
hospitalpsiquiatricodeluanda.gov.ao,none
hpl.gov.ao,none
huambo.gov.ao,none
huila.gov.ao,none
iaac.gov.ao,none
iaca.gov.ao,10 mail.gov.ao.
iaj.gov.ao,none
ianorq.gov.ao,none
iapi.gov.ao,none
icoloebengo.luanda.gov.ao,none
idia.gov.ao,none
idn.gov.ao,none
iemp.gov.ao,none
ifal.gov.ao,none
ife.gov.ao,none
ife.minec.gov.ao,none
igae.gov.ao,10 mail.gov.ao.
igca.gov.ao,10 mail.gov.ao.
igeo.gov.ao,none
ihsma.gov.ao,none
iln.gov.ao,none
impa.gov.ao,10 mail.gov.ao.
imprensanacional.gov.ao,none
inaarees.gov.ao,none
inabe.gov.ao,none
inabge.gov.ao,none
inac.gov.ao,10 mail.gov.ao.
inacom.gov.ao,none
inad.gov.ao,none
inadec.gov.ao,10 mail.gov.ao.
inagbe.gov.ao,none
inamet.gov.ao,none
inapem.gov.ao,none
inar.gov.ao,none
inavic.gov.ao,none
inclusaodigital.gov.ao,none
incubadora.maptss.gov.ao,none
ine.gov.ao,none
inea.gov.ao,none
inee.gov.ao,none
inee.med.gov.ao,none
inefop.gov.ao,0 inefop-gov-ao.mail.protection.outlook.com.
inema.gov.ao,none
infosi.gov.ao,none
infotur.gov.ao,10 mail.gov.ao.
infqe.med.gov.ao,none
inh.gov.ao,20 smtp1.inh.gov.ao.; 10 mail.gov.ao.; 10 smtp.inh.gov.ao.; 30 smtp2.inh.gov.ao.
inicc.gov.ao,none
inide.med.gov.ao,none
inip.gov.ao,none
inis.gov.ao,none
initi.gov.ao,none
inotu.gov.ao,none
inovar.gov.ao,none
inpc.gov.ao,none
ins.gov.ao,none
interoperabilidade.gov.ao,none
intranet-qa.gov.ao,none
intranet.angola.gov.ao,none
intranet.gov.ao,none
investigacaocientifica.gov.ao,none
ipa.gov.ao,none
ipat.gov.ao,none
ipgul.gov.ao,none
iprocac.gov.ao,none
irccop.gov.ao,10 mail.gov.ao.
irdp.gov.ao,none
irse.gov.ao,20 smtp1.irse.gov.ao.; 10 smtp.irse.gov.ao.
irsea.gov.ao,none
irsem.gov.ao,none
isep.gov.ao,none
isutic.gov.ao,none
itel-sge.gov.ao,none
itel.gov.ao,none
jns.gov.ao,none
juventude.gov.ao,none
kilambakiaxi.luanda.gov.ao,none
kuandokubango.gov.ao,none
kwanzanorte.gov.ao,none
kwanzasul.gov.ao,none
lancoq.gov.ao,none
livrobranco.gov.ao,10 mail3.gov.ao.
luanda.gov.ao,none
luis.gov.ao,none
lundanorte.gov.ao,none
lundasul.gov.ao,none
lync.oapr.gov.ao,none
lyncdiscover.oapr.gov.ao,none
lyncdiscoverinternal.oapr.gov.ao,none
macvg.gov.ao,none
macvp.gov.ao,10 mail.gov.ao.
maianga.gov.ao,none
mail.agt.gov.ao,none
mail.angola-info.gov.ao,none
mail.angola.gov.ao,none
mail.angolainveste.gov.ao,none
mail.angolaonline.gov.ao,none
mail.angotic.gov.ao,none
mail.bengo.gov.ao,none
mail.benguela.gov.ao,none
mail.bie.gov.ao,none
mail.bienaldeluanda.gov.ao,0 ws4.angoweb.net.
mail.biga.gov.ao,none
mail.bne.gov.ao,none
mail.boletiminformativo.gov.ao,none
mail.bombeirosdeangola.gov.ao,none
mail.cabinda.gov.ao,none
mail.cacl.gov.ao,none
mail.casacivil.gov.ao,none
mail.casacivilpr.gov.ao,none
mail.casamilitar.gov.ao,none
mail.cazenga.gov.ao,none
mail.centroortopedicodeviana.gov.ao,none
mail.centros-comunitarios.gov.ao,none
mail.cfitel.gov.ao,none
mail.cgpn.gov.ao,none
mail.ciam.gov.ao,none
mail.ciang.gov.ao,none
mail.cidadao.gov.ao,none
mail.cidadedeluanda.gov.ao,none
mail.cidadedokilamba.gov.ao,none
mail.ciddema.gov.ao,none
mail.clese.gov.ao,none
mail.cnc-angola.gov.ao,none
mail.cnic.gov.ao,none
mail.cnlcp.gov.ao,none
mail.cnpf.gov.ao,none
mail.cnti.gov.ao,none
mail.cnu.gov.ao,none
mail.corrpv.gov.ao,none
mail.cps.gov.ao,none
mail.ctn.gov.ao,none
mail.cuandocubango.gov.ao,none
mail.cunene.gov.ao,10 mail.gov.ao.
mail.dntr.gov.ao,none
mail.dnvt.gov.ao,none
mail.e-gov.gov.ao,none
mail.economia.gov.ao,none
mail.egti.gov.ao,none
mail.empresas.gov.ao,none
mail.enad.gov.ao,none
mail.expo-industria.mind.gov.ao,none
mail.fada.gov.ao,none
mail.fadcom.gov.ao,none
mail.fgc.gov.ao,none
mail.fimaangola.gov.ao,none
mail.formacao-distancia.gov.ao,none
mail.formacao.gov.ao,none
mail.forumsaig.gov.ao,none
mail.gabcenso.gov.ao,none
mail.gabinetedequadros.gov.ao,none
mail.gabpcl.gov.ao,none
mail.ggpdtbo.gov.ao,none
mail.ggpen.gov.ao,none
mail.gmece.gov.ao,none
mail.gov.ao,none
mail.governo.gov.ao,none
mail.gpiaa.gov.ao,none
mail.gpl.gov.ao,none
mail.grecima.gov.ao,none
mail.gtr.gov.ao,none
mail.hospitaldoprenda.gov.ao,none
mail.hospitalpsiquiatricodeluanda.gov.ao,none
mail.hpl.gov.ao,none
mail.huambo.gov.ao,none
mail.huila.gov.ao,none
mail.ianorq.gov.ao,none
mail.iapi.gov.ao,none
mail.ifal.gov.ao,none
mail.ife.gov.ao,none
mail.ife.minec.gov.ao,none
mail.igeo.gov.ao,none
mail.imprensanacional.gov.ao,none
mail.inabe.gov.ao,none
mail.inabge.gov.ao,none
mail.inacom.gov.ao,dig error
mail.inadec.gov.ao,none
mail.inagbe.gov.ao,none
mail.inamet.gov.ao,dig error
mail.inapem.gov.ao,none
mail.inavic.gov.ao,none
mail.inclusaodigital.gov.ao,none
mail.ine.gov.ao,none
