subdomain,http_status,mx
2010.local.gov.za,Connection timed out after 3000 milliseconds,none
4dp.westerncape.gov.za,307,none
account.parliament.gov.za,500,none
accounts.ndz.gov.za,Could not resolve host: accounts.ndz.gov.za,none
accounts.sekhukhune.gov.za,Could not resolve host: accounts.sekhukhune.gov.za,none
activesync.dsd.gov.za,Connection timed out after 3002 milliseconds,none
activesync.ecdpw.gov.za,Could not resolve host: activesync.ecdpw.gov.za,none
activesync.kzndpw.gov.za,Could not resolve host: activesync.kzndpw.gov.za,none
ad.stellenbosch.gov.za,Could not resolve host: ad.stellenbosch.gov.za,none
admin.ndz.gov.za,SSL: no alternative certificate subject name matches target hostname 'admin.ndz.gov.za',none
adminonline.sars.gov.za,Could not resolve host: adminonline.sars.gov.za,none
adrms.westerncape.gov.za,Connection timed out after 3001 milliseconds,none
agr-bis-ex01.drdar.gov.za,Could not resolve host: agr-bis-ex01.drdar.gov.za,none
agricexch2010.agric.limpopo.gov.za,Could not resolve host: agricexch2010.agric.limpopo.gov.za,none
agricexchs2010.agric.limpopo.gov.za,Could not resolve host: agricexchs2010.agric.limpopo.gov.za,none
agrimail.daff.gov.za,Could not resolve host: agrimail.daff.gov.za,none
alfredduma.gov.za,301,none
alm-mail.amahlathi.gov.za,Connection timed out after 3000 milliseconds,none
alternative-care.dsd.gov.za,Could not resolve host: alternative-care.dsd.gov.za,none
amahlathi.gov.za,Could not resolve host: amahlathi.gov.za,none
amajuba.gov.za,200,none
amathuba.ecdpw.gov.za,SSL certificate problem: unable to get local issuer certificate,none
andm.gov.za,301,none
anywhere.fseducation.gov.za,Connection timed out after 3001 milliseconds,none
anywhere.treasury.limpopo.gov.za,301,none
anywhere.westonaria.gov.za,Connection timed out after 3001 milliseconds,none
anzo-mail.andm.gov.za,Could not resolve host: anzo-mail.andm.gov.za,none
api.gpg.gov.za,Connection timed out after 3001 milliseconds,none
app-portal.tda.gov.za,Could not resolve host: app-portal.tda.gov.za,none
appn01.secure.treasury.gov.za,Connection timed out after 3001 milliseconds,none
appn02.secure.treasury.gov.za,Connection timed out after 3000 milliseconds,none
appn03.secure.treasury.gov.za,Connection timed out after 3000 milliseconds,none
appn04.secure.treasury.gov.za,Connection timed out after 3000 milliseconds,none
appn05.secure.treasury.gov.za,Could not resolve host: appn05.secure.treasury.gov.za,none
appn06.secure.treasury.gov.za,Connection timed out after 3002 milliseconds,none
appn07.secure.treasury.gov.za,Connection timed out after 3000 milliseconds,none
appn08.secure.treasury.gov.za,Connection timed out after 3002 milliseconds,none
appn09.secure.treasury.gov.za,Connection timed out after 3002 milliseconds,none
appn10.secure.treasury.gov.za,Connection timed out after 3000 milliseconds,none
