hostname,http_status,mx
11thcourt.co.trumbull.oh.us,SSLHandshakeException: Remote host terminated the handshake,none
12thdca.com,200,none
24.75.48.45,HttpConnectTimeoutException: HTTP connect timed out,none
24hrdoc.com,HttpConnectTimeoutException: HTTP connect timed out,0 mx3-usg2.ppe-hosted.com.; 0 mx1-usg2.ppe-hosted.com.; 0 mx2-usg2.ppe-hosted.com.
360eldorado.com,HttpConnectTimeoutException: HTTP connect timed out,none
4cd.edu,200,0 4cd-edu.mail.protection.outlook.com.
4noel.com,HttpConnectTimeoutException: HTTP connect timed out,10 mail.4noel.com.
4thdistrictappeals.com,403,none
511ny.org,200,none
59mdw.af.mil,ConnectException,none
82ndairbornedivisionmuseum.com,301,none
a2schools.org,301,none
aaac.baltimorecity.gov,HttpConnectTimeoutException: HTTP connect timed out,none
aacc.nche.edu,403,none
aadl.org,HttpConnectTimeoutException: HTTP connect timed out,none
aahc.nc.gov,HttpConnectTimeoutException: HTTP connect timed out,none
abbevillecitysc.com,200,none
abbevillegeorgia.org,HttpConnectTimeoutException: HTTP connect timed out,none
abc.ca.gov,HttpConnectTimeoutException: HTTP connect timed out,none
abc.nc.gov,301,none
abc.utah.gov,403,none
abc.virginia.gov,HttpConnectTimeoutException: HTTP connect timed out,none
abcab.ca.gov,200,none
aberdeen-md.org,HttpConnectTimeoutException: HTTP connect timed out,none
aberdeen.sd.us,301,0 aberdeen-sd-us.mail.protection.outlook.com.
aberdeenidaho.us,200,10 mx004.netsol.xion.oxcs.net.; 10 mx003.netsol.xion.oxcs.net.; 10 mx002.netsol.xion.oxcs.net.; 10 mx001.netsol.xion.oxcs.net.
aberdeenms.us,200,none
aberdeenwa.gov,200,0 aberdeenwa-gov.mail.protection.outlook.com.
abilenecityhall.com,HttpConnectTimeoutException: HTTP connect timed out,0 abilenecityhall-com.mail.protection.outlook.com.
abileneschools.org,HttpConnectTimeoutException: HTTP connect timed out,none
abilenetx.com,HttpConnectTimeoutException: HTTP connect timed out,0 abilenetx-com.mail.protection.outlook.com.
abingdon-va.gov,301,10 us-smtp-inbound-1.mimecast.com.; 10 us-smtp-inbound-2.mimecast.com.
abingtonma.gov,301,10 d166440a.ess.barracudanetworks.com.; 20 d166440b.ess.barracudanetworks.com.
abo.ny.gov,200,none
about.usps.com,HttpConnectTimeoutException: HTTP connect timed out,none
abrahamlincoln200.org,HttpConnectTimeoutException: HTTP connect timed out,none
abseconnj.gov,200,0 mail.abseconnj.gov.
abss.k12.nc.us,HttpConnectTimeoutException: HTTP connect timed out,none
ac.gobierno.pr,HttpConnectTimeoutException: HTTP connect timed out,0 ac-pr-gov.mail.protection.outlook.com.
academicsplus.org,301,none
academyoftucson.com,HttpConnectTimeoutException: HTTP connect timed out,none
acboe.net,302,none
acc.army.mil,HttpConnectTimeoutException: HTTP connect timed out,none
acc.gov,ConnectException,none
accd.vermont.gov,200,none
acces.nysed.gov,301,none
accessduarte.com,404,21 d157885b.ess.barracudanetworks.com.; 20 d157885a.ess.barracudanetworks.com.
accessfayetteville.org,SSLHandshakeException: Remote host terminated the handshake,0 accessfayetteville-org.mail.protection.outlook.com.
accesshealthct.com,HttpConnectTimeoutException: HTTP connect timed out,none
accesskansas.org,HttpConnectTimeoutException: HTTP connect timed out,none
accessla.org,200,none
accesspismo.pismobeach.org,HttpConnectTimeoutException: HTTP connect timed out,none
accgov.com,200,5 d235506a.ess.barracudanetworks.com.; 5 d235506b.ess.barracudanetworks.com.
accomac.org,301,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
accpd.org,HttpConnectTimeoutException: HTTP connect timed out,none
ace.arkansas.gov,HttpConnectTimeoutException: HTTP connect timed out,none
aces.edu,301,none
ache.state.al.us,ConnectException: Host is unreachable,none
achieve.lausd.net,HttpConnectTimeoutException: HTTP connect timed out,none
ackermanms.org,200,none
ackleyiowa.net,301,10 ackleyiowa-net.mx1.arsmtp.com.; 20 ackleyiowa-net.mx2.arsmtp.com.
aclib.us,HttpConnectTimeoutException: HTTP connect timed out,none
aclink.org,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,none
acmogov.com,200,none
aco.ohio.gov,404,10 aco-ohio-gov.mail.protection.outlook.com.
acphd.org,403,none
acpolice.org,301,none
acps.k12.va.us,301,none
acq.osd.mil,ConnectException,none
acs-k12.org,301,20 mx-02-us-west-2.prod.hydra.sophos.com.; 10 mx-01-us-west-2.prod.hydra.sophos.com.
acsheriff.org,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
acsk-12.org,200,0 acsk12-org01b.mail.protection.outlook.com.
acsk12.us,301,none
acton-ma.gov,200,20 acton-ma.gov.2.0001.arsmtp.com.; 10 acton-ma.gov.1.0001.arsmtp.com.
actonmaine.org,301,0 actonmaine.org.
actransit.org,301,none
acushnet.ma.us,HttpTimeoutException: request timed out,none
acworth.org,301,10 d336255a.ess.barracudanetworks.com.; 15 d336255b.ess.barracudanetworks.com.
acworthnhtownclerk.com,301,none
adair.k12.ky.us,SSLException: (internal_error) Received fatal alert: internal_error,none
adairchs.org,301,none
adairsvillega.net,403,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
adak-ak.us,HttpConnectTimeoutException: HTTP connect timed out,none
adamn.gov,IOException: EOF reached while reading,10 mx2-us1.ppe-hosted.com.; 0 mx1-us1.ppe-hosted.com.
adams12.org,403,none
adamscounty.us,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
adamsminnesota.com,ConnectException,none
