subdomain,http_status,mx
a2z.gov.vc,200,none
acc-login-tims.gov.vc,Could not resolve host: acc-login-tims.gov.vc,none
acc-tims-cr.gov.vc,Could not resolve host: acc-tims-cr.gov.vc,none
acc-tims-idp-backoffice.gov.vc,Could not resolve host: acc-tims-idp-backoffice.gov.vc,none
acc-tims-main.gov.vc,Could not resolve host: acc-tims-main.gov.vc,none
acc-tims-reports.gov.vc,Could not resolve host: acc-tims-reports.gov.vc,none
acc-tims.gov.vc,Could not resolve host: acc-tims.gov.vc,none
agriculture.gov.vc,302,none
agriportal.gov.vc,Connection timed out after 3002 milliseconds,none
agriportaladmin.gov.vc,Connection timed out after 3002 milliseconds,none
api-vswift-test.gov.vc,200,none
api-vswift-uat.gov.vc,404,none
api-vswift.gov.vc,200,none
api.gov.vc,Operation timed out after 3001 milliseconds with 0 bytes received,none
assembly.gov.vc,302,none
attendanceregister.gov.vc,200,none
audit.gov.vc,302,none
berry.gov.vc,200,none
bos.gov.vc,302,none
cannabizsvg.gov.vc,200,
cannabliss.gov.vc,302,none
cannablisssvg.gov.vc,200,none
capi.gov.vc,302,none
ced.gov.vc,302,none
cipo.gov.vc,Resolving timed out after 3000 milliseconds,none
civilaviationmis.gov.vc,302,none
climatechange.gov.vc,200,none
cms.gov.vc,Failed to connect to cms.gov.vc port 443 after 380 ms: Could not connect to server,none
customs.gov.vc,200,none
customsportal.gov.vc,200,none
dataviz-vswift.gov.vc,404,none
devone.gov.vc,SSL certificate problem: unable to get local issuer certificate,none
devtwo.gov.vc,Connection timed out after 3002 milliseconds,none
dhealth.gov.vc,SSL certificate problem: certificate has expired,none
dhis.gov.vc,SSL certificate problem: unable to get local issuer certificate,none
documents-gg.gov.vc,302,none
documents-health.gov.vc,302,none
doh.gov.vc,Could not resolve host: doh.gov.vc,none
dol.gov.vc,Could not resolve host: dol.gov.vc,none
dtp.gov.vc,200,none
ebus.gov.vc,Resolving timed out after 3000 milliseconds,none
ecbs.gov.vc,Resolving timed out after 3000 milliseconds,none
ecipo.gov.vc,200,none
edrms.gov.vc,Could not resolve host: edrms.gov.vc,none
edrmsadmin.gov.vc,Could not resolve host: edrmsadmin.gov.vc,none
edrmsra.gov.vc,Could not resolve host: edrmsra.gov.vc,none
education.gov.vc,302,none
ehealth.gov.vc,302,none
eimis.gov.vc,Could not resolve host: eimis.gov.vc,none
