subdomain,http_status,mx
aactl.gov.tl,200,10 mailmx.aactl.gov.tl.
activities.apps.gov.tl,Connection timed out after 3002 milliseconds,none
admin.pcic.gov.tl,526,none
admin.tic.gov.tl,Connection timed out after 3003 milliseconds,none
agri-research.maf.gov.tl,Could not resolve host: agri-research.maf.gov.tl,none
agromet.maf.gov.tl,Could not resolve host: agromet.maf.gov.tl,none
aidtransparency.gov.tl,302,none
aileu.gov.tl,200,10 webmail.aileu.gov.tl.
aileu.municipio.gov.tl,Connection timed out after 3002 milliseconds,none
ainaro.municipio.gov.tl,Connection timed out after 3001 milliseconds,none
ajensia.sejd.gov.tl,Resolving timed out after 3001 milliseconds,dig error
alimentar.maf.gov.tl,Could not resolve host: alimentar.maf.gov.tl,none
ams.gpm.gov.tl,Could not resolve host: ams.gpm.gov.tl,none
anaaa.gov.tl,200,10 mailmx.anaaa.gov.tl.
analytics.apps.gov.tl,200,none
antibiotics.ms.gov.tl,Failed to connect to antibiotics.ms.gov.tl port 443 after 433 ms: Could not connect to server,none
api-gateway.apps06.tic.gov.tl,Could not resolve host: api-gateway.apps06.tic.gov.tl,none
api.jobs.tic.gov.tl,Could not resolve host: api.jobs.tic.gov.tl,none
apps-mattermost.apps06.tic.gov.tl,Could not resolve host: apps-mattermost.apps06.tic.gov.tl,none
apps.tic.gov.tl,200,none
apps04.tic.gov.tl,Connection timed out after 3002 milliseconds,none
asycudamobile.mof.gov.tl,SSL: no alternative certificate subject name matches target hostname 'asycudamobile.mof.gov.tl',none
attl.gov.tl,200,none
autodiscover.data.sejd.gov.tl,Resolving timed out after 3001 milliseconds,dig error
autodiscover.defesa.gov.tl,Could not resolve host: autodiscover.defesa.gov.tl,none
autodiscover.dnqb.gov.tl,Could not resolve host: autodiscover.dnqb.gov.tl,none
autodiscover.gpm.gov.tl,302,none
autodiscover.mnec.gov.tl,302,none
autodiscover.mof.gov.tl,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.mop.gov.tl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mop.gov.tl',none
