field,text
country_name,"Republic of Guinea"
government_type,"presidential republic"
capital,"Conakry"
chief_of_state,"President Col. Mamady DOUMBOUYA (since 17 January 2026)"
head_of_government,"Prime Minister Amadou Oury BAH (since 27 February 2024)"
judicial_highest_courts,"Supreme Court or Cour Suprême (organized into Administrative Chamber and Civil, Penal, and Social Chamber; court consists of the first president, 2 chamber presidents, 10 councilors, the solicitor general, and NA deputies); Constitutional Court - suspended on 5 September 2021"
constitution_history,"previous 1958, 1990; 2010 and a referendum in 2020, which was suspended on 5 September 2021 via a coup d'état; on 27 September, the Transitional Charter was released, which supersedes the constitution until a new constitution is promulgated"
