field,text
country_name,"United Republic of Tanzania"
government_type,"presidential republic"
capital,"Dodoma"
chief_of_state,"President Samia Suluhu HASSAN (since 19 March 2021)"
head_of_government,"President Samia Suluhu HASSAN (since 19 March 2021)"
judicial_highest_courts,"Court of Appeal of the United Republic of Tanzania (consists of the chief justice and 14 justices); High Court of the United Republic for Mainland Tanzania (consists of the principal judge and 30 judges organized into commercial, land, and labor courts); High Court of Zanzibar (consists of the chief justice and 10 justices)"
constitution_history,"several previous; latest adopted 25 April 1977"
