subdomain,http_status,mx
ahde.mmm.fi,ConnectException > UnresolvedAddressException,
aitta.mmm.fi,ConnectException > UnresolvedAddressException,
asiakas.mmm.fi,ConnectException > UnresolvedAddressException,
asiakas2.mmm.fi,ConnectException > UnresolvedAddressException,
enterpriseregistration.mmm.fi,ConnectException > UnresolvedAddressException,
ilmakuva.mmm.fi,ConnectException > UnresolvedAddressException,
kakeweb.mmm.fi,200,
kallio.mmm.fi,ConnectException > UnresolvedAddressException,
kangas.mmm.fi,ConnectException > UnresolvedAddressException,
korpi.mmm.fi,ConnectException > UnresolvedAddressException,
lis-hakemukset.mmm.fi,404,
lyncdiscover.mmm.fi,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
maaseutupolitiikka.mmm.fi,200,
mmm.fi,302,none
neva.mmm.fi,ConnectException > UnresolvedAddressException,
niemi.mmm.fi,404,
paisti.mmm.fi,ConnectException > UnresolvedAddressException,
peltokartta.mmm.fi,ConnectException > UnresolvedAddressException,
pesa-testi.mmm.fi,ConnectException > UnresolvedAddressException,
qa.mmm.fi,403,
remote.mmm.fi,ConnectException > UnresolvedAddressException,
riistavahinko.mmm.fi,302,
rinne.mmm.fi,ConnectException > UnresolvedAddressException,
saalisilmoitus.mmm.fi,200,
sip.mmm.fi,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
soke.mmm.fi,ConnectException > UnresolvedAddressException,
standards.mmm.fi,ConnectException > UnresolvedAddressException,
tiedotteet.mmm.fi,200,
tyoryhma.mmm.fi,ConnectException > UnresolvedAddressException,
uutiskirje.mmm.fi,200,
vaara.mmm.fi,ConnectException > UnresolvedAddressException,
virta.mmm.fi,ConnectException > UnresolvedAddressException,
vto.mmm.fi,ConnectException > UnresolvedAddressException,
www.mmm.fi,302,none
www.virta.mmm.fi,ConnectException > UnresolvedAddressException,
yhteisetosat.mmm.fi,ConnectException > UnresolvedAddressException,
yhteisetosat2.mmm.fi,ConnectException > UnresolvedAddressException,
