subdomain,http_status,mx
aiassist.um.fi,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aipoc.um.fi,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beta.um.fi,302,
globe.um.fi,200,
haku.qa.um.fi,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,
haku.um.fi,403,
hallinta.um.fi,ConnectException > UnresolvedAddressException,
julkaisut.um.fi,200,
kehityspolitiikka2018.um.fi,ConnectException > UnresolvedAddressException,
kpo-uutiskirje.um.fi,SSLHandshakeException > CertificateException: No subject alternative DNS name matching kpo-uutiskirje.um.fi found.,
matkustus.um.fi,302,
pakotteet-uutiskirje.um.fi,200,
palvelu.um.fi,200,
palvelutesti.um.fi,200,
prod-aws.um.fi,ConnectException > UnresolvedAddressException,
qa-aws.um.fi,ConnectException > UnresolvedAddressException,
qa-editorum.um.fi,ConnectException > UnresolvedAddressException,
qa-ssl-proxy.um.fi,ConnectException > UnresolvedAddressException,
qa.um.fi,ConnectException > UnresolvedAddressException,
search.qa.um.fi,ConnectException > UnresolvedAddressException,
search.um.fi,403,
search.um.fi.qa.ambientia.fi,ConnectException > UnresolvedAddressException,
static-aws.um.fi,ConnectException > UnresolvedAddressException,
static.um.fi,301,
static2.um.fi,301,
tf-newsletter.um.fi,200,
tradepromotion-newsletter.um.fi,200,
um.fi,301,none
www.um.fi,301,none
