subdomain,http_status
adlsa.gov.qa,"Could not resolve host: adlsa.gov.qa"
ashghal.gov.qa,"Could not resolve host: ashghal.gov.qa"
autodiscover.govmail.gov.qa,"Could not resolve host: autodiscover.govmail.gov.qa"
autodiscover.mdps.gov.qa,"Could not resolve host: autodiscover.mdps.gov.qa"
admin.peo.gov.qa,"Could not resolve host: admin.peo.gov.qa"
autodiscover.jqc.gov.qa,"Could not resolve host: autodiscover.jqc.gov.qa"
ag1.qag.gov.qa,"Could not resolve host: ag1.qag.gov.qa"
autodiscover.fza.gov.qa,"Failed to connect to autodiscover.fza.gov.qa port 443 after 183 ms: Could not connect to server"
ac.isf.gov.qa,"Could not resolve host: ac.isf.gov.qa"
access.abq.gov.qa,"Could not resolve host: access.abq.gov.qa"
auth.lekhwiya.gov.qa,"Could not resolve host: auth.lekhwiya.gov.qa"
autodiscover.mlsa.gov.qa,"Could not resolve host: autodiscover.mlsa.gov.qa"
act.lekhwiya.gov.qa,"Could not resolve host: act.lekhwiya.gov.qa"
amod.gov.qa,"Could not resolve host: amod.gov.qa"
att.lekhwiya.gov.qa,"Could not resolve host: att.lekhwiya.gov.qa"
attendance.abq.gov.qa,"Could not resolve host: attendance.abq.gov.qa"
autodiscover.mosa.gov.qa,"Could not resolve host: autodiscover.mosa.gov.qa"
autodiscover.abq.gov.qa,"Could not resolve host: autodiscover.abq.gov.qa"
autodiscover.gco.gov.qa,"Failed to connect to autodiscover.gco.gov.qa port 443 after 277 ms: Could not connect to server"
autodiscover.hiaproject.gov.qa,"Failed to connect to autodiscover.hiaproject.gov.qa port 443 after 282 ms: Could not connect to server"
autodiscover.baladiya.gov.qa,"Could not resolve host: autodiscover.baladiya.gov.qa"
autodiscover.namlc.gov.qa,"Could not resolve host: autodiscover.namlc.gov.qa"
autodiscover.mei.gov.qa,"Could not resolve host: autodiscover.mei.gov.qa"
autodiscover.goc.gov.qa,"Failed to connect to autodiscover.goc.gov.qa port 443 after 320 ms: Could not connect to server"
apps.peo.gov.qa,"Could not resolve host: apps.peo.gov.qa"
ag.qag.gov.qa,"Could not resolve host: ag.qag.gov.qa"
autodiscover.moc.gov.qa,"Failed to connect to autodiscover.moc.gov.qa port 443 after 177 ms: Could not connect to server"
anywhere.isf.gov.qa,"Could not resolve host: anywhere.isf.gov.qa"
android.isf.gov.qa,"Could not resolve host: android.isf.gov.qa"
autodiscover.motc.gov.qa,"Failed to connect to autodiscover.motc.gov.qa port 443 after 148 ms: Could not connect to server"
autodiscover.amiriyachts.gov.qa,"Could not resolve host: autodiscover.amiriyachts.gov.qa"
autodiscover.ict.gov.qa,"Failed to connect to autodiscover.ict.gov.qa port 443 after 406 ms: Could not connect to server"
autodiscover.daam.gov.qa,"Failed to connect to autodiscover.daam.gov.qa port 443 after 420 ms: Could not connect to server"
autodiscover.qatartourism.gov.qa,"Could not resolve host: autodiscover.qatartourism.gov.qa"
autodiscover.qfepc.gov.qa,"Could not resolve host: autodiscover.qfepc.gov.qa"
apps.sec.gov.qa,"SSL certificate problem: unable to get local issuer certificate"
applications.qag.gov.qa,"Could not resolve host: applications.qag.gov.qa"
autodiscover.qag.gov.qa,"Could not resolve host: autodiscover.qag.gov.qa"
autodiscover.caa.gov.qa,"SSL certificate problem: certificate has expired"
ac.mofa.gov.qa,"200"
audit.abq.gov.qa,"Could not resolve host: audit.abq.gov.qa"
adselfservice.customs.gov.qa,"200"
autodiscover.mol.gov.qa,"Could not resolve host: autodiscover.mol.gov.qa"
autodiscover.maliya.gov.qa,"Could not resolve host: autodiscover.maliya.gov.qa"
av.jqc.gov.qa,"Could not resolve host: av.jqc.gov.qa"
autodiscover.qfiu.gov.qa,"Could not resolve host: autodiscover.qfiu.gov.qa"
aim.gov.qa,"302"
autodiscover.qweather.gov.qa,"Could not resolve host: autodiscover.qweather.gov.qa"
autodiscover.sjc.gov.qa,"Failed to connect to autodiscover.sjc.gov.qa port 443 after 152 ms: Could not connect to server"
autodiscover.amod.gov.qa,"Could not resolve host: autodiscover.amod.gov.qa"
autodiscover.fcc.gov.qa,"Could not resolve host: autodiscover.fcc.gov.qa"
auth.qatartourism.gov.qa,"Could not resolve host: auth.qatartourism.gov.qa"
autodiscover.opm.gov.qa,"Could not resolve host: autodiscover.opm.gov.qa"
ar.fza.gov.qa,"Could not resolve host: ar.fza.gov.qa"
av.mofa.gov.qa,"Could not resolve host: av.mofa.gov.qa"
av.peo.gov.qa,"Could not resolve host: av.peo.gov.qa"
