subdomain,parent_domain,http_status,mx
admin.justice.gov.ki,gov.ki,Could not resolve host: admin.justice.gov.ki,none
agriculture.melad.gov.ki,gov.ki,406,none
ald.melad.gov.ki,gov.ki,Could not resolve host: ald.melad.gov.ki,none
assets.micttd.gov.ki,gov.ki,SSL: no alternative certificate subject name matches target hostname 'assets.micttd.gov.ki',none
autodiscover.awerika.parliament.gov.ki,gov.ki,Could not resolve host: autodiscover.awerika.parliament.gov.ki,none
autodiscover.caa.gov.ki,gov.ki,Could not resolve host: autodiscover.caa.gov.ki,none
autodiscover.climate.gov.ki,gov.ki,Could not resolve host: autodiscover.climate.gov.ki,none
autodiscover.commerce.gov.ki,gov.ki,406,none
autodiscover.employment.gov.ki,gov.ki,400,none
autodiscover.internalaffairs.gov.ki,gov.ki,Could not resolve host: autodiscover.internalaffairs.gov.ki,none
autodiscover.kap.gov.ki,gov.ki,Could not resolve host: autodiscover.kap.gov.ki,none
autodiscover.kiribatijudiciary.gov.ki,gov.ki,Could not resolve host: autodiscover.kiribatijudiciary.gov.ki,none
autodiscover.kiribatimaritime.gov.ki,gov.ki,Could not resolve host: autodiscover.kiribatimaritime.gov.ki,none
autodiscover.kiribatitourism.gov.ki,gov.ki,406,none
autodiscover.mcic.gov.ki,gov.ki,400,none
autodiscover.met.gov.ki,gov.ki,400,none
autodiscover.mfa.gov.ki,gov.ki,Could not resolve host: autodiscover.mfa.gov.ki,none
autodiscover.mhms.gov.ki,gov.ki,400,none
autodiscover.mid.gov.ki,gov.ki,Could not resolve host: autodiscover.mid.gov.ki,none
autodiscover.mise.gov.ki,gov.ki,Failed to connect to autodiscover.mise.gov.ki port 443 after 826 ms: Could not connect to server,none
autodiscover.mlpid.gov.ki,gov.ki,Could not resolve host: autodiscover.mlpid.gov.ki,none
autodiscover.moe.gov.ki,gov.ki,400,none
autodiscover.mpwu.gov.ki,gov.ki,Could not resolve host: autodiscover.mpwu.gov.ki,none
autodiscover.mwysa.gov.ki,gov.ki,Failed to connect to autodiscover.mwysa.gov.ki port 443 after 96 ms: Could not connect to server,none
autodiscover.nso.gov.ki,gov.ki,Could not resolve host: autodiscover.nso.gov.ki,none
autodiscover.ob.gov.ki,gov.ki,400,none
autodiscover.procurement.gov.ki,gov.ki,Could not resolve host: autodiscover.procurement.gov.ki,none
autodiscover.psc.gov.ki,gov.ki,SSL: no alternative certificate subject name matches target hostname 'autodiscover.psc.gov.ki',none
autodiscover.pso.gov.ki,gov.ki,Failed to connect to autodiscover.pso.gov.ki port 443 after 215 ms: Could not connect to server,none
awerika.parliament.gov.ki,gov.ki,Could not resolve host: awerika.parliament.gov.ki,none
backup.climate.gov.ki,gov.ki,Could not resolve host: backup.climate.gov.ki,none
beta.mfed.gov.ki,gov.ki,Could not resolve host: beta.mfed.gov.ki,none
blob.housing.gov.ki,gov.ki,SSL certificate problem: certificate has expired,none
booked.micttd.gov.ki,gov.ki,Could not resolve host: booked.micttd.gov.ki,none
caa.gov.ki,gov.ki,SSL certificate problem: certificate has expired,10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
