field,text
country_name,"Grand Duchy of Luxembourg"
government_type,"constitutional monarchy"
capital,"Luxembourg"
chief_of_state,"Grand Duke GUILLAUME (since 3 October 2025)"
head_of_government,"Prime Minister Luc FRIEDEN (since 17 November 2023)"
judicial_highest_courts,"Supreme Court of Justice includes Court of Appeal and Court of Cassation (consists of 27 judges on 9 benches); Constitutional Court (consists of 9 members)"
constitution_history,"previous 1842 (heavily amended 1848, 1856); latest effective 17 October 1868"
