subdomain,http_status,mx
administration-territoire.gouv.cf,200,none
agriculture.gouv.cf,200,none
avadar.snis.sante.gouv.cf,200,none
backend.etax.impots.gouv.cf,200,none
commerce.gouv.cf,200,none
communication.gouv.cf,200,none
culture-tourisme.gouv.cf,200,none
defense.gouv.cf,200,none
diplomatie.gouv.cf,SSL certificate problem: self-signed certificate,1 diplomatie-gouv-cf.mail.protection.outlook.com.
douane.gouv.cf,200,5 mx1.mail.ovh.net.; 50 mx2.mail.ovh.net.; 1 mx0.mail.ovh.net.; 100 mx3.mail.ovh.net.
eaux-forets.gouv.cf,200,none
elevage.gouv.cf,200,none
energies.gouv.cf,200,none
enseignement-primaire.gouv.cf,200,none
enseignement-superieur.gouv.cf,200,none
environnement.gouv.cf,200,none
etax.impots.gouv.cf,200,none
etax.impots.gouv.cf.gouv.cf,Could not resolve host: etax.impots.gouv.cf.gouv.cf,none
etva.impots.gouv.cf,200,none
famille.gouv.cf,200,none
finances.gouv.cf,200,5 mx1.mail.ovh.net.; 1 mx0.mail.ovh.net.; 100 mx3.mail.ovh.net.; 50 mx2.mail.ovh.net.
fonction-publique.gouv.cf,200,none
fvc.environnement.gouv.cf,200,none
gouv.cf,200,0 teletravail-gouv-cf.mail.protection.outlook.com.
impots.gouv.cf,200,50 mx2.mail.ovh.net.; 100 mx3.mail.ovh.net.; 5 mx1.mail.ovh.net.; 1 mx0.mail.ovh.net.
interieur.gouv.cf,401,none
jeunesse-sports.gouv.cf,200,none
justice.gouv.cf,200,none
mail.finances.gouv.cf,301,none
mines.gouv.cf,200,none
modernisation.gouv.cf,200,none
paris.diplomatie.gouv.cf,200,none
patapolele.finances.gouv.cf,Connection timed out after 3002 milliseconds,none
plan.gouv.cf,200,none
pme-artisanat.gouv.cf,200,none
pps.sante.gouv.cf,200,none
primature.gouv.cf,200,none
rcpca-cem.gouv.cf,200,none
recherche-scientifique.gouv.cf,Could not resolve host: recherche-scientifique.gouv.cf,none
reconciliation.gouv.cf,200,none
relations-institutions.gouv.cf,200,none
sante.gouv.cf,200,50 mx2.mail.ovh.net.; 1 mx0.mail.ovh.net.; 100 mx3.mail.ovh.net.; 5 mx1.mail.ovh.net.
secretariat-general.gouv.cf,200,none
securite.gouv.cf,200,0 securite-gouv-cf.mail.protection.outlook.com.
snis.sante.gouv.cf,302,none
snprev.gouv.cf,200,none
telecommunications.gouv.cf,200,none
teletravail.gouv.cf,200,0 teletravail-gouv-cf.mail.protection.outlook.com.
transports.gouv.cf,200,none
travail.gouv.cf,403,none
travaux-publics.gouv.cf,200,none
tresor-public.gouv.cf,200,none
urbanisme-habitat.gouv.cf,200,none
webtv.finances.gouv.cf,301,none
webtv.gouv.cf,301,none
webtv.interieur.gouv.cf,301,none
webtv.mines.gouv.cf,301,none
webtv.rcpca-cem.gouv.cf,301,none
www.administration-territoire.gouv.cf,200,none
www.agriculture.gouv.cf,Could not resolve host: www.agriculture.gouv.cf,none
www.commerce.gouv.cf,200,none
www.communication.gouv.cf,200,none
www.culture-tourisme.gouv.cf,Could not resolve host: www.culture-tourisme.gouv.cf,none
www.defense.gouv.cf,200,none
www.diplomatie.gouv.cf,SSL: no alternative certificate subject name matches target hostname 'www.diplomatie.gouv.cf',none
www.eaux-forets.gouv.cf,200,none
www.elevage.gouv.cf,200,none
www.energies.gouv.cf,Could not resolve host: www.energies.gouv.cf,none
www.enseignement-primaire.gouv.cf,200,none
www.enseignement-superieur.gouv.cf,200,none
www.environnement.gouv.cf,200,none
www.famille.gouv.cf,Could not resolve host: www.famille.gouv.cf,none
www.finances.gouv.cf,200,none
www.fonction-publique.gouv.cf,200,none
www.fvc.environnement.gouv.cf,200,none
www.gouv.cf,200,none
www.impots.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.interieur.gouv.cf,401,none
www.jeunesse-sports.gouv.cf,200,none
www.justice.gouv.cf,200,none
www.mines.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.modernisation.gouv.cf,Resolving timed out after 3001 milliseconds,none
www.plan.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.pme-artisanat.gouv.cf,Resolving timed out after 3001 milliseconds,none
www.recherche-scientifique.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.reconciliation.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.relations-institutions.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.sante.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.secretariat-general.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.securite.gouv.cf,Resolving timed out after 3000 milliseconds,none
www.snprev.gouv.cf,200,none
www.telecommunications.gouv.cf,200,none
www.transports.gouv.cf,200,none
www.travail.gouv.cf,403,none
www.travaux-publics.gouv.cf,200,none
www.travaux-publiques.gouv.cf,Could not resolve host: www.travaux-publiques.gouv.cf,none
www.urbanisme-habitat.gouv.cf,200,none
www.webtv.gouv.cf,301,none
