hostname,score,sources,label,level,http_status,mx
roc-taiwan.org,6,wikidata;wikidata,"Embassy of the Republic of China (Taiwan), Belize City",central,,
centralbank.org.bz,4,wikidata,Central Bank of Belize,,,
nemo.org.bz,4,wikidata,Belize National Emergency Management Organisation,,,
sib.org.bz,4,wikidata,The Statistical Institute of Belize,central,,
bnlsis.org,3,wikidata,National Library Service of Belize,,,
