subdomain,http_status
abs-cameroon.minepded.gov.cm,Failed to connect to abs-cameroon.minepded.gov.cm port 443 after 2274 ms: Could not connect to server
actes.minfopra.gov.cm,SSL certificate problem: self-signed certificate in certificate chain
adminavi.mincom.gov.cm,Connection timed out after 3002 milliseconds
aigles.gov.cm,Could not resolve host: aigles.gov.cm
apvcameroun.gov.cm,200
authentifie.minfopra.gov.cm,302
autodiscover.minpostel.gov.cm,Could not resolve host: autodiscover.minpostel.gov.cm
avi.mincom.gov.cm,Connection timed out after 3002 milliseconds
bourse-des-dechets.minepded.gov.cm,200
carto.minfopra.gov.cm,SSL certificate problem: self-signed certificate in certificate chain
cartographie.gov.cm,200
cloud.minepat.gov.cm,Operation timed out after 3001 milliseconds with 0 bytes received
cnc.gov.cm,200
conafe.gov.cm,200
concoursonline.minfopra.gov.cm,Operation timed out after 3001 milliseconds with 0 bytes received
cpanel.cnc.gov.cm,Could not resolve host: cpanel.cnc.gov.cm
divcoop.mindef.gov.cm,200
dossier.minfopra.gov.cm,302
ecommerce.gov.cm,SSL certificate problem: certificate has expired
fichier.minfopra.gov.cm,SSL: no alternative certificate subject name matches target hostname 'fichier.minfopra.gov.cm'
files.minesec.gov.cm,Operation timed out after 3001 milliseconds with 0 bytes received
ftp.apvcameroun.gov.cm,SSL certificate problem: self-signed certificate
ftp.conafe.gov.cm,SSL certificate problem: self-signed certificate
ftp.minac.gov.cm,Connection timed out after 3001 milliseconds
ftp.minfof.gov.cm,SSL certificate problem: self-signed certificate
jitsi.mincom.gov.cm,Connection timed out after 3001 milliseconds
mail.aigles.gov.cm,Could not resolve host: mail.aigles.gov.cm
mail.cnc.gov.cm,301
mail.conafe.gov.cm,Operation timed out after 3001 milliseconds with 0 bytes received
mail.minac.gov.cm,SSL: no alternative certificate subject name matches target hostname 'mail.minac.gov.cm'
mail.minddevel.gov.cm,200
mail.mindef.gov.cm,200
mail.minepat.gov.cm,Operation timed out after 3000 milliseconds with 0 bytes received
mail.minepded.gov.cm,Could not resolve host: mail.minepded.gov.cm
mail.minesec.gov.cm,200
mail.minesup.gov.cm,SSL certificate problem: certificate has expired
mail.minfopra.gov.cm,Operation timed out after 3002 milliseconds with 0 bytes received
mail.minjec.gov.cm,Could not resolve host: mail.minjec.gov.cm
mail.minpostel.gov.cm,Connection timed out after 3001 milliseconds
mail.spm.gov.cm,Operation timed out after 3000 milliseconds with 0 bytes received
meteocameroon.gov.cm,200
minac.gov.cm,301
minat.gov.cm,Operation timed out after 3001 milliseconds with 0 bytes received
mincommerce.gov.cm,Connection timed out after 3001 milliseconds
mindcaf.gov.cm,Operation timed out after 3002 milliseconds with 0 bytes received
minddevel.gov.cm,SSL certificate problem: self-signed certificate
mindef.gov.cm,200
minee.gov.cm,Connection timed out after 3001 milliseconds
minepat.gov.cm,200
minepded.gov.cm,200
minesec.gov.cm,200
minesup.gov.cm,301
minfi.gov.cm,Connection timed out after 3001 milliseconds
minfof.gov.cm,301
minfopra.gov.cm,301
minhdu.gov.cm,Operation timed out after 3001 milliseconds with 0 bytes received
minjec.gov.cm,200
minmidt.gov.cm,Failed to connect to minmidt.gov.cm port 443 after 2872 ms: Could not connect to server
minpostel.gov.cm,Connection timed out after 3001 milliseconds
minproff.gov.cm,Operation timed out after 3002 milliseconds with 0 bytes received
minresi.gov.cm,Connection timed out after 3001 milliseconds
mintoul.gov.cm,SSL certificate problem: certificate has expired
pcavi.mincom.gov.cm,Connection timed out after 3002 milliseconds
perso.minpostel.gov.cm,Could not resolve host: perso.minpostel.gov.cm
phd.census.minesup.gov.cm,Connection timed out after 3001 milliseconds
pop.minac.gov.cm,SSL: no alternative certificate subject name matches target hostname 'pop.minac.gov.cm'
portailaigles.gov.cm,Operation timed out after 3000 milliseconds with 0 bytes received
postal.mincom.gov.cm,Connection timed out after 3002 milliseconds
recrutement-special-2000minesup.gov.cm,SSL certificate problem: self-signed certificate
rh.minesec.gov.cm,Operation timed out after 3000 milliseconds with 0 bytes received
servicepublic.gov.cm,200
services.minesec.gov.cm,Operation timed out after 3000 milliseconds with 0 bytes received
smtp.minac.gov.cm,SSL: no alternative certificate subject name matches target hostname 'smtp.minac.gov.cm'
solde.minepat.gov.cm,Connection timed out after 3002 milliseconds
spm.gov.cm,200
storage.mincom.gov.cm,Connection timed out after 3001 milliseconds
support.aigles.gov.cm,Could not resolve host: support.aigles.gov.cm
support.gov.cm,Could not resolve host: support.gov.cm
svrmail.aigles.gov.cm,Could not resolve host: svrmail.aigles.gov.cm
sygerme.gov.cm,Connection timed out after 3001 milliseconds
systra.gov.cm,SSL certificate problem: unable to get local issuer certificate
video-gec-divcoop.mindef.gov.cm,302
visio.minepat.gov.cm,Connection timed out after 3002 milliseconds
visio.minfopra.gov.cm,SSL: no alternative certificate subject name matches target hostname 'visio.minfopra.gov.cm'
webmail.cnc.gov.cm,500
webmail.minepded.gov.cm,503
webmin.mail.mindef.gov.cm,200
workspace.minfopra.gov.cm,SSL certificate problem: certificate has expired
wum.spm.gov.cm,SSL: no alternative certificate subject name matches target hostname 'wum.spm.gov.cm'
www.abs-cameroon.minepded.gov.cm,Could not resolve host: www.abs-cameroon.minepded.gov.cm
www.apvcameroun.gov.cm,200
www.cnc.gov.cm,301
www.conafe.gov.cm,200
www.ecommerce.gov.cm,SSL certificate problem: certificate has expired
www.eiforces.gov.cm,SSL certificate problem: certificate has expired
www.mail.minddevel.gov.cm,Could not resolve host: www.mail.minddevel.gov.cm
www.mail.spm.gov.cm,SSL certificate problem: self-signed certificate
www.meteocameroon.gov.cm,Operation timed out after 3002 milliseconds with 0 bytes received
www.minac.gov.cm,301
www.minat.gov.cm,Connection timed out after 3000 milliseconds
www.mincom.gov.cm,SSL certificate problem: certificate has expired
www.mincommerce.gov.cm,Connection timed out after 3002 milliseconds
www.mindcaf.gov.cm,Operation timed out after 3002 milliseconds with 0 bytes received
www.minddevel.gov.cm,200
www.mindef.gov.cm,301
www.minee.gov.cm,Failed to connect to www.minee.gov.cm port 443 after 2741 ms: Could not connect to server
www.minefop.gov.cm,Connection timed out after 3002 milliseconds
www.minepat.gov.cm,301
www.minesec.gov.cm,200
www.minesup.gov.cm,200
www.minfi.gov.cm,Connection timed out after 3000 milliseconds
www.minfof.gov.cm,200
www.minfopra.gov.cm,301
www.minhdu.gov.cm,200
www.minjec.gov.cm,200
www.minmidt.gov.cm,Connection timed out after 3000 milliseconds
www.minpostel.gov.cm,301
www.minproff.gov.cm,Could not resolve host: www.minproff.gov.cm
www.minresi.gov.cm,Connection timed out after 3001 milliseconds
www.mintoul.gov.cm,SSL certificate problem: certificate has expired
www.recrutement-special-2000minesup.gov.cm,Could not resolve host: www.recrutement-special-2000minesup.gov.cm
www.spm.gov.cm,200
www.supportaigles.gov.cm,Could not resolve host: www.supportaigles.gov.cm
www.sygerme.gov.cm,Failed to connect to www.sygerme.gov.cm port 443 after 2336 ms: Could not connect to server
www.systra.gov.cm,SSL certificate problem: unable to get local issuer certificate
www.wum.spm.gov.cm,Could not resolve host: www.wum.spm.gov.cm
