field,text
country_name,"Republic of South Africa"
government_type,"parliamentary republic"
capital,"Pretoria (administrative capital); Cape Town (legislative capital); Bloemfontein (judicial capital)"
chief_of_state,"President Matamela Cyril RAMAPHOSA (since 19 June 2024)"
head_of_government,"President Matamela Cyril RAMAPHOSA (since 19 June 2024)"
judicial_highest_courts,"Supreme Court of Appeals (consists of the court president, deputy president, and 21 judges); Constitutional Court (consists of the chief and deputy chief justices and 9 judges)"
constitution_history,"several previous; latest drafted 8 May 1996, approved by the Constitutional Court 4 December 1996, effective 4 February 1997"
